序号,代码,名称,最新价,涨跌幅,涨跌额,成交量,成交额,振幅,最高,最低,今开,昨收,量比,换手率,市盈率-动态,市净率,date
1,001358,N兴欣,56.25,37.2,15.25,151195,914509561.15,23.83,65.66,55.89,64.57,41.0,,70.14,28.85,3.3,2023-12-21
2,603373,C安邦,41.68,-9.78,-4.52,156252,654897210.0,9.09,44.25,40.05,41.58,46.2,0.75,59.32,44.84,2.68,2023-12-21
3,301413,C安培龙,72.89,-5.15,-3.96,81021,596538693.46,9.59,78.37,71.0,73.85,76.85,0.71,50.18,67.89,4.89,2023-12-21
4,603231,C索宝,26.62,2.46,0.64,211528,558498731.0,11.93,27.8,24.7,25.11,25.98,0.84,45.1,32.1,2.74,2023-12-21
5,301459,丰茂股份,48.14,1.13,0.54,58697,283396294.83,5.38,49.37,46.81,47.0,47.6,0.72,30.95,24.98,3.69,2023-12-21
6,001239,永达股份,22.9,9.99,2.08,112997,256326545.37,3.79,22.9,22.11,22.7,20.82,0.7,23.65,66.8,4.6,2023-12-21
7,301516,中远通,20.35,-2.68,-0.56,162827,332193225.8,6.79,21.2,19.78,20.71,20.91,0.82,26.32,70.5,3.89,2023-12-21
8,688720,艾森股份,60.33,0.38,0.23,19664,118866939.0,3.86,61.33,59.01,59.03,60.1,0.7,11.82,215.13,5.31,2023-12-21
9,601083,锦江航运,13.15,-2.95,-0.4,456448,603875140.0,5.98,13.69,12.88,13.54,13.55,0.82,24.24,18.28,2.11,2023-12-21
10,301508,中机认检,35.52,-1.63,-0.59,96454,341742430.54,4.49,36.27,34.65,35.33,36.11,0.6,22.46,53.81,4.3,2023-12-21
11,688652,京仪装备,57.73,-0.1,-0.06,22830,131050300.0,4.86,58.87,56.06,57.08,57.79,0.65,6.03,62.29,5.02,2023-12-21
12,301568,思泰克,45.6,-1.0,-0.46,46251,209420233.62,4.21,46.14,44.2,45.52,46.06,0.96,18.89,42.36,4.77,2023-12-21
