序号,代码,名称,最新价,涨跌幅,涨跌额,成交量,成交额,振幅,最高,最低,今开,昨收,量比,换手率,市盈率-动态,市净率,date
1,301559,C中集环,22.69,0.0,0.0,155435,356878835.36,3.09,23.35,22.65,22.82,22.69,0.5,18.39,19.0,2.77,2023-10-13
2,688657,C浩辰,85.09,-0.78,-0.67,12596,107149125.0,2.3,86.45,84.48,84.48,85.76,0.41,13.3,72.91,2.78,2023-10-13
3,688719,爱科赛博,59.6,-2.05,-1.25,29783,178715281.0,5.65,62.02,58.58,59.66,60.85,0.49,16.41,45.24,2.82,2023-10-13
4,301558,三态股份,13.04,-6.92,-0.97,369994,492582281.93,6.14,13.78,12.92,13.78,14.01,0.67,33.26,63.12,7.6,2023-10-13
5,603276,恒兴新材,23.26,-3.76,-0.91,54945,128900834.0,4.05,24.16,23.18,24.16,24.17,0.79,14.45,42.06,2.16,2023-10-13
6,301520,万邦医药,65.55,-0.14,-0.09,35987,235807827.29,4.4,66.89,64.0,64.04,65.64,0.53,22.77,40.6,3.1,2023-10-13
7,301500,飞南资源,24.07,-2.04,-0.5,53664,130789973.83,2.69,24.72,24.06,24.4,24.57,0.77,14.28,39.77,2.23,2023-10-13
8,688716,中研股份,26.07,-2.58,-0.69,18671,49026898.0,2.65,26.73,26.02,26.58,26.76,0.81,6.83,67.16,2.76,2023-10-13
9,301548,崇德科技,60.5,-1.35,-0.83,15186,92387788.0,2.3,61.69,60.28,61.01,61.33,0.58,10.68,36.07,2.63,2023-10-13
10,301550,斯菱股份,50.49,0.38,0.19,45102,229572892.72,7.95,53.29,49.29,49.67,50.3,0.52,17.29,42.19,3.68,2023-10-13
11,688702,盛科通信-U,52.3,-1.3,-0.69,26383,138273653.0,3.17,53.43,51.75,52.59,52.99,0.58,7.09,302.37,8.9,2023-10-13
