序号,代码,名称,最新价,涨跌幅,涨跌额,成交量,成交额,振幅,最高,最低,今开,昨收,量比,换手率,市盈率-动态,市净率,date
1,001306,N夏厦,110.49,106.02,56.86,120430,1309705614.85,39.16,120.0,99.0,104.0,53.63,,79.31,90.79,5.3,2023-11-16
2,688648,C中邮,31.79,-12.74,-4.64,152731,502583146.0,8.87,34.87,31.64,34.19,36.43,0.83,53.11,156.17,2.58,2023-11-16
3,001326,联域股份,59.73,-7.99,-5.19,80636,490391479.94,5.08,63.0,59.7,61.97,64.92,0.69,44.97,24.55,3.64,2023-11-16
4,603062,麦加芯彩,58.35,-2.23,-1.33,42904,252570217.0,1.88,59.45,58.33,59.02,59.68,0.54,16.22,30.43,2.82,2023-11-16
5,001376,百通能源,25.83,-2.42,-0.64,97539,255051329.77,2.91,26.59,25.82,26.2,26.47,0.59,21.16,88.83,11.82,2023-11-16
6,603107,上海汽配,28.83,-1.74,-0.51,196568,573482174.0,3.85,29.88,28.75,29.48,29.34,1.08,23.78,58.1,4.94,2023-11-16
7,301555,惠柏新材,49.49,-3.83,-1.97,55592,279096185.26,3.71,51.37,49.46,50.84,51.46,0.94,25.41,74.36,4.29,2023-11-16
8,001378,德冠新材,44.89,-2.41,-1.11,41940,189758874.88,2.41,45.99,44.88,45.99,46.0,0.8,13.32,44.33,3.21,2023-11-16
9,301489,思泉新材,84.75,-0.29,-0.25,35412,304615069.41,5.36,87.88,83.32,84.38,85.0,0.67,25.9,97.49,4.99,2023-11-16
10,603273,天元智能,28.02,-2.71,-0.78,95552,270490871.0,4.2,29.07,27.86,28.6,28.8,0.57,18.2,99.21,7.12,2023-11-16
11,603193,润本股份,17.67,-2.11,-0.38,42054,74562701.0,2.16,18.0,17.61,17.95,18.05,0.9,7.14,29.67,3.81,2023-11-16
12,301517,陕西华达,64.72,-1.98,-1.31,31568,207233716.86,3.21,66.8,64.68,66.03,66.03,0.73,14.89,84.86,5.33,2023-11-16
