序号,代码,名称,最新价,涨跌幅,涨跌额,成交量,成交额,振幅,最高,最低,今开,昨收,量比,换手率,市盈率-动态,市净率,date
1,603075,N热威,39.1,69.26,16.0,286426,1256985026.0,49.13,50.0,38.65,44.0,23.1,,73.81,66.11,8.42,2023-09-11
2,301529,N福赛,64.26,75.57,27.66,151363,1034744132.37,25.41,73.5,64.2,68.0,36.6,,78.89,67.93,4.6,2023-09-11
3,688549,C中巨芯-U,11.85,-18.89,-2.76,1395632,1763381962.0,11.77,13.57,11.85,13.56,14.61,0.71,53.35,460.28,5.78,2023-09-11
4,301251,C威尔高,52.79,-15.55,-9.72,160692,868116266.97,8.3,57.2,52.01,56.3,62.51,0.77,50.34,68.93,5.1,2023-09-11
5,301507,C民生健,24.58,-3.72,-0.95,263724,667969604.44,10.81,26.77,24.01,25.47,25.53,0.6,31.19,62.55,6.01,2023-09-11
6,603270,金帝股份,36.43,-2.02,-0.75,136068,496346664.0,3.98,37.53,36.05,37.27,37.18,0.49,27.75,44.35,3.82,2023-09-11
7,301525,儒竞科技,114.96,-3.14,-3.73,28491,328972245.54,3.68,118.5,114.13,118.0,118.69,0.43,12.73,46.77,3.63,2023-09-11
8,301528,多浦乐,93.87,-1.97,-1.89,17741,167710398.33,2.28,95.76,93.58,95.29,95.76,0.56,12.57,97.15,4.12,2023-09-11
9,688591,泰凌微,37.63,0.05,0.02,193773,743588099.0,9.68,40.59,36.95,38.55,37.61,1.09,37.23,157.82,3.89,2023-09-11
10,603275,众辰科技,48.35,-2.56,-1.27,47805,232043804.0,3.53,49.55,47.8,49.55,49.62,0.76,13.12,38.46,2.82,2023-09-11
11,301421,波长光电,75.8,-6.12,-4.94,100599,774454174.84,10.02,81.66,73.57,77.82,80.74,0.71,36.66,126.9,7.52,2023-09-11
12,301469,恒达新材,46.1,-1.54,-0.72,25233,116142387.65,3.74,46.76,45.01,46.76,46.82,0.55,12.15,49.05,3.13,2023-09-11
13,301418,协昌科技,70.96,-4.29,-3.18,39423,276222142.43,5.72,73.01,68.77,73.0,74.14,0.91,22.68,52.47,3.32,2023-09-11
14,688693,锴威特,60.8,-4.88,-3.12,26039,160753805.0,3.39,62.97,60.8,62.38,63.92,0.6,15.83,76.4,4.33,2023-09-11
15,301533,威马农机,46.98,-4.99,-2.47,36582,171531844.02,7.79,49.15,45.3,49.04,49.45,0.98,16.91,63.85,4.27,2023-09-11
16,688573,信宇人,37.39,-3.83,-1.49,19885,74746116.0,3.88,38.77,37.26,38.58,38.88,0.7,10.19,-984.79,4.17,2023-09-11
17,301511,德福科技,32.7,-2.33,-0.78,78125,254440221.02,4.63,33.6,32.05,33.1,33.48,0.72,13.43,132.48,3.52,2023-09-11
18,688592,司南导航,72.91,-9.32,-7.49,42969,321623286.0,7.08,77.96,72.27,77.96,80.4,1.09,33.73,301.46,4.54,2023-09-11
19,301498,乖宝宠物,43.4,1.05,0.45,22740,98337427.22,3.38,43.67,42.22,43.06,42.95,0.77,6.05,42.19,5.05,2023-09-11
20,688548,广钢气体,12.29,-4.13,-0.53,266112,329936509.0,4.84,12.85,12.23,12.57,12.82,0.64,10.94,51.12,2.91,2023-09-11
21,301510,固高科技,47.65,-6.15,-3.12,86143,413126489.85,7.43,50.62,46.85,50.01,50.77,0.89,25.01,470.04,15.71,2023-09-11
