序号,代码,名称,最新价,涨跌幅,涨跌额,成交量,成交额,振幅,最高,最低,今开,昨收,量比,换手率,市盈率-动态,市净率,date
1,301559,C中集环,22.69,-5.26,-1.26,197773,452682463.86,3.42,23.38,22.56,23.0,23.95,0.46,23.4,19.0,2.77,2023-10-12
2,688657,C浩辰,85.76,-3.92,-3.5,20336,175541093.0,3.88,88.5,85.04,88.21,89.26,0.56,21.48,73.48,2.8,2023-10-12
3,688719,C爱科,60.85,0.86,0.52,34819,210200498.0,5.8,62.15,58.65,60.36,60.33,0.52,19.19,46.19,2.88,2023-10-12
4,301558,C三态,14.01,-4.82,-0.71,396817,560734930.0,5.71,14.67,13.83,14.5,14.72,0.67,35.67,67.82,8.16,2023-10-12
5,603276,恒兴新材,24.17,0.0,0.0,40493,98151696.0,1.16,24.4,24.12,24.39,24.17,0.44,10.65,43.7,2.24,2023-10-12
6,301520,万邦医药,65.64,-1.13,-0.75,48423,323540814.97,7.49,69.37,64.4,66.74,66.39,0.6,30.64,40.65,3.1,2023-10-12
7,301500,飞南资源,24.57,-0.89,-0.22,54631,134068730.96,2.22,24.85,24.3,24.77,24.79,0.66,14.54,40.59,2.27,2023-10-12
8,688716,中研股份,26.76,-3.18,-0.88,25355,68431793.0,4.09,27.78,26.65,27.7,27.64,0.99,9.28,68.94,2.83,2023-10-12
9,301548,崇德科技,61.33,-1.37,-0.85,16713,102082888.67,3.39,62.11,60.0,62.07,62.18,0.51,11.75,36.57,2.66,2023-10-12
10,301550,斯菱股份,50.3,-2.93,-1.52,49318,247844583.68,6.16,51.77,48.58,50.19,51.82,0.48,18.91,42.03,3.66,2023-10-12
11,688702,盛科通信-U,52.99,-3.23,-1.77,36189,192965041.0,5.99,55.48,52.2,55.24,54.76,0.74,9.73,306.36,9.02,2023-10-12
