序号,代码,名称,最新价,涨跌幅,涨跌额,成交量,成交额,振幅,最高,最低,今开,昨收,量比,换手率,市盈率-动态,市净率,date
1,301325,C曼恩,93.02,3.22,2.9,106823,1005506572.51,5.64,97.18,92.1,93.99,90.12,0.61,43.1,41.49,4.11,2023-05-15
2,688479,C友车,28.3,-0.04,-0.01,48047,135271890.0,3.71,28.55,27.5,28.18,28.31,0.4,14.76,28.13,2.25,2023-05-15
3,688469,C中芯-U,5.75,-4.8,-0.29,2118889,1209936023.0,4.14,5.86,5.61,5.86,6.04,0.58,20.36,-19.47,3.16,2023-05-15
4,603172,C万丰,17.17,2.45,0.41,106287,181187581.0,5.91,17.4,16.41,16.63,16.76,0.69,32.49,37.22,2.27,2023-05-15
5,301390,经纬股份,40.1,2.17,0.85,53002,213873319.44,7.95,42.0,38.88,39.0,39.25,0.93,35.33,-1045.48,2.7,2023-05-15
6,688249,晶合集成,19.01,1.12,0.21,238401,446362204.0,3.94,19.04,18.3,18.6,18.8,0.42,6.84,-28.84,1.69,2023-05-15
7,301293,三博脑科,64.86,20.0,10.81,137108,824104883.26,20.3,64.86,53.89,53.89,54.05,0.97,40.18,103.66,4.49,2023-05-15
8,301360,荣旗科技,66.95,-2.77,-1.91,8870,59647639.63,3.96,68.73,66.0,68.15,68.86,0.52,7.41,-137.53,3.28,2023-05-15
9,688478,晶升股份,43.76,-1.08,-0.48,38540,164482912.0,7.44,44.29,41.0,42.9,44.24,0.83,13.48,620.53,3.93,2023-05-15
10,301307,美利信,28.15,4.72,1.27,54712,150694360.19,5.8,28.16,26.6,26.63,26.88,1.06,11.65,26.63,1.86,2023-05-15
11,688146,中船特气,43.92,5.37,2.24,75011,320780317.0,7.17,44.1,41.11,41.77,41.68,0.84,12.7,68.14,4.49,2023-05-15
12,688352,颀中科技,12.84,2.56,0.32,89590,113530269.0,4.23,12.85,12.32,12.4,12.52,0.73,5.92,124.68,2.78,2023-05-15
13,603137,恒尚节能,18.82,1.78,0.33,23282,43490165.0,2.0,18.83,18.46,18.5,18.49,0.73,7.27,9.42,2.27,2023-05-15
14,688539,高华科技,35.88,1.16,0.41,16919,60322468.0,2.85,36.11,35.1,35.5,35.47,0.61,5.99,82.9,2.76,2023-05-15
15,688507,索辰科技,198.0,2.8,5.4,8611,171547787.0,5.88,203.33,192.01,192.01,192.6,1.12,9.49,-104.86,2.9,2023-05-15
16,301387,光大同创,39.51,1.1,0.43,6836,26846404.49,1.36,39.54,39.01,39.19,39.08,0.83,4.1,29.54,1.87,2023-05-15
17,301357,北方长龙,47.36,2.58,1.19,16717,78381659.3,3.7,47.56,45.85,46.0,46.17,0.67,10.37,45.33,2.71,2023-05-15
18,688433,华曙高科,24.26,0.04,0.01,11703,28188371.0,2.31,24.36,23.8,24.36,24.25,0.61,3.39,122.77,5.55,2023-05-15
19,301429,森泰股份,21.74,1.92,0.41,17532,37801164.19,1.92,21.74,21.33,21.36,21.33,0.95,6.25,38.28,1.91,2023-05-15
20,603135,中重科技,19.16,0.16,0.03,55065,104334099.0,3.14,19.21,18.61,18.95,19.13,0.47,6.31,43.54,1.9,2023-05-15
21,603125,常青科技,29.22,1.0,0.29,19211,55766470.0,2.0,29.29,28.71,28.9,28.93,0.6,4.07,30.39,2.79,2023-05-15
22,601133,柏诚股份,14.71,0.82,0.12,47845,69848458.0,1.99,14.73,14.44,14.59,14.59,0.46,3.79,47.55,2.85,2023-05-15
23,601065,江盐集团,11.7,1.74,0.2,96186,111481851.0,3.22,11.7,11.33,11.5,11.5,0.55,6.2,13.45,1.98,2023-05-15
24,601061,中信金属,10.62,10.05,0.97,1468246,1499635072.0,9.74,10.62,9.68,9.68,9.65,0.96,30.2,23.97,2.51,2023-05-15
25,001367,海森药业,49.85,0.97,0.48,10347,51145396.17,1.92,49.88,48.93,49.19,49.37,0.46,6.21,33.9,2.9,2023-05-15
26,001360,南矿集团,18.5,1.04,0.19,27190,49989266.98,1.86,18.5,18.16,18.35,18.31,0.38,5.44,63.97,2.92,2023-05-15
27,001328,登康口腔,31.3,1.46,0.45,25221,78369078.09,2.98,31.43,30.51,30.7,30.85,0.51,5.98,41.74,2.42,2023-05-15
28,001287,中电港,28.26,4.36,1.18,479367,1343987101.04,7.46,28.6,26.58,27.04,27.08,0.99,26.01,75.44,4.34,2023-05-15
29,001286,陕西能源,10.94,1.58,0.17,938315,1035494150.45,3.62,11.25,10.86,10.98,10.77,1.0,12.9,11.98,1.8,2023-05-15
30,688484,南芯科技,39.67,-1.15,-0.46,22217,87521758.0,3.51,40.31,38.9,40.0,40.13,0.82,4.06,135.68,2.87,2023-05-15
31,688535,华海诚科,51.25,2.5,1.25,12624,64207699.0,4.68,51.48,49.14,50.0,50.0,0.87,7.68,248.77,2.49,2023-05-15
32,688343,云天励飞-U,63.37,0.13,0.08,77945,485192473.0,7.11,64.9,60.4,64.8,63.29,0.83,10.46,-62.32,2.75,2023-05-15
33,301281,科源制药,37.62,1.48,0.55,8531,31875811.47,1.89,37.62,36.92,37.12,37.07,0.88,4.65,22.67,1.4,2023-05-15
34,301203,国泰环保,36.89,0.46,0.17,3332,12255648.32,1.2,37.0,36.56,36.56,36.72,0.68,1.95,23.91,1.28,2023-05-15
35,301141,中科磁业,36.87,1.12,0.41,15455,56523099.08,2.44,36.95,36.06,36.5,36.46,0.53,7.62,62.34,1.57,2023-05-15
36,688531,日联科技,160.3,6.87,10.3,8714,136227161.0,7.97,160.97,149.01,151.5,150.0,1.43,5.01,226.27,4.0,2023-05-15
37,603162,海通发展,26.58,-0.34,-0.09,5077,13459781.0,1.05,26.67,26.39,26.67,26.67,0.49,1.23,35.73,3.09,2023-05-15
38,600925,苏能股份,6.26,0.48,0.03,176292,109974235.0,0.96,6.26,6.2,6.25,6.23,0.52,2.56,12.53,2.72,2023-05-15
39,301386,未来电器,22.76,1.38,0.31,16121,36598814.01,2.81,22.86,22.23,22.23,22.45,0.95,4.86,49.85,2.06,2023-05-15
40,301314,科瑞思,63.14,1.81,1.12,6092,38130663.81,2.42,63.18,61.68,62.02,62.02,0.72,5.73,38.75,2.47,2023-05-15
41,603291,联合水务,13.7,0.66,0.09,50905,69182386.0,3.16,13.83,13.4,13.61,13.61,0.72,12.03,84.85,3.65,2023-05-15
42,603065,宿迁联盛,14.76,1.3,0.19,19996,29436067.0,2.06,14.85,14.55,14.55,14.57,0.89,4.77,34.44,2.89,2023-05-15
43,301345,涛涛车业,46.17,1.05,0.48,4999,23030209.79,1.29,46.22,45.63,45.81,45.69,0.92,2.09,36.19,1.77,2023-05-15
44,301378,通达海,109.22,-3.35,-3.78,10799,119975649.16,5.98,114.7,107.94,113.41,113.0,1.24,9.39,226.38,3.49,2023-05-15
45,301246,宏源药业,32.68,0.74,0.24,9053,29458129.2,1.29,32.72,32.3,32.49,32.44,1.07,2.04,50.48,2.99,2023-05-15
46,301439,泓淋电力,19.42,8.8,1.57,240960,457813852.1,7.34,19.42,18.11,18.12,17.85,4.59,26.12,45.96,2.81,2023-05-15
47,603073,彩蝶实业,20.62,2.08,0.42,106230,218379961.0,6.93,21.1,19.7,20.0,20.2,6.23,36.63,33.7,1.93,2023-05-15
48,603282,亚光股份,33.16,3.5,1.12,17257,56921858.0,5.37,33.68,31.96,31.96,32.04,1.06,5.15,27.06,3.91,2023-05-15
49,603153,上海建科,19.44,-1.37,-0.27,80758,155353398.0,5.89,19.75,18.59,19.62,19.71,0.48,14.68,100.98,2.45,2023-05-15
50,001368,通达创智,25.08,2.62,0.64,25634,62943833.57,4.79,25.08,23.91,24.3,24.44,1.93,9.16,22.67,2.07,2023-05-15
51,601121,宝地矿业,8.7,0.12,0.01,148445,129482472.0,4.95,9.0,8.57,8.72,8.69,0.6,7.42,55.62,2.34,2023-05-15
52,688502,茂莱光学,191.65,2.66,4.97,8824,167212287.0,6.27,193.0,181.3,186.58,186.68,0.67,7.32,181.06,8.5,2023-05-15
53,301157,华塑科技,48.9,2.17,1.04,13685,66369866.16,3.09,48.99,47.51,47.87,47.86,1.2,9.62,163.59,2.82,2023-05-15
54,001278,一彬科技,21.14,0.05,0.01,11818,24837422.32,1.94,21.16,20.75,21.04,21.13,0.67,3.82,34.65,2.14,2023-05-15
55,001366,播恩集团,15.64,0.19,0.03,29311,45367592.74,3.46,15.79,15.25,15.7,15.61,0.74,7.26,33.92,3.03,2023-05-15
56,301322,绿通科技,102.17,3.24,3.21,5616,56555296.61,5.25,102.88,97.68,99.96,98.96,0.88,3.39,29.66,2.5,2023-05-15
57,603061,金海通,121.12,4.71,5.45,17899,212349833.0,5.58,121.26,114.81,114.97,115.67,0.99,11.93,56.96,5.34,2023-05-15
58,001337,四川黄金,36.6,5.32,1.85,135153,482262303.59,6.96,36.71,34.29,34.5,34.75,0.88,22.53,62.13,12.7,2023-05-15
59,688522,纳睿雷达,50.03,-1.32,-0.67,14759,73215231.0,3.16,50.6,49.0,50.58,50.7,0.85,4.12,228.12,3.58,2023-05-15
60,301408,华人健康,17.51,-1.41,-0.25,43323,75264279.97,3.32,17.76,17.17,17.63,17.76,1.57,7.69,59.39,3.77,2023-05-15
61,001311,多利科技,71.5,3.14,2.18,14531,103129123.02,3.27,71.55,69.28,69.3,69.32,0.79,4.11,23.7,2.53,2023-05-15
62,001225,和泰机电,46.54,-0.06,-0.03,4887,22604227.34,1.93,46.7,45.8,46.11,46.57,1.0,3.02,23.99,2.21,2023-05-15
63,688486,龙迅股份,90.88,-1.75,-1.62,11878,106495769.0,4.86,93.0,88.5,91.58,92.5,1.1,7.99,215.58,4.65,2023-05-15
64,301303,真兰仪表,22.2,0.45,0.1,12768,28175022.38,1.72,22.24,21.86,22.0,22.1,0.73,1.84,32.73,2.25,2023-05-15
65,603190,亚通精工,28.04,0.5,0.14,14495,40413890.0,1.97,28.2,27.65,27.8,27.9,1.09,4.83,15.41,1.69,2023-05-15
66,688307,中润光学,29.41,0.17,0.05,7160,20928775.0,3.3,29.73,28.76,29.51,29.36,0.83,3.92,-682.92,3.25,2023-05-15
