序号,代码,名称,最新价,涨跌幅,涨跌额,成交量,成交额,振幅,最高,最低,今开,昨收,量比,换手率,市盈率-动态,市净率,date
1,688512,N慧智微-U,19.05,-8.94,-1.87,245052,465880733.0,10.33,20.44,18.28,18.88,20.92,,50.56,-32.85,3.55,2023-05-16
2,001380,N华纬,30.87,7.04,2.03,184992,602809786.35,17.37,35.68,30.67,34.63,28.84,,58.59,36.65,2.83,2023-05-16
3,301325,C曼恩,96.04,3.25,3.02,95223,895853583.46,9.15,97.6,89.09,91.35,93.02,0.68,38.42,42.84,4.24,2023-05-16
4,688479,C友车,28.33,0.11,0.03,51352,146592438.0,3.96,29.3,28.18,28.34,28.3,0.54,15.78,28.16,2.25,2023-05-16
5,688469,C中芯-U,5.97,3.83,0.22,2173599,1292984092.0,9.04,6.21,5.69,5.7,5.75,0.66,20.89,-20.22,3.28,2023-05-16
6,603172,C万丰,16.64,-3.09,-0.53,104421,176001616.0,5.77,17.4,16.41,17.0,17.17,0.73,31.92,36.07,2.2,2023-05-16
7,301390,经纬股份,41.93,4.56,1.83,57299,239612201.96,9.85,43.43,39.48,40.01,40.1,1.14,38.2,-1093.19,2.82,2023-05-16
8,688249,晶合集成,19.09,0.42,0.08,358979,692005502.0,4.68,19.68,18.79,18.88,19.01,0.92,10.29,-28.96,1.7,2023-05-16
9,301293,三博脑科,73.11,12.72,8.25,187539,1314100646.44,20.95,77.77,64.18,65.99,64.86,1.37,54.96,116.85,5.06,2023-05-16
10,301360,荣旗科技,80.34,20.0,13.39,49473,385478801.63,19.58,80.34,67.23,67.5,66.95,3.31,41.36,-165.04,3.94,2023-05-16
11,688478,晶升股份,47.55,8.66,3.79,71572,331496002.0,16.43,49.39,42.2,43.14,43.76,1.7,25.04,674.27,4.27,2023-05-16
12,301307,美利信,28.1,-0.18,-0.05,37616,105895633.95,2.17,28.5,27.89,28.0,28.15,0.71,8.01,26.59,1.86,2023-05-16
13,688146,中船特气,43.24,-1.55,-0.68,63777,279330536.0,3.71,44.66,43.03,43.46,43.92,0.76,10.8,67.09,4.42,2023-05-16
14,688352,颀中科技,13.34,3.89,0.5,224991,296646711.0,9.5,13.8,12.58,12.82,12.84,1.91,14.87,129.54,2.89,2023-05-16
15,603137,恒尚节能,19.2,2.02,0.38,48773,93902327.0,4.3,19.58,18.77,18.91,18.82,1.62,15.24,9.61,2.32,2023-05-16
16,688539,高华科技,35.84,-0.11,-0.04,22038,78455585.0,2.79,36.05,35.05,35.9,35.88,0.95,7.81,82.81,2.76,2023-05-16
17,688507,索辰科技,195.7,-1.16,-2.3,6229,120062480.0,4.69,197.88,188.6,197.88,198.0,0.79,6.86,-103.64,2.87,2023-05-16
18,301387,光大同创,41.57,5.21,2.06,23671,98058758.65,8.73,42.95,39.5,39.51,39.51,2.96,14.21,31.08,1.97,2023-05-16
19,301357,北方长龙,48.29,1.96,0.93,25488,122547690.71,5.34,49.09,46.56,47.29,47.36,1.13,15.81,46.22,2.77,2023-05-16
20,688433,华曙高科,24.53,1.11,0.27,17832,43656857.0,4.66,24.93,23.8,24.26,24.26,1.09,5.16,124.14,5.61,2023-05-16
21,301429,森泰股份,22.29,2.53,0.55,40923,91050715.61,5.66,22.8,21.57,21.81,21.74,2.27,14.6,39.25,1.96,2023-05-16
22,603135,中重科技,18.59,-2.97,-0.57,56115,105133935.0,2.92,19.13,18.57,19.13,19.16,0.52,6.43,42.25,1.85,2023-05-16
23,603125,常青科技,28.84,-1.3,-0.38,19735,57004636.0,1.37,29.11,28.71,29.1,29.22,0.65,4.18,30.0,2.75,2023-05-16
24,601133,柏诚股份,14.63,-0.54,-0.08,53885,79153988.0,1.9,14.85,14.57,14.85,14.71,0.54,4.27,47.29,2.84,2023-05-16
25,601065,江盐集团,11.47,-1.97,-0.23,79413,91694895.0,2.05,11.71,11.47,11.71,11.7,0.52,5.12,13.19,1.94,2023-05-16
26,601061,中信金属,10.49,-1.22,-0.13,1556675,1644617378.0,8.66,11.03,10.11,10.78,10.62,1.04,32.02,23.67,2.48,2023-05-16
27,001367,海森药业,49.97,0.24,0.12,16327,81799868.41,3.47,50.94,49.21,49.7,49.85,0.94,9.8,33.98,2.9,2023-05-16
28,001360,南矿集团,18.52,0.11,0.02,39355,72733536.59,3.19,18.78,18.19,18.54,18.5,0.59,7.87,64.04,2.93,2023-05-16
29,001328,登康口腔,31.63,1.05,0.33,55696,177393976.64,5.18,32.5,30.88,31.34,31.3,1.18,13.2,42.18,2.45,2023-05-16
30,001287,中电港,27.13,-4.0,-1.13,378199,1035449063.82,4.81,28.2,26.84,27.71,28.26,0.72,20.52,72.42,4.16,2023-05-16
31,001286,陕西能源,10.84,-0.91,-0.1,628812,683444700.66,3.2,11.05,10.7,10.8,10.94,0.68,8.64,11.87,1.78,2023-05-16
32,688484,南芯科技,39.62,-0.13,-0.05,28994,114673359.0,4.39,40.38,38.64,39.7,39.67,1.08,5.29,135.51,2.87,2023-05-16
33,688535,华海诚科,52.0,1.46,0.75,16431,84586952.0,6.15,52.68,49.53,51.65,51.25,1.15,10.0,252.41,2.53,2023-05-16
34,688343,云天励飞-U,64.38,1.59,1.01,71902,462339118.0,5.32,65.71,62.34,63.43,63.37,0.83,9.65,-63.32,2.79,2023-05-16
35,301281,科源制药,38.7,2.87,1.08,17559,67274705.0,3.4,38.7,37.42,37.49,37.62,1.76,9.57,23.32,1.44,2023-05-16
36,301203,国泰环保,37.25,0.98,0.36,5547,20567151.26,0.98,37.25,36.89,36.9,36.89,1.13,3.25,24.15,1.29,2023-05-16
37,301141,中科磁业,37.63,2.06,0.76,29155,110765513.63,4.45,38.8,37.16,37.18,36.87,1.04,14.38,63.62,1.61,2023-05-16
38,688531,日联科技,159.62,-0.42,-0.68,6364,100770883.0,5.71,164.0,154.85,160.3,160.3,1.15,3.66,225.31,3.99,2023-05-16
39,603162,海通发展,26.68,0.38,0.1,4930,13135756.0,0.79,26.73,26.52,26.59,26.58,0.59,1.19,35.87,3.1,2023-05-16
40,600925,苏能股份,6.22,-0.64,-0.04,155365,96828235.0,0.64,6.26,6.22,6.26,6.26,0.53,2.26,12.45,2.71,2023-05-16
41,301386,未来电器,23.7,4.13,0.94,40281,95027382.35,4.57,23.84,22.8,23.0,22.76,2.2,12.13,51.91,2.15,2023-05-16
42,301314,科瑞思,63.7,0.89,0.56,9308,59121019.68,3.77,64.6,62.22,63.28,63.14,1.14,8.76,39.09,2.5,2023-05-16
43,603291,联合水务,13.27,-3.14,-0.43,49483,66089474.0,4.01,13.72,13.17,13.62,13.7,0.8,11.69,82.19,3.53,2023-05-16
44,603065,宿迁联盛,14.65,-0.75,-0.11,14761,21712697.0,1.63,14.85,14.61,14.78,14.76,0.64,3.52,34.18,2.86,2023-05-16
45,301345,涛涛车业,46.7,1.15,0.53,8096,37692324.67,2.12,46.96,45.98,46.03,46.17,1.5,3.38,36.61,1.79,2023-05-16
46,301378,通达海,98.35,-9.95,-10.87,13305,135827683.77,10.98,110.0,98.01,109.07,109.22,1.42,11.57,203.85,3.15,2023-05-16
47,301246,宏源药业,33.59,2.78,0.91,22960,76759006.55,4.01,33.97,32.66,32.7,32.68,2.6,5.17,51.88,3.07,2023-05-16
48,301439,泓淋电力,18.75,-3.45,-0.67,175213,332305233.89,4.27,19.44,18.61,19.05,19.42,1.84,18.99,44.38,2.71,2023-05-16
49,603073,彩蝶实业,21.2,2.81,0.58,89267,184210502.0,10.48,21.88,19.72,19.91,20.62,2.45,30.78,34.65,1.99,2023-05-16
50,603282,亚光股份,33.6,1.33,0.44,16769,56295374.0,3.62,33.96,32.76,32.99,33.16,1.03,5.01,27.41,3.96,2023-05-16
51,603153,上海建科,18.9,-2.78,-0.54,62151,118025010.0,3.4,19.38,18.72,19.29,19.44,0.45,11.3,98.18,2.39,2023-05-16
52,001368,通达创智,24.6,-1.91,-0.48,13989,34654839.62,1.63,24.99,24.58,24.9,25.08,0.86,5.0,22.24,2.03,2023-05-16
53,601121,宝地矿业,8.43,-3.1,-0.27,120009,101597783.0,3.79,8.7,8.37,8.7,8.7,0.5,6.0,53.9,2.27,2023-05-16
54,688502,茂莱光学,188.52,-1.63,-3.13,8085,152063175.0,4.7,192.53,183.52,190.04,191.65,0.65,6.7,178.1,8.63,2023-05-16
55,301157,华塑科技,49.35,0.92,0.45,12077,59427351.32,2.8,49.87,48.5,48.58,48.9,1.04,8.49,165.09,2.85,2023-05-16
56,001278,一彬科技,20.71,-2.03,-0.43,12722,26485949.23,2.98,21.25,20.62,21.15,21.14,0.72,4.11,33.95,2.09,2023-05-16
57,001366,播恩集团,15.6,-0.26,-0.04,18670,29130008.21,1.66,15.74,15.48,15.58,15.64,0.52,4.63,33.83,3.02,2023-05-16
58,301322,绿通科技,101.6,-0.56,-0.57,3294,33623099.34,2.63,103.5,100.81,101.34,102.17,0.51,1.99,29.49,2.49,2023-05-16
59,603061,金海通,127.67,5.41,6.55,26189,324555275.0,9.45,128.88,117.44,121.5,121.12,1.38,17.46,60.04,5.63,2023-05-16
60,001337,四川黄金,35.17,-3.91,-1.43,106323,375821102.04,4.95,36.47,34.66,36.11,36.6,0.76,17.72,59.7,12.2,2023-05-16
61,688522,纳睿雷达,49.85,-0.36,-0.18,10831,53998210.0,2.96,50.66,49.18,49.88,50.03,0.61,3.03,227.29,3.57,2023-05-16
62,301408,华人健康,17.81,1.71,0.3,43456,76994403.07,3.48,17.99,17.38,17.45,17.51,1.33,7.71,60.41,3.83,2023-05-16
63,001311,多利科技,71.65,0.21,0.15,11532,82443054.87,1.58,71.92,70.79,71.52,71.5,0.61,3.26,23.75,2.53,2023-05-16
