序号,代码,名称,最新价,涨跌幅,涨跌额,成交量,成交额,振幅,最高,最低,今开,昨收,量比,换手率,市盈率-动态,市净率,date
1,688652,C京仪,50.15,-10.09,-5.63,162016,841764063.0,11.44,56.48,50.1,56.0,55.78,0.59,42.77,54.11,4.36,2023-11-30
2,301568,C思泰克,58.5,-14.32,-9.78,144727,877738407.69,10.28,64.92,57.9,64.0,68.28,0.84,59.1,54.34,6.12,2023-11-30
3,688653,康希通信,19.41,-4.9,-1.0,95435,187315809.0,6.66,20.56,19.2,20.56,20.41,0.78,18.8,4616.09,5.12,2023-11-30
4,001306,夏厦精密,90.88,-6.51,-6.33,52066,491448988.28,10.66,100.98,90.62,99.7,97.21,1.07,34.29,74.68,4.36,2023-11-30
5,688648,中邮科技,26.75,-3.08,-0.85,39787,107642376.0,4.49,27.79,26.55,27.59,27.6,0.9,13.83,131.41,2.17,2023-11-30
6,001326,联域股份,53.0,-3.83,-2.11,26053,138994625.38,4.63,54.95,52.4,54.75,55.11,0.92,14.53,21.78,3.23,2023-11-30
7,603062,麦加芯彩,64.74,-3.08,-2.06,23988,157491455.0,3.83,67.18,64.62,66.75,66.8,0.54,9.07,33.77,3.13,2023-11-30
8,001376,百通能源,22.97,-1.37,-0.32,65937,150821496.2,2.71,23.23,22.6,23.2,23.29,0.41,14.31,78.99,10.51,2023-11-30
9,603107,上海汽配,25.86,-5.41,-1.48,117249,308396247.0,6.33,27.36,25.63,27.33,27.34,1.05,14.19,52.12,4.43,2023-11-30
10,301555,惠柏新材,43.29,-2.76,-1.23,28345,122974809.12,4.4,44.75,42.79,44.46,44.52,0.94,12.96,65.04,3.75,2023-11-30
