序号,代码,名称,最新价,涨跌幅,涨跌额,成交量,成交额,振幅,最高,最低,今开,昨收,量比,换手率,市盈率-动态,市净率,date
1,301488,N豪恩,90.01,126.27,50.23,173907,1279737294.54,93.77,101.3,64.0,65.01,39.78,,87.41,136.28,6.9,2023-07-04
2,301395,C仁信,23.82,-2.74,-0.67,90704,216083777.14,3.39,24.38,23.55,24.0,24.49,0.71,26.4,55.91,2.14,2023-07-04
3,688582,C芯动,48.5,0.62,0.3,116559,554295769.0,11.31,49.65,44.2,46.88,48.2,0.45,25.3,-833.39,9.88,2023-07-04
4,301291,C明阳电,32.06,-0.47,-0.15,110033,353835440.23,2.17,32.55,31.85,32.22,32.21,0.47,16.21,56.4,2.65,2023-07-04
5,301210,C金杨,50.3,-0.32,-0.16,39489,198134603.27,6.1,51.88,48.8,49.91,50.46,0.66,24.03,76.16,2.34,2023-07-04
6,688429,C时创,29.73,4.32,1.23,101531,294998136.0,7.58,29.89,27.73,28.1,28.5,0.62,34.12,46.27,5.52,2023-07-04
7,688631,C莱斯,35.6,2.89,1.0,61432,216126827.0,4.74,35.92,34.28,34.52,34.6,0.46,18.31,-45.61,3.42,2023-07-04
8,301397,C溯联,43.88,1.57,0.68,61422,272273637.08,8.43,46.25,42.61,42.7,43.2,0.98,25.89,35.88,2.39,2023-07-04
9,301295,C美硕,38.27,0.24,0.09,42231,161150211.74,2.3,38.5,37.62,37.81,38.18,0.5,24.74,56.82,2.95,2023-07-04
10,688629,华丰科技,24.0,-2.83,-0.7,317320,812719878.0,16.56,28.09,24.0,24.7,24.7,0.79,57.96,237.18,7.69,2023-07-04
11,688620,安凯微,14.45,3.29,0.46,177351,254624780.0,6.43,14.72,13.82,13.9,13.99,0.58,21.04,366.07,3.75,2023-07-04
12,301170,锡南科技,40.19,-1.74,-0.71,140934,579058634.33,12.62,43.88,38.72,39.6,40.9,1.16,59.44,48.25,2.59,2023-07-04
13,300804,广康生化,34.42,0.85,0.29,18777,64274626.78,1.38,34.45,33.98,34.13,34.13,0.42,11.06,29.3,1.92,2023-07-04
14,688543,国科军工,60.15,1.73,1.02,78713,466075958.0,5.06,60.55,57.56,58.71,59.13,0.78,23.74,233.5,4.14,2023-07-04
15,301376,致欧科技,24.23,2.84,0.67,63281,152333902.13,6.07,24.58,23.15,23.22,23.56,0.6,18.91,27.83,3.49,2023-07-04
16,301315,威士顿,53.42,-2.16,-1.18,60563,324508634.87,4.27,54.83,52.5,53.6,54.6,0.6,29.03,132.71,4.89,2023-07-04
17,688443,智翔金泰-U,32.78,0.52,0.17,129552,434131288.0,10.79,35.4,31.88,32.69,32.61,1.48,15.65,-14.95,3.75,2023-07-04
18,301262,海看股份,28.0,2.9,0.79,68097,188407929.55,4.15,28.15,27.02,27.1,27.21,0.86,17.39,27.22,3.35,2023-07-04
19,688334,西高院,18.16,0.5,0.09,45815,82728007.0,1.33,18.16,17.92,18.06,18.07,0.51,6.42,41.27,1.95,2023-07-04
20,301448,开创电气,30.58,4.8,1.4,54602,167271153.56,7.71,31.72,29.47,29.49,29.18,1.36,27.3,51.37,3.83,2023-07-04
21,301225,恒勃股份,36.12,2.24,0.79,49994,180179406.11,5.24,36.65,34.8,34.95,35.33,1.13,21.15,32.72,2.78,2023-07-04
22,301232,飞沃科技,61.16,0.49,0.3,8579,52468572.93,2.19,61.55,60.22,60.58,60.86,0.58,6.72,39.59,2.12,2023-07-04
23,301287,康力源,41.59,-0.65,-0.27,21159,87398030.46,1.86,41.68,40.9,41.68,41.86,0.8,12.69,32.76,2.75,2023-07-04
24,301355,南王科技,17.79,0.68,0.12,39660,70097025.07,1.19,17.79,17.58,17.6,17.67,0.92,8.57,49.95,2.29,2023-07-04
25,688472,阿特斯,17.67,-4.07,-0.75,494925,885990505.0,6.35,18.65,17.48,18.35,18.42,0.95,11.72,17.35,3.48,2023-07-04
26,301383,天键股份,38.92,4.68,1.74,39064,148750022.1,4.73,38.92,37.16,37.2,37.18,1.47,14.17,59.22,2.59,2023-07-04
27,301320,豪江智能,23.83,1.92,0.45,62166,148500199.69,3.38,24.22,23.43,23.51,23.38,0.57,14.47,83.75,4.18,2023-07-04
28,688623,双元科技,93.0,0.87,0.8,6073,56470885.0,1.81,93.49,91.82,92.19,92.2,0.81,4.52,53.02,2.66,2023-07-04
29,688576,西山科技,137.34,1.6,2.16,8254,112727734.0,4.45,139.3,133.29,135.32,135.18,0.96,6.95,75.98,3.53,2023-07-04
30,301323,新莱福,42.99,1.39,0.59,29265,126432491.55,3.94,44.19,42.52,42.91,42.4,0.59,12.51,39.89,2.39,2023-07-04
31,688570,天玛智控,26.62,0.15,0.04,27147,72253802.0,1.13,26.76,26.46,26.61,26.58,0.79,5.0,30.84,3.01,2023-07-04
32,688523,航天环宇,27.89,2.27,0.62,32929,90963482.0,3.81,28.15,27.11,27.33,27.27,0.96,9.73,509.08,7.36,2023-07-04
33,301310,鑫宏业,67.05,0.22,0.15,16635,112953543.87,4.38,69.26,66.33,66.42,66.9,0.6,7.53,45.44,3.01,2023-07-04
34,688593,新相微,17.32,2.18,0.37,47770,82669701.0,3.95,17.57,16.9,16.9,16.95,1.05,6.99,99.13,5.02,2023-07-04
35,001373,翔腾新材,41.02,1.56,0.63,15826,64710231.77,1.96,41.18,40.39,40.8,40.39,0.86,9.22,69.67,3.22,2023-07-04
36,301353,普莱得,39.32,3.58,1.36,51465,201423314.95,7.11,40.3,37.6,37.63,37.96,0.99,27.09,48.75,2.48,2023-07-04
37,301337,亚华电子,35.09,0.31,0.11,15665,54755720.8,1.74,35.18,34.57,34.8,34.98,0.71,6.34,222.38,3.26,2023-07-04
38,301252,同星科技,47.5,1.15,0.54,21691,102751526.93,3.22,47.9,46.39,46.6,46.96,0.91,10.85,36.94,3.61,2023-07-04
39,688562,航天软件,28.12,0.43,0.12,57720,162803201.0,3.54,28.66,27.67,27.7,28.0,1.01,8.77,-4619.65,6.38,2023-07-04
40,001282,三联锻造,35.24,1.18,0.41,54725,192782944.35,3.79,35.8,34.48,35.12,34.83,0.7,19.68,52.27,2.99,2023-07-04
41,301399,英特科技,57.26,0.32,0.18,24396,139765516.29,2.28,57.95,56.65,56.65,57.08,0.72,11.69,97.21,3.93,2023-07-04
42,301305,朗坤环境,20.8,0.19,0.04,11949,24834290.31,1.01,20.91,20.7,20.76,20.76,0.53,2.14,29.89,1.53,2023-07-04
