序号,代码,名称,最新价,涨跌幅,涨跌额,成交量,成交额,振幅,最高,最低,今开,昨收,量比,换手率,市盈率-动态,市净率,date
1,001239,N永达,23.72,96.85,11.67,350805,921182509.39,41.16,28.2,23.24,27.51,12.05,,73.41,69.19,4.77,2023-12-12
2,301516,C中远通,23.87,-8.23,-2.14,333553,818472040.69,10.8,26.35,23.54,25.56,26.01,0.8,53.91,82.7,4.56,2023-12-12
3,688720,C艾森,64.0,0.0,0.0,54728,361414883.0,10.77,69.9,63.01,66.5,64.0,0.6,32.91,228.22,5.63,2023-12-12
4,601083,锦江航运,13.15,-1.57,-0.21,486840,637567910.0,3.97,13.48,12.95,13.4,13.36,0.59,25.86,18.28,2.11,2023-12-12
5,301508,中机认检,35.77,0.2,0.07,109148,393541475.72,3.73,36.68,35.35,35.64,35.7,0.54,25.41,54.19,4.33,2023-12-12
6,688652,京仪装备,59.13,-2.02,-1.22,40805,244985867.0,4.81,61.78,58.88,59.98,60.35,0.5,10.77,63.8,5.14,2023-12-12
7,301568,思泰克,48.9,-3.46,-1.75,65361,321241225.31,4.34,50.38,48.18,49.99,50.65,0.88,26.69,45.43,5.12,2023-12-12
8,688653,康希通信,19.97,-1.33,-0.27,54765,110555608.0,3.06,20.5,19.88,20.05,20.24,0.63,10.79,4749.27,5.27,2023-12-12
9,001306,夏厦精密,98.69,-0.25,-0.25,30925,313653026.38,5.5,103.92,98.48,99.5,98.94,0.95,20.36,81.1,4.73,2023-12-12
10,688648,中邮科技,28.3,0.11,0.03,54438,156833310.0,4.24,29.45,28.25,28.39,28.27,1.02,18.93,139.03,2.3,2023-12-12
