序号,代码,名称,最新价,涨跌幅,涨跌额,成交量,成交额,振幅,最高,最低,今开,昨收,量比,换手率,市盈率-动态,市净率,date
1,301413,C安培龙,80.99,-12.91,-12.01,111479,893915364.31,10.19,84.99,75.51,83.3,93.0,0.84,69.04,75.43,5.43,2023-12-19
2,603231,C索宝,27.19,10.48,2.58,240698,611381905.0,18.45,28.05,23.51,23.78,24.61,0.9,51.32,32.78,2.8,2023-12-19
3,301459,C丰茂,48.47,3.13,1.47,69766,334837409.46,5.7,49.66,46.98,47.02,47.0,0.67,36.78,25.15,3.72,2023-12-19
4,001239,永达股份,18.93,9.99,1.72,136908,255297100.59,7.5,18.93,17.64,17.64,17.21,0.54,28.65,55.22,3.81,2023-12-19
5,301516,中远通,20.72,2.37,0.48,155184,319569541.88,3.36,20.96,20.28,20.37,20.24,0.64,25.08,71.78,3.96,2023-12-19
6,688720,艾森股份,59.75,2.45,1.43,23109,137111557.0,5.02,60.78,57.85,58.8,58.32,0.62,13.9,213.06,5.25,2023-12-19
7,601083,锦江航运,14.03,2.41,0.33,939376,1319408677.0,9.2,14.6,13.34,14.03,13.7,2.12,49.89,19.5,2.25,2023-12-19
8,301508,中机认检,37.83,-1.18,-0.45,130654,495430919.35,5.77,39.38,37.17,38.09,38.28,0.82,30.42,57.31,4.57,2023-12-19
9,688652,京仪装备,59.0,1.76,1.02,23875,139953130.0,4.21,59.88,57.44,58.19,57.98,0.65,6.3,63.66,5.13,2023-12-19
10,301568,思泰克,46.7,2.14,0.98,36375,168383823.6,3.26,47.09,45.6,45.88,45.72,0.66,14.85,43.38,4.89,2023-12-19
