序号,代码,名称,最新价,涨跌幅,涨跌额,成交量,成交额,振幅,最高,最低,今开,昨收,量比,换手率,市盈率-动态,市净率,date
1,603065,宿迁联盛,22.39,10.02,2.04,289531,637045926.0,5.45,22.39,21.28,22.39,20.35,22.25,69.1,38.08,4.47,2023-03-23
2,301345,C涛涛,55.32,-3.57,-2.05,49186,274324450.71,2.53,56.73,55.28,56.73,57.37,0.68,20.52,29.32,2.15,2023-03-23
3,301378,C通达海,102.95,1.93,1.95,44420,468150856.41,11.58,110.0,98.3,98.87,101.0,0.79,38.63,53.97,3.31,2023-03-23
4,301246,C宏源,38.57,-3.16,-1.26,87658,338889274.98,1.78,39.19,38.48,39.17,39.83,0.62,19.76,34.04,3.56,2023-03-23
5,301439,C泓淋,19.18,-3.42,-0.68,170840,329554629.27,2.97,19.7,19.11,19.7,19.86,0.53,18.52,41.63,2.81,2023-03-23
6,603073,彩蝶实业,21.7,-3.56,-0.8,77552,169527039.0,3.33,22.38,21.63,22.38,22.5,0.89,26.74,22.92,2.07,2023-03-23
7,603282,亚光股份,32.2,-7.71,-2.69,147789,497128334.0,9.72,35.44,32.05,35.44,34.89,1.61,44.12,25.71,3.94,2023-03-23
8,603153,上海建科,19.55,1.24,0.24,208176,406330843.0,7.98,20.25,18.71,19.01,19.31,0.8,37.85,29.07,2.48,2023-03-23
9,001368,通达创智,27.17,1.19,0.32,40178,108291496.61,1.94,27.18,26.66,26.8,26.85,0.67,14.35,23.12,2.29,2023-03-23
10,601121,宝地矿业,9.11,-7.04,-0.69,735383,675533424.0,4.29,9.44,9.02,9.37,9.8,1.7,36.77,36.42,2.48,2023-03-23
11,688502,茂莱光学,230.0,6.83,14.7,27646,614430583.0,12.53,235.18,208.2,212.0,215.3,0.87,22.92,205.78,10.33,2023-03-23
12,301157,华塑科技,60.58,0.38,0.23,20551,124150926.72,3.1,61.53,59.66,59.68,60.35,0.57,14.45,63.76,3.51,2023-03-23
13,001278,一彬科技,22.87,-1.63,-0.38,47986,109866451.87,1.72,23.11,22.71,23.04,23.25,0.64,15.51,25.18,2.35,2023-03-23
14,001366,播恩集团,17.33,0.52,0.09,99759,173164893.92,2.32,17.57,17.17,17.35,17.24,0.53,24.72,35.97,3.31,2023-03-23
15,301322,绿通科技,116.9,-5.63,-6.98,14943,177468324.96,5.73,123.5,116.4,122.0,123.88,1.16,9.01,26.22,2.92,2023-03-23
16,603061,金海通,118.9,-5.42,-6.82,47599,569645757.0,6.47,124.97,116.84,124.97,125.72,0.99,31.73,46.35,5.37,2023-03-23
17,001337,四川黄金,33.2,10.01,3.02,411975,1309584593.02,12.23,33.2,29.51,29.87,30.18,4.18,68.66,70.18,11.33,2023-03-23
18,688522,纳睿雷达,65.1,0.34,0.22,43805,283407931.0,3.36,65.89,63.71,64.5,64.88,0.78,12.24,95.5,4.58,2023-03-23
19,301408,华人健康,19.56,1.35,0.26,78662,154912154.52,2.69,19.95,19.43,19.47,19.3,0.95,13.96,48.49,4.28,2023-03-23
20,001311,多利科技,86.82,-3.63,-3.27,39373,342836909.39,7.07,91.77,85.4,90.19,90.09,0.81,11.14,27.55,3.16,2023-03-23
21,001225,和泰机电,53.44,-1.27,-0.69,8167,43763420.71,0.79,53.85,53.42,53.79,54.13,0.72,5.05,15.65,2.44,2023-03-23
