序号,代码,名称,最新价,涨跌幅,涨跌额,成交量,成交额,振幅,最高,最低,今开,昨收,量比,换手率,市盈率-动态,市净率,date
1,688582,N芯动,46.85,75.21,20.11,314241,1565742815.0,29.47,53.48,45.6,51.0,26.74,,68.21,-805.04,9.54,2023-06-30
2,301291,N明阳电,32.6,-14.5,-5.53,305583,1001336222.46,10.49,35.32,31.32,35.32,38.13,,45.01,57.35,2.69,2023-06-30
3,301210,N金杨,51.33,-11.32,-6.55,68999,344494855.63,13.53,55.85,48.02,50.01,57.88,,41.98,77.72,2.39,2023-06-30
4,688429,C时创,28.95,-8.01,-2.52,155556,456819733.0,5.34,30.2,28.52,29.9,31.47,0.67,52.28,45.06,5.38,2023-06-30
5,688631,C莱斯,32.56,-3.33,-1.12,92444,306365670.0,8.31,34.8,32.0,34.58,33.68,0.49,27.56,-41.72,3.13,2023-06-30
6,301397,C溯联,42.4,-0.28,-0.12,46655,197999215.93,5.17,43.58,41.38,41.85,42.52,0.58,19.67,34.67,2.31,2023-06-30
7,301295,C美硕,38.33,-6.85,-2.82,77845,300193089.41,3.3,39.39,38.03,38.5,41.15,0.74,45.6,56.9,2.95,2023-06-30
8,688629,C华丰,23.22,4.13,0.92,358018,821530886.0,10.09,23.93,21.68,21.97,22.3,0.8,65.39,229.47,7.44,2023-06-30
9,688620,C安凯微,13.42,2.6,0.34,173664,232656409.0,5.05,13.64,12.98,13.02,13.08,0.46,20.61,339.98,3.49,2023-06-30
10,301170,C锡南,37.2,4.94,1.75,109313,407032610.54,9.45,38.96,35.61,35.65,35.45,0.88,46.11,44.66,2.4,2023-06-30
11,300804,C广康,34.31,0.7,0.24,28010,95953869.44,1.94,34.56,33.9,34.11,34.07,0.48,16.49,29.2,1.91,2023-06-30
12,688543,国科军工,56.15,12.64,6.3,127961,694371548.0,17.15,58.4,49.85,49.85,49.85,0.97,38.59,217.97,3.86,2023-06-30
13,301376,致欧科技,23.7,9.93,2.14,141356,340717650.19,12.29,25.25,22.6,22.66,21.56,1.09,42.25,27.22,3.42,2023-06-30
14,301315,威士顿,59.83,-6.15,-3.92,101233,603470253.5,9.24,63.35,57.46,61.35,63.75,0.83,48.52,148.63,5.48,2023-06-30
