序号,代码,名称,最新价,涨跌幅,涨跌额,成交量,成交额,振幅,最高,最低,今开,昨收,量比,换手率,市盈率-动态,市净率,date
1,688433,N华曙,30.9,15.9,4.24,270365,915579267.0,35.56,40.28,30.8,40.0,26.66,,78.24,129.03,7.16,2023-04-17
2,301429,N森泰,33.05,14.96,4.3,189194,672344758.44,33.5,41.73,32.1,32.1,28.75,,67.48,49.34,2.95,2023-04-17
3,603135,中重科技,20.59,-0.96,-0.2,145866,297760461.0,4.23,20.95,20.07,20.61,20.79,0.51,16.71,32.71,3.11,2023-04-17
4,603125,常青科技,35.52,0.48,0.17,152252,535328673.0,8.32,36.6,33.66,34.97,35.35,0.82,32.27,35.87,3.47,2023-04-17
5,601133,柏诚股份,18.93,5.93,1.06,570573,1089540567.0,8.62,19.66,18.12,18.26,17.87,1.14,45.25,39.43,3.73,2023-04-17
6,601065,江盐集团,12.02,-2.2,-0.27,236520,284919271.0,2.6,12.22,11.9,12.17,12.29,0.46,15.24,18.16,2.11,2023-04-17
7,601061,中信金属,9.06,-2.27,-0.21,710959,643275527.0,3.78,9.27,8.92,9.17,9.27,0.44,14.63,20.04,2.59,2023-04-17
8,001367,海森药业,57.33,-10.0,-6.37,59929,350281959.07,8.9,63.0,57.33,63.0,63.7,0.67,35.98,36.22,3.41,2023-04-17
9,001360,南矿集团,20.09,-5.59,-1.19,137819,281756978.96,5.55,21.18,20.0,21.0,21.28,0.57,27.58,33.91,3.22,2023-04-17
10,001328,登康口腔,33.45,-6.2,-2.21,127490,432287002.84,4.43,34.89,33.31,34.88,35.66,0.58,30.23,42.78,4.21,2023-04-17
11,001287,中电港,27.79,-10.01,-3.09,688055,1961875482.65,6.9,29.92,27.79,29.66,30.88,0.71,37.34,52.72,4.31,2023-04-17
12,001286,陕西能源,10.46,-4.04,-0.44,1044477,1099695488.88,3.94,10.85,10.42,10.7,10.9,0.46,14.36,15.87,1.8,2023-04-17
13,688484,南芯科技,48.72,-3.52,-1.78,78952,391729453.0,4.97,51.2,48.69,50.16,50.5,0.55,14.42,83.81,5.98,2023-04-17
14,688535,华海诚科,65.53,-0.33,-0.22,54421,368918180.0,8.09,70.47,65.15,65.65,65.75,0.96,33.12,128.27,5.23,2023-04-17
15,688343,云天励飞-U,75.53,0.69,0.52,115242,873313481.0,6.21,77.66,73.0,74.0,75.01,0.53,15.46,-61.53,5.72,2023-04-17
16,301281,科源制药,36.52,-1.46,-0.54,15953,58397408.3,1.7,37.0,36.37,36.9,37.06,0.54,8.69,30.95,2.2,2023-04-17
17,301203,国泰环保,37.48,0.4,0.15,9431,35179480.49,1.07,37.54,37.14,37.18,37.33,0.53,5.53,20.16,2.12,2023-04-17
18,301141,中科磁业,45.0,-2.17,-1.0,69186,312619200.15,4.7,46.46,44.3,45.16,46.0,0.95,34.13,44.6,3.22,2023-04-17
19,688531,日联科技,190.99,-1.61,-3.12,17589,339104364.0,7.06,201.7,188.0,196.28,194.11,0.94,10.12,211.44,4.79,2023-04-17
20,603162,海通发展,29.42,0.58,0.17,13756,40315476.0,1.3,29.44,29.06,29.21,29.25,0.47,3.33,39.55,3.42,2023-04-17
21,600925,苏能股份,6.35,0.47,0.03,308913,195992219.0,1.42,6.37,6.28,6.29,6.32,0.58,4.48,16.09,2.93,2023-04-17
22,301386,未来电器,24.62,-0.16,-0.04,24351,59953807.03,1.95,24.87,24.39,24.39,24.66,0.76,7.34,42.8,2.26,2023-04-17
23,301314,科瑞思,70.6,2.66,1.83,19906,140596194.38,4.65,71.7,68.5,68.9,68.77,1.37,18.74,29.1,2.81,2023-04-17
24,603291,联合水务,15.16,4.48,0.65,167162,254353778.0,6.89,15.68,14.68,14.68,14.51,1.01,39.5,49.45,4.08,2023-04-17
25,603065,宿迁联盛,16.33,2.0,0.32,32325,52385963.0,2.06,16.33,16.0,16.08,16.01,0.88,7.71,27.77,3.26,2023-04-17
26,301345,涛涛车业,50.4,0.0,0.0,7889,39878893.95,1.31,50.93,50.27,50.27,50.4,0.74,3.29,26.71,1.95,2023-04-17
27,301378,通达海,111.6,2.48,2.7,12826,144255736.91,6.26,115.4,108.58,110.8,108.9,0.76,11.15,58.5,3.58,2023-04-17
28,301246,宏源药业,36.42,-0.22,-0.08,12329,44890237.74,0.88,36.6,36.28,36.46,36.5,0.64,2.78,32.14,3.37,2023-04-17
29,301439,泓淋电力,18.08,0.22,0.04,41685,75285225.06,0.89,18.16,18.0,18.0,18.04,0.78,4.52,39.24,2.65,2023-04-17
30,603073,彩蝶实业,20.16,-0.74,-0.15,17135,34527356.0,0.79,20.23,20.07,20.23,20.31,0.65,5.91,21.3,1.92,2023-04-17
31,603282,亚光股份,38.76,7.37,2.66,101593,393246742.0,10.97,39.71,35.75,35.95,36.1,2.2,30.33,30.95,4.75,2023-04-17
32,603153,上海建科,19.52,0.1,0.02,158014,309604504.0,7.08,20.41,19.03,19.32,19.5,1.26,28.73,29.03,2.48,2023-04-17
33,001368,通达创智,26.99,-0.37,-0.1,19821,53324868.08,1.29,27.12,26.77,27.11,27.09,0.55,7.08,22.97,2.27,2023-04-17
34,601121,宝地矿业,8.85,2.43,0.21,336014,297555910.0,5.32,9.07,8.61,8.68,8.64,1.64,16.8,35.38,2.41,2023-04-17
35,688502,茂莱光学,238.73,-4.43,-11.06,14389,353644658.0,7.65,255.0,235.88,250.4,249.79,0.77,11.93,213.59,10.72,2023-04-17
36,301157,华塑科技,60.7,-5.48,-3.52,29942,185779608.87,5.01,63.72,60.5,63.46,64.22,0.98,21.05,63.89,3.52,2023-04-17
37,001278,一彬科技,23.49,-1.47,-0.35,28871,67756176.56,2.43,23.79,23.21,23.51,23.84,0.8,9.33,25.86,2.42,2023-04-17
38,001366,播恩集团,17.89,-0.22,-0.04,58961,104163323.09,2.4,17.89,17.46,17.83,17.93,0.53,14.61,37.24,3.42,2023-04-17
39,301322,绿通科技,125.37,1.93,2.37,12210,155624694.47,6.16,130.5,122.92,122.92,123.0,1.41,7.36,28.12,3.13,2023-04-17
40,603061,金海通,155.11,10.0,14.1,14850,230159786.0,2.08,155.11,152.18,155.1,141.01,0.43,9.9,60.46,7.0,2023-04-17
41,001337,四川黄金,31.66,-1.95,-0.63,223407,692542947.11,7.43,32.2,29.8,30.0,32.29,1.05,37.23,53.74,10.27,2023-04-17
42,688522,纳睿雷达,61.35,2.45,1.47,36126,220637457.0,5.29,62.19,59.02,59.7,59.88,1.11,10.09,279.73,4.31,2023-04-17
43,301408,华人健康,19.45,-1.17,-0.23,34761,67589212.35,1.52,19.6,19.3,19.5,19.68,0.66,6.17,48.39,4.26,2023-04-17
44,001311,多利科技,82.53,0.07,0.06,17817,147999083.96,2.78,84.3,82.01,82.47,82.47,0.72,5.04,26.19,3.0,2023-04-17
45,001225,和泰机电,50.26,0.12,0.06,4424,22220403.26,1.14,50.5,49.93,50.08,50.2,0.82,2.74,14.7,2.3,2023-04-17
46,688486,龙迅股份,100.18,-4.21,-4.4,10611,107293027.0,5.26,104.5,99.0,103.94,104.58,0.49,7.13,100.26,5.15,2023-04-17
47,301303,真兰仪表,23.9,-0.67,-0.16,21572,51639142.62,1.16,24.14,23.86,24.13,24.06,0.61,3.12,39.79,2.54,2023-04-17
48,603190,亚通精工,29.92,0.61,0.18,10705,32000657.0,0.91,30.0,29.73,29.8,29.74,0.75,3.57,23.81,1.88,2023-04-17
49,688307,中润光学,40.32,-3.15,-1.31,32771,136105997.0,6.08,42.85,40.32,42.82,41.63,0.68,17.96,86.3,4.36,2023-04-17
50,603307,扬州金泉,51.64,-8.16,-4.59,29713,156354636.0,7.27,55.27,51.18,55.1,56.23,1.67,17.74,14.45,3.06,2023-04-17
51,001260,坤泰股份,22.59,0.8,0.18,16901,38111041.97,1.96,22.74,22.3,22.32,22.41,0.75,5.88,42.02,3.4,2023-04-17
52,001314,亿道信息,46.53,1.15,0.53,30855,143019573.77,2.46,46.94,45.81,46.23,46.0,0.74,8.79,28.67,3.31,2023-04-17
53,688515,裕太微-U,197.84,-4.24,-8.76,13964,279994608.0,6.28,209.99,197.01,206.6,206.6,0.83,7.66,-39390.74,8.07,2023-04-17
54,301419,阿莱德,35.85,-2.32,-0.85,18264,65649558.16,2.45,36.51,35.61,36.51,36.7,0.82,7.7,56.12,3.9,2023-04-17
55,301358,湖南裕能,46.3,-1.17,-0.55,129891,606464596.16,3.27,47.6,46.07,46.29,46.85,0.81,10.43,11.66,3.51,2023-04-17
56,301373,凌玮科技,35.3,-0.28,-0.1,12718,44916013.2,1.05,35.5,35.13,35.5,35.4,1.02,5.04,42.01,2.71,2023-04-17
57,301260,格力博,26.31,-0.42,-0.11,24857,65553416.31,1.74,26.66,26.2,26.45,26.42,0.58,2.18,47.51,2.55,2023-04-17
58,601059,信达证券,17.05,2.03,0.34,631996,1084162476.0,5.69,17.57,16.62,16.66,16.71,1.38,19.49,45.05,3.4,2023-04-17
59,603281,江瀚新材,48.18,-0.1,-0.05,17404,83914226.0,1.85,48.66,47.77,48.21,48.23,0.7,2.61,12.61,2.9,2023-04-17
60,603173,福斯达,27.18,1.23,0.33,27978,75970979.0,2.79,27.33,26.58,26.78,26.85,1.57,6.99,29.13,3.47,2023-04-17
61,688435,英方软件,124.1,-6.22,-8.23,10099,127017852.0,7.99,131.87,121.3,131.0,132.33,1.45,5.73,279.69,9.2,2023-04-17
62,301317,鑫磊股份,24.6,-0.32,-0.08,9548,23293909.08,2.47,24.88,24.27,24.88,24.68,0.49,2.56,50.27,3.51,2023-04-17
63,688485,九州一轨,17.88,2.05,0.36,15913,28173642.0,2.97,17.98,17.46,17.54,17.52,1.91,4.97,41.99,2.0,2023-04-17
64,688506,百利天恒-U,84.9,3.15,2.59,24123,203871376.0,11.21,87.28,78.05,80.0,82.31,0.98,7.3,-119.01,18.76,2023-04-17
65,688525,佰维存储,83.83,3.96,3.19,120770,1017348322.0,9.66,86.8,79.01,79.02,80.64,0.82,34.72,493.07,14.86,2023-04-17
66,301297,富乐德,25.66,3.84,0.95,397110,1035726440.76,11.78,27.38,24.47,24.48,24.71,1.82,56.65,103.18,6.5,2023-04-17
67,301105,鸿铭股份,37.46,0.21,0.08,1719,6443586.85,1.02,37.63,37.25,37.39,37.38,0.76,1.38,31.51,2.03,2023-04-17
68,688496,清越科技,12.89,-0.92,-0.12,44950,58314348.0,5.0,13.36,12.71,13.1,13.01,0.53,5.73,102.66,4.55,2023-04-17
69,688475,萤石网络,48.22,1.54,0.73,50532,248177276.0,8.72,50.89,46.75,48.24,47.49,0.61,5.73,74.38,5.47,2023-04-17
70,001301,尚太科技,73.4,1.45,1.05,32537,239677170.59,3.44,74.49,72.0,72.35,72.35,1.1,5.01,13.67,3.85,2023-04-17
71,301301,川宁生物,9.27,-0.11,-0.01,74564,68875805.29,1.08,9.29,9.19,9.25,9.28,0.69,3.56,50.07,3.32,2023-04-17
72,301255,通力科技,34.91,0.75,0.26,4125,14391308.68,1.9,35.17,34.51,34.51,34.65,0.67,2.43,24.48,2.36,2023-04-17
73,688410,山外山,44.63,5.23,2.22,18535,81253661.0,6.37,44.7,42.0,42.11,42.41,1.58,5.34,109.04,4.26,2023-04-17
74,301280,珠城科技,54.83,6.55,3.37,33648,186325964.42,10.1,56.87,51.67,51.67,51.46,4.87,21.78,32.44,2.16,2023-04-17
75,688147,微导纳米,53.41,-0.47,-0.25,96050,523454933.0,15.24,59.83,51.65,53.9,53.66,1.58,25.55,403.65,12.33,2023-04-17
76,688141,杰华特,52.77,-2.91,-1.58,38834,208009059.0,5.52,55.3,52.3,54.04,54.35,0.62,7.85,146.62,7.45,2023-04-17
77,601136,首创证券,15.4,3.77,0.56,398320,608117556.0,3.91,15.45,14.87,14.88,14.84,1.54,14.57,70.23,3.5,2023-04-17
78,688498,源杰科技,249.18,-0.33,-0.82,19541,479800941.0,6.27,252.01,236.33,242.9,250.0,0.54,15.42,150.58,7.08,2023-04-17
79,688172,燕东微,29.1,1.25,0.36,228220,670871200.0,7.13,30.55,28.5,29.29,28.74,1.16,19.07,75.49,2.43,2023-04-17
80,301265,华新环保,12.78,0.63,0.08,48052,61816403.68,2.99,13.08,12.7,12.7,12.7,0.92,6.69,34.66,1.92,2023-04-17
81,301398,星源卓镁,32.87,1.51,0.49,10219,33648649.03,4.32,33.58,32.18,32.18,32.38,0.94,5.61,44.56,2.66,2023-04-17
82,301368,丰立智能,27.06,8.02,2.01,100474,267174203.14,9.1,27.61,25.33,25.5,25.05,2.03,37.36,57.35,3.39,2023-04-17
83,688143,长盈通,46.33,-1.78,-0.84,11267,52703018.0,5.49,48.45,45.86,46.81,47.17,1.14,5.87,54.06,3.47,2023-04-17
84,001223,欧克科技,70.6,2.47,1.7,15339,109386079.9,6.31,72.94,68.59,68.88,68.9,1.68,9.2,20.87,2.68,2023-04-17
85,688503,聚和材料,123.81,-2.42,-3.07,5315,66164380.0,3.87,127.56,122.65,125.7,126.88,1.09,2.24,35.41,3.05,2023-04-17
86,688420,美腾科技,48.7,-2.97,-1.49,15147,74485542.0,3.91,50.53,48.57,50.2,50.19,0.31,7.17,34.55,2.98,2023-04-17
87,688084,晶品特装,83.99,-0.86,-0.73,3355,28526506.0,3.02,86.47,83.91,84.7,84.72,0.63,1.92,141.47,3.75,2023-04-17
88,601022,宁波远洋,11.66,1.48,0.17,42095,48876693.0,2.18,11.68,11.43,11.49,11.49,0.94,3.22,22.78,2.96,2023-04-17
89,001333,光华股份,28.02,-0.46,-0.13,6314,17751563.1,1.03,28.29,28.0,28.15,28.15,0.73,1.97,25.17,2.37,2023-04-17
90,001256,炜冈科技,18.68,1.19,0.22,10761,19985882.0,1.68,18.72,18.41,18.46,18.46,0.93,3.02,31.38,2.6,2023-04-17
91,688489,三未信安,138.7,-2.5,-3.55,33680,481630561.0,9.86,150.69,136.66,146.49,142.25,1.25,20.61,99.56,5.66,2023-04-17
92,301391,卡莱特,98.2,6.97,6.4,22598,219061905.55,10.5,100.95,91.31,91.79,91.8,2.74,14.96,50.83,3.3,2023-04-17
93,301311,昆船智能,18.93,-0.16,-0.03,20388,38629873.49,1.27,19.05,18.81,18.85,18.96,0.45,3.58,58.97,2.62,2023-04-17
94,301290,东星医疗,37.72,0.83,0.31,4726,17725869.41,1.76,37.74,37.08,37.4,37.41,0.99,2.09,36.82,1.74,2023-04-17
95,688480,赛恩斯,30.65,0.49,0.15,4029,12321062.0,3.25,31.0,30.01,30.47,30.5,0.34,2.09,42.52,3.3,2023-04-17
96,301377,鼎泰高科,22.35,-2.27,-0.52,27528,61576909.0,2.97,22.8,22.12,22.48,22.87,0.91,5.86,41.13,4.19,2023-04-17
97,301365,矩阵股份,28.39,1.68,0.47,28715,82111773.51,4.69,29.04,27.73,27.96,27.92,1.34,10.09,19.02,1.97,2023-04-17
98,301165,锐捷网络,58.3,0.73,0.42,58639,338192866.03,5.01,58.95,56.05,57.0,57.88,0.8,10.17,60.24,7.71,2023-04-17
99,688376,美埃科技,38.6,0.0,0.0,29214,114169245.0,10.16,41.69,37.77,40.0,38.6,1.67,9.47,42.15,3.52,2023-04-17
100,603130,云中马,25.44,-0.9,-0.23,17736,45285526.0,2.26,25.93,25.35,25.68,25.67,0.87,5.07,31.78,2.9,2023-04-17
101,301335,天元宠物,37.24,1.61,0.59,7639,28362289.19,2.4,37.5,36.62,36.66,36.65,2.25,3.58,26.47,1.79,2023-04-17
102,688362,甬矽电子,42.81,-7.94,-3.69,107583,480860178.0,8.58,46.59,42.6,45.0,46.5,0.85,23.6,122.09,6.84,2023-04-17
103,301361,众智科技,23.38,-0.68,-0.16,7883,18387448.76,1.49,23.53,23.18,23.2,23.54,0.88,2.86,45.37,2.68,2023-04-17
104,301277,新天地,31.48,3.04,0.93,33341,103871694.15,5.2,31.67,30.08,30.55,30.55,1.96,10.54,31.73,3.1,2023-04-17
105,001338,永顺泰,16.98,1.92,0.32,55699,94131283.5,2.1,17.02,16.67,16.72,16.66,1.1,4.44,54.6,2.64,2023-04-17
106,301356,天振股份,49.18,0.2,0.1,4913,24021653.69,0.94,49.18,48.72,49.05,49.08,0.95,1.73,14.39,1.72,2023-04-17
107,301396,宏景科技,45.18,-4.82,-2.29,36044,164773985.73,3.75,46.77,44.99,46.67,47.47,0.89,16.64,108.19,3.34,2023-04-17
108,688432,有研硅,21.17,-3.29,-0.72,318477,676121271.0,7.77,22.35,20.65,22.33,21.89,0.97,22.37,75.18,6.63,2023-04-17
109,301388,欣灵电气,24.84,0.57,0.14,6340,15708530.97,1.3,24.94,24.62,24.74,24.7,0.6,2.61,40.37,2.56,2023-04-17
110,301359,东南电子,24.28,-0.45,-0.11,10108,24463286.0,1.8,24.48,24.04,24.46,24.39,0.66,4.97,50.96,2.52,2023-04-17
111,603280,南方路机,25.31,0.52,0.13,18756,47517054.0,3.26,25.8,24.98,25.02,25.18,1.12,6.92,22.34,2.4,2023-04-17
112,688419,耐科装备,47.79,-2.94,-1.45,112973,582015389.0,13.06,54.18,47.75,52.0,49.24,2.73,59.72,68.5,4.16,2023-04-17
113,301267,华厦眼科,73.79,-1.73,-1.3,12295,91808825.87,3.45,76.3,73.71,74.99,75.09,0.56,2.18,77.94,8.27,2023-04-17
114,301379,天山电子,28.63,0.0,0.0,11221,32044944.35,1.5,28.77,28.34,28.63,28.63,1.07,4.67,23.21,2.37,2023-04-17
