序号,代码,名称,最新价,涨跌幅,涨跌额,成交量,成交额,振幅,最高,最低,今开,昨收,量比,换手率,市盈率-动态,市净率,date
1,688347,N华虹,53.06,2.04,1.06,628450,3436275242.0,14.58,59.88,52.3,58.88,52.0,,60.44,21.8,2.18,2023-08-07
2,301362,C民爆,52.8,-4.74,-2.63,115246,584747834.36,9.33,54.0,48.83,51.01,55.43,0.66,47.98,30.68,2.28,2023-08-07
3,301518,C长华,38.58,18.96,6.15,231735,812459053.22,23.19,38.95,31.43,32.0,32.43,1.09,69.71,68.24,4.01,2023-08-07
4,301509,C金凯,63.85,-0.08,-0.05,80720,498896473.61,7.07,64.66,60.14,63.0,63.9,0.63,39.57,33.77,2.71,2023-08-07
5,603119,C浙荣,32.03,-2.94,-0.97,324065,1100620738.0,12.12,35.98,31.98,34.85,33.0,0.78,47.24,72.33,5.85,2023-08-07
6,301371,C敷尔佳,54.89,-5.33,-3.09,95942,532997787.05,4.16,57.28,54.87,57.03,57.98,0.56,25.49,34.46,4.38,2023-08-07
7,688646,逸飞激光,45.95,0.94,0.43,30160,137168408.0,3.84,46.3,44.55,45.2,45.52,0.48,16.86,126.0,2.78,2023-08-07
8,301519,舜禹股份,33.7,-0.79,-0.27,157362,526787691.7,10.3,35.5,32.0,33.26,33.97,0.66,40.31,346.86,3.81,2023-08-07
9,688651,盛邦安全,48.61,4.76,2.21,49673,237613408.0,6.1,48.94,46.11,46.2,46.4,1.14,31.49,-129.71,3.92,2023-08-07
10,688612,威迈斯,48.3,-0.62,-0.3,63165,308701234.0,6.07,50.45,47.5,47.51,48.6,0.69,20.17,57.66,6.87,2023-08-07
11,301172,君逸数码,46.27,8.11,3.47,166510,737657280.23,12.24,46.85,41.61,42.36,42.8,1.02,60.19,-331.49,4.08,2023-08-07
12,301515,港通医疗,33.33,-0.66,-0.22,46039,150916613.29,4.32,33.46,32.01,32.85,33.55,0.55,19.42,136.64,2.66,2023-08-07
13,301446,福事特,34.69,0.76,0.26,29249,100043539.55,3.75,34.8,33.51,34.0,34.43,0.5,14.62,31.18,2.67,2023-08-07
14,688450,光格科技,45.25,-0.15,-0.07,8720,39468057.0,1.92,45.79,44.92,45.39,45.32,0.47,5.89,-68.16,2.88,2023-08-07
15,301468,博盈特焊,37.57,0.62,0.23,18923,70779838.95,1.21,37.61,37.16,37.34,37.34,0.39,6.05,40.76,2.24,2023-08-07
16,301499,维科精密,45.88,-9.0,-4.54,183861,875916197.87,9.48,50.41,45.63,47.77,50.42,0.85,56.09,162.08,5.35,2023-08-07
17,688602,康鹏科技,10.69,-1.75,-0.19,73252,78464697.0,2.3,10.91,10.66,10.86,10.88,0.68,8.65,37.25,2.04,2023-08-07
18,301512,智信精密,65.95,1.66,1.08,35457,234606870.52,6.47,67.9,63.7,63.7,64.87,0.99,26.59,-73.29,3.67,2023-08-07
19,688610,埃科光电,65.13,-2.79,-1.87,5800,38250561.0,4.06,67.77,65.05,67.77,67.0,0.66,4.29,379.18,2.98,2023-08-07
20,688563,航材股份,58.01,-1.64,-0.97,34060,198196752.0,1.32,58.76,57.98,58.71,58.98,1.33,5.0,53.96,2.71,2023-08-07
21,301505,苏州规划,59.02,-11.38,-7.58,98668,602703834.44,7.91,64.0,58.73,63.2,66.6,0.88,50.05,333.07,5.39,2023-08-07
22,688627,精智达,94.75,-1.51,-1.45,24700,233802353.0,7.45,98.37,91.2,97.2,96.2,0.7,12.37,-650.85,5.61,2023-08-07
23,301503,智迪科技,35.58,-0.34,-0.12,36298,128456262.27,3.64,36.1,34.8,35.4,35.7,0.56,18.15,71.99,3.04,2023-08-07
24,301329,信音电子,23.94,2.48,0.58,80659,189630877.01,3.94,23.94,23.02,23.19,23.36,0.65,19.78,56.2,2.71,2023-08-07
25,301456,盘古智能,38.39,-0.98,-0.38,43536,167373688.57,3.89,39.21,37.7,38.32,38.77,0.56,12.59,49.05,2.84,2023-08-07
26,301272,英华特,66.68,-1.8,-1.22,10602,71009462.13,2.52,68.09,66.38,67.88,67.9,0.5,7.64,130.31,4.11,2023-08-07
27,688638,誉辰智能,67.93,-0.88,-0.6,5148,34882676.0,2.15,68.93,67.46,68.72,68.53,1.23,5.75,-186.82,2.58,2023-08-07
28,301393,昊帆生物,78.98,-3.45,-2.82,17834,142051103.53,3.56,81.44,78.53,80.85,81.8,0.73,7.62,58.76,3.92,2023-08-07
29,301381,赛维时代,41.9,-0.45,-0.19,77150,323715059.32,5.32,42.99,40.75,40.75,42.09,0.61,24.56,80.64,7.52,2023-08-07
30,301370,国科恒泰,17.11,-2.4,-0.42,79376,136490879.13,3.31,17.61,17.03,17.56,17.53,0.59,11.98,76.43,3.46,2023-08-07
31,688603,天承科技,92.98,0.56,0.52,5158,47290855.0,4.24,93.6,89.68,91.86,92.46,0.72,4.29,118.78,5.17,2023-08-07
32,301261,恒工精密,42.96,3.37,1.4,35101,148710200.53,3.37,42.96,41.56,41.82,41.56,1.29,17.74,31.28,2.67,2023-08-07
