序号,代码,名称,最新价,涨跌幅,涨跌额,成交量,成交额,振幅,最高,最低,今开,昨收,量比,换手率,市盈率-动态,市净率,date
1,688629,N华丰,23.11,149.57,13.85,513311,1017011002.0,60.15,23.58,18.01,21.0,9.26,,93.76,228.38,7.4,2023-06-27
2,688620,N安凯微,14.29,33.8,3.61,570537,825619677.0,13.3,15.55,14.13,15.3,10.68,,67.7,362.02,3.71,2023-06-27
3,301170,N锡南,41.0,20.59,7.0,161359,681288877.08,16.26,45.8,40.27,40.5,34.0,,68.06,49.22,2.64,2023-06-27
4,300804,N广康,39.35,-7.3,-3.1,75481,294930275.41,8.69,41.8,38.11,39.0,42.45,,44.45,33.49,2.19,2023-06-27
5,688543,C国科,51.66,-2.49,-1.32,109682,574019173.0,6.76,54.31,50.73,51.89,52.98,0.56,33.08,200.54,3.55,2023-06-27
6,301376,C致欧,22.97,1.14,0.26,113916,260064522.27,9.86,23.87,21.63,21.95,22.71,0.65,34.05,26.39,3.31,2023-06-27
7,301315,C威士顿,62.3,-10.36,-7.2,109464,700054542.1,10.95,68.61,61.0,64.05,69.5,0.76,52.47,154.77,5.71,2023-06-27
8,688443,C智翔-U,30.89,-0.96,-0.3,106052,326285070.0,7.82,32.32,29.88,29.99,31.19,0.54,12.81,-14.09,3.53,2023-06-27
9,301262,C海看,29.29,-2.37,-0.71,95175,280503084.81,3.83,30.2,29.05,30.0,30.0,0.48,24.31,28.47,3.51,2023-06-27
10,688334,C西高院,18.16,-1.36,-0.25,123906,223037985.0,4.4,18.53,17.72,18.51,18.41,0.4,17.36,41.27,1.95,2023-06-27
11,301448,C开创,29.34,-3.83,-1.17,53739,159463453.48,4.92,30.62,29.12,29.94,30.51,0.47,26.87,49.29,3.68,2023-06-27
12,301225,恒勃股份,35.75,-0.78,-0.28,55505,198855489.03,7.58,37.0,34.27,35.39,36.03,0.52,23.48,32.39,2.75,2023-06-27
13,301232,飞沃科技,59.96,0.45,0.27,13351,79646629.08,2.31,60.48,59.1,59.57,59.69,0.38,10.45,38.81,2.08,2023-06-27
14,301287,康力源,40.52,0.22,0.09,19015,76835637.93,3.54,41.09,39.66,40.43,40.43,0.42,11.41,31.92,2.68,2023-06-27
15,301355,南王科技,17.67,-0.84,-0.15,40245,71045580.8,1.57,17.84,17.56,17.84,17.82,0.51,8.7,49.62,2.27,2023-06-27
16,688472,阿特斯,19.27,1.26,0.24,757946,1494848584.0,10.35,20.79,18.82,18.82,19.03,0.77,17.94,18.92,3.8,2023-06-27
17,301383,天键股份,37.16,-0.54,-0.2,28589,105990543.98,4.36,37.99,36.36,37.53,37.36,0.65,10.37,56.54,2.48,2023-06-27
18,301320,豪江智能,24.3,-1.22,-0.3,86807,209735293.02,4.96,24.8,23.58,24.09,24.6,0.42,20.2,85.41,4.26,2023-06-27
19,688623,双元科技,92.12,-1.11,-1.03,7824,71950272.0,2.31,93.33,91.18,92.85,93.15,0.65,5.82,52.52,2.63,2023-06-27
20,688576,西山科技,132.99,0.76,1.0,6672,88734482.0,3.62,134.8,130.02,132.37,131.99,0.38,5.62,73.58,3.42,2023-06-27
21,301323,新莱福,38.54,0.21,0.08,25437,97955407.21,2.86,39.1,38.0,38.0,38.46,0.65,10.88,35.76,2.15,2023-06-27
22,688570,天玛智控,26.32,0.46,0.12,26895,70600415.0,1.45,26.46,26.08,26.25,26.2,0.47,4.95,30.49,2.98,2023-06-27
23,688523,航天环宇,26.15,0.65,0.17,27791,71902378.0,3.23,26.19,25.35,26.03,25.98,0.5,8.21,477.32,6.9,2023-06-27
24,301310,鑫宏业,70.65,0.91,0.64,26376,186197352.84,6.57,72.51,67.91,71.02,70.01,0.4,11.94,47.88,3.17,2023-06-27
25,688593,新相微,17.27,-1.43,-0.25,45654,79185333.0,2.34,17.63,17.22,17.52,17.52,0.49,6.68,98.85,5.0,2023-06-27
26,001373,翔腾新材,40.42,-1.39,-0.57,17650,71471548.66,2.78,41.34,40.2,41.3,40.99,0.55,10.28,68.65,3.17,2023-06-27
27,301353,普莱得,33.91,0.98,0.33,9765,32974766.01,1.19,33.97,33.57,33.65,33.58,0.48,5.14,42.04,2.14,2023-06-27
28,301337,亚华电子,34.93,0.69,0.24,18992,66032583.44,1.7,35.1,34.51,34.7,34.69,0.5,7.69,221.36,3.25,2023-06-27
29,301252,同星科技,47.83,-1.58,-0.77,22905,108981736.59,5.16,49.09,46.58,49.0,48.6,0.45,11.45,37.19,3.63,2023-06-27
30,688562,航天软件,28.2,0.61,0.17,45692,127771703.0,2.75,28.28,27.51,28.19,28.03,0.5,6.94,-4632.79,6.4,2023-06-27
31,001282,三联锻造,32.3,-4.41,-1.49,78807,255250474.88,9.35,34.56,31.4,34.0,33.79,0.66,28.34,47.91,2.74,2023-06-27
32,301399,英特科技,60.3,-1.41,-0.86,31320,186999983.83,5.26,61.35,58.13,61.0,61.16,0.47,15.01,102.37,4.14,2023-06-27
33,301305,朗坤环境,21.0,-1.41,-0.3,23713,49819888.79,2.39,21.33,20.82,21.2,21.3,0.66,4.24,30.18,1.54,2023-06-27
34,688458,美芯晟,85.08,-0.72,-0.62,5490,46138620.0,4.96,86.25,82.0,85.0,85.7,0.63,3.04,-377.09,3.32,2023-06-27
35,001324,长青科技,21.15,1.78,0.37,24206,50739151.55,2.41,21.18,20.68,20.88,20.78,0.41,7.16,56.18,2.76,2023-06-27
36,688581,安杰思,121.82,0.69,0.83,4540,56007377.0,5.37,125.8,119.3,120.5,120.99,0.97,3.51,51.5,3.41,2023-06-27
37,688361,中科飞测-U,77.75,1.13,0.87,28123,218276854.0,3.59,78.76,76.0,76.11,76.88,0.54,4.69,198.3,10.82,2023-06-27
38,301428,世纪恒通,36.06,1.95,0.69,20722,74233536.74,3.31,36.28,35.11,35.3,35.37,0.51,8.86,50.03,3.03,2023-06-27
39,688552,航天南湖,24.5,0.99,0.24,24365,59483703.0,2.56,24.63,24.01,24.38,24.26,0.44,3.18,-120.98,3.18,2023-06-27
40,301332,德尔玛,14.08,1.0,0.14,50607,70875557.17,1.65,14.12,13.89,13.98,13.94,0.56,5.99,69.93,2.41,2023-06-27
41,301382,蜂助手,38.34,2.16,0.81,33200,127142795.73,3.3,38.96,37.72,38.66,37.53,0.61,9.17,55.3,4.14,2023-06-27
42,688512,慧智微-U,21.19,0.76,0.16,29436,62114386.0,2.52,21.33,20.8,21.04,21.03,0.45,6.07,-36.54,3.95,2023-06-27
43,001380,华纬科技,30.65,-1.67,-0.52,28046,86667918.91,5.94,32.16,30.31,31.51,31.17,0.49,8.88,36.39,2.81,2023-06-27
44,301325,曼恩斯特,106.28,1.12,1.18,20471,217375738.05,4.09,108.1,103.8,105.0,105.1,1.0,8.26,47.41,4.69,2023-06-27
45,688479,友车科技,30.4,-1.55,-0.48,17186,52534881.0,3.27,31.23,30.22,31.23,30.88,0.58,5.28,30.21,2.42,2023-06-27
46,688469,中芯集成-U,5.69,0.53,0.03,264376,150102961.0,0.71,5.7,5.66,5.67,5.66,0.54,2.54,-19.99,3.24,2023-06-27
47,603172,万丰股份,17.09,0.59,0.1,24543,41779220.0,1.77,17.17,16.87,16.96,16.99,0.56,7.5,37.05,2.26,2023-06-27
48,301390,经纬股份,43.16,0.94,0.4,14310,61741506.93,2.25,43.72,42.76,42.77,42.76,0.68,9.54,-1125.26,2.9,2023-06-27
49,688249,晶合集成,19.46,1.62,0.31,92689,178848599.0,1.88,19.47,19.11,19.15,19.15,0.59,2.66,-29.53,1.73,2023-06-27
50,301293,三博脑科,85.32,1.86,1.56,42140,362038230.13,3.7,87.75,84.65,84.9,83.76,0.51,12.35,136.36,5.9,2023-06-27
51,301360,荣旗科技,104.0,3.68,3.69,25943,260554597.86,8.84,104.88,96.01,98.27,100.31,1.04,21.69,-213.64,5.09,2023-06-27
52,688478,晶升股份,46.3,-0.06,-0.03,22030,102188171.0,3.54,47.28,45.64,46.84,46.33,0.72,7.71,656.55,4.16,2023-06-27
53,301307,美利信,34.4,2.72,0.91,62551,213937020.42,4.18,35.0,33.6,34.15,33.49,1.06,13.32,32.55,2.28,2023-06-27
54,688146,中船特气,42.3,1.49,0.62,25939,109496519.0,2.74,42.78,41.64,41.98,41.68,0.69,4.39,65.63,4.32,2023-06-27
55,688352,颀中科技,13.56,1.57,0.21,44776,60305891.0,2.25,13.6,13.3,13.3,13.35,0.48,2.96,131.67,2.94,2023-06-27
56,603137,恒尚节能,19.12,2.58,0.48,15381,29172510.0,2.95,19.15,18.6,18.75,18.64,0.98,4.8,9.57,2.31,2023-06-27
57,688539,高华科技,42.7,-2.95,-1.3,15749,67473860.0,3.18,43.8,42.4,43.0,44.0,0.68,5.58,98.66,3.36,2023-06-27
58,688507,索辰科技,133.4,-0.45,-0.6,3833,50755125.0,2.78,133.97,130.25,132.22,134.0,0.39,2.85,-104.56,2.9,2023-06-27
59,301387,光大同创,46.36,-3.52,-1.69,31124,141822946.71,9.16,48.0,43.6,47.7,48.05,1.14,18.68,34.66,2.23,2023-06-27
60,301357,北方长龙,51.18,2.65,1.32,39898,204124728.59,8.68,53.34,49.01,49.88,49.86,2.37,24.75,48.98,3.04,2023-06-27
61,688433,华曙高科,30.75,-3.18,-1.01,30267,93351148.0,5.7,32.08,30.27,32.08,31.76,0.78,8.76,155.62,7.03,2023-06-27
62,301429,森泰股份,22.97,4.13,0.91,26392,59964315.54,5.17,23.15,22.01,22.04,22.06,1.71,9.41,40.45,2.07,2023-06-27
63,603135,中重科技,18.9,1.12,0.21,33398,63007743.0,2.57,19.08,18.6,18.61,18.69,0.35,3.83,42.95,1.88,2023-06-27
64,603125,常青科技,28.23,1.11,0.31,11873,33403804.0,1.36,28.29,27.91,27.91,27.92,0.55,2.52,29.36,2.72,2023-06-27
65,601133,柏诚股份,14.96,2.4,0.35,50458,74921551.0,3.42,15.02,14.52,14.56,14.61,0.45,4.0,48.36,2.98,2023-06-27
66,601065,江盐集团,13.53,-1.46,-0.2,259634,349030150.0,3.64,13.67,13.17,13.51,13.73,0.74,16.73,15.56,2.32,2023-06-27
67,601061,中信金属,8.71,1.87,0.16,186645,161615370.0,1.87,8.73,8.57,8.57,8.55,0.49,3.84,19.66,2.06,2023-06-27
68,001367,海森药业,44.52,1.16,0.51,5026,22335327.03,2.02,44.77,43.88,44.01,44.01,0.68,3.02,30.28,2.59,2023-06-27
69,001360,南矿集团,17.04,1.19,0.2,12491,21215685.06,1.72,17.05,16.76,16.9,16.84,0.57,2.5,58.92,2.69,2023-06-27
70,001328,登康口腔,33.18,1.72,0.56,23757,78194844.88,3.37,33.2,32.1,32.37,32.62,0.57,5.63,44.24,2.69,2023-06-27
71,001287,中电港,28.7,1.09,0.31,158844,455373767.31,3.13,29.08,28.19,28.5,28.39,0.49,8.62,76.61,4.5,2023-06-27
72,001286,陕西能源,10.3,-0.68,-0.07,441408,452844418.81,3.09,10.47,10.15,10.44,10.37,1.08,6.07,11.28,1.8,2023-06-27
73,688484,南芯科技,41.01,0.66,0.27,9814,40401501.0,2.23,41.79,40.88,40.92,40.74,0.37,1.79,140.26,2.97,2023-06-27
74,688535,华海诚科,58.02,0.82,0.47,11488,66333780.0,4.88,59.33,56.52,57.0,57.55,0.39,6.99,281.63,2.82,2023-06-27
75,688343,云天励飞-U,64.7,0.15,0.1,46586,300398056.0,3.16,65.34,63.3,64.88,64.6,0.52,6.25,-63.63,2.8,2023-06-27
76,301281,科源制药,25.58,1.07,0.27,5799,14825598.34,1.7,25.74,25.31,25.31,25.31,0.65,2.26,21.58,1.35,2023-06-27
77,301203,国泰环保,34.74,0.55,0.19,2391,8280371.64,1.1,34.79,34.41,34.57,34.55,0.54,1.4,22.52,1.27,2023-06-27
78,301141,中科磁业,41.75,0.58,0.24,68347,288046492.74,10.12,44.3,40.1,40.5,41.51,2.24,33.72,70.59,1.8,2023-06-27
79,688531,日联科技,146.14,0.72,1.05,3231,47130760.0,2.71,148.49,144.56,145.91,145.09,0.41,1.86,206.28,3.68,2023-06-27
80,603162,海通发展,17.01,0.71,0.12,5440,9250099.0,0.95,17.05,16.89,17.0,16.89,0.65,0.89,33.85,3.0,2023-06-27
81,600925,苏能股份,6.12,0.49,0.03,108745,66328222.0,0.82,6.12,6.07,6.1,6.09,1.11,1.58,12.25,2.66,2023-06-27
82,301386,未来电器,24.47,1.79,0.43,13073,31885851.93,2.33,24.53,23.97,24.2,24.04,0.58,3.94,53.6,2.3,2023-06-27
83,301314,科瑞思,52.66,-3.85,-2.11,19396,103354170.89,4.97,55.1,52.38,54.7,54.77,0.76,14.04,42.01,2.84,2023-06-27
84,603291,联合水务,14.9,-1.13,-0.17,195719,298359500.0,10.22,16.2,14.66,15.49,15.07,2.56,46.25,92.29,4.04,2023-06-27
85,603065,宿迁联盛,14.68,0.34,0.05,10909,16009684.0,1.57,14.76,14.53,14.53,14.63,0.6,2.6,34.25,2.99,2023-06-27
