序号,代码,名称,最新价,涨跌幅,涨跌额,成交量,成交额,振幅,最高,最低,今开,昨收,量比,换手率,市盈率-动态,市净率,date
1,301355,N南王,21.68,23.53,4.13,306030,662922944.68,22.79,24.1,20.1,20.3,17.55,,66.15,60.88,2.79,2023-06-12
2,688472,C阿特斯,14.67,12.41,1.62,2087778,2921000084.0,17.78,15.13,12.81,12.98,13.05,0.74,49.42,14.41,2.89,2023-06-12
3,301383,C天键,43.46,-6.52,-3.03,107327,472983336.2,9.12,46.44,42.2,43.01,46.49,0.61,38.94,66.12,2.9,2023-06-12
4,301320,C豪江,23.85,-8.62,-2.25,247940,570410275.97,12.99,25.39,22.0,22.98,26.1,0.77,57.71,83.82,4.18,2023-06-12
5,688623,C双元,96.1,0.01,0.01,21276,202245935.0,3.12,96.78,93.78,95.95,96.09,0.48,15.83,54.79,2.74,2023-06-12
6,688576,C西山,146.9,-0.19,-0.28,32789,470828647.0,7.06,148.77,138.38,146.22,147.18,0.6,27.63,81.27,3.77,2023-06-12
7,301323,C新莱福,43.34,1.81,0.77,79131,339136845.72,5.87,44.3,41.8,42.4,42.57,0.63,33.84,40.22,2.41,2023-06-12
8,688570,天玛智控,27.3,0.59,0.16,61615,167703173.0,2.17,27.49,26.9,27.22,27.14,0.34,11.35,31.63,3.09,2023-06-12
9,688523,航天环宇,26.8,-1.51,-0.41,41597,112755930.0,3.01,27.6,26.78,27.58,27.21,0.43,12.29,489.18,7.07,2023-06-12
10,301310,鑫宏业,59.22,1.56,0.91,45833,265685079.77,6.16,59.44,55.85,57.95,58.31,0.75,20.74,40.13,2.65,2023-06-12
11,688593,新相微,20.4,-2.39,-0.5,132575,273668953.0,5.31,21.32,20.21,20.59,20.9,0.59,19.39,116.76,5.91,2023-06-12
12,001373,翔腾新材,46.49,-2.72,-1.3,59664,272664543.74,4.79,46.99,44.7,46.01,47.79,0.64,34.75,78.96,3.64,2023-06-12
13,301353,普莱得,38.36,-1.39,-0.54,26181,99732635.91,2.57,38.7,37.7,38.6,38.9,0.61,13.78,47.56,2.42,2023-06-12
14,301337,亚华电子,40.53,-2.22,-0.92,35557,144542878.48,2.48,41.23,40.2,41.0,41.45,0.58,14.39,256.85,3.77,2023-06-12
15,301252,同星科技,54.01,4.45,2.3,138192,741570420.32,18.18,59.46,50.06,53.38,51.71,1.89,69.1,42.0,4.1,2023-06-12
16,688562,航天软件,33.01,-2.88,-0.98,140588,476588023.0,7.71,35.25,32.63,33.81,33.99,0.76,21.37,-5422.99,7.49,2023-06-12
17,001282,三联锻造,29.2,3.44,0.97,66139,189097285.19,7.79,29.48,27.28,27.89,28.23,1.38,23.78,43.31,2.48,2023-06-12
18,301399,英特科技,71.0,-3.01,-2.2,102168,728464872.19,8.14,73.98,68.02,68.02,73.2,0.94,48.97,120.53,4.87,2023-06-12
19,301305,朗坤环境,22.16,-1.34,-0.3,47312,104349064.04,2.63,22.44,21.85,22.22,22.46,0.9,8.46,31.84,1.63,2023-06-12
20,688458,美芯晟,83.6,-0.71,-0.6,14097,121670245.0,7.59,89.39,83.0,86.51,84.2,0.83,7.81,-370.53,3.27,2023-06-12
21,001324,长青科技,22.89,-1.68,-0.39,53768,123108164.05,2.92,23.22,22.54,23.1,23.28,0.66,15.91,60.8,2.99,2023-06-12
