序号,代码,名称,最新价,涨跌幅,涨跌额,成交量,成交额,振幅,最高,最低,今开,昨收,量比,换手率,市盈率-动态,市净率,date
1,688543,N国科,50.68,16.05,7.01,226737,1184095022.0,12.18,55.88,50.56,54.88,43.67,,68.38,196.74,3.49,2023-06-21
2,301376,N致欧,26.34,6.81,1.68,220607,594392981.77,13.54,29.05,25.71,28.2,24.66,,65.94,30.26,3.8,2023-06-21
3,301315,N威士顿,57.7,78.69,25.41,147139,844829016.85,33.29,65.05,54.3,56.66,32.29,,70.52,143.34,5.29,2023-06-21
4,688443,C智翔-U,34.35,0.97,0.33,181819,649232219.0,10.49,37.78,34.21,35.2,34.02,0.68,21.97,-15.67,3.93,2023-06-21
5,301262,C海看,31.9,-15.05,-5.65,194434,652908423.86,10.44,35.8,31.88,35.0,37.55,0.71,49.66,31.01,3.82,2023-06-21
6,688334,C西高院,18.2,-7.89,-1.56,242985,454593022.0,6.53,19.38,18.09,19.08,19.76,0.57,34.03,41.36,1.96,2023-06-21
7,301448,C开创,33.02,-13.7,-5.24,106954,374472910.6,13.3,37.97,32.88,36.85,38.26,0.76,53.48,55.47,4.14,2023-06-21
8,301225,C恒勃,35.76,-6.7,-2.57,74848,275130532.54,5.58,37.85,35.71,37.5,38.33,0.55,31.66,32.39,2.75,2023-06-21
9,301232,C飞沃,64.35,-0.69,-0.45,21598,139410120.24,3.16,65.74,63.69,64.04,64.8,0.48,16.91,41.65,2.23,2023-06-21
10,301287,康力源,40.33,-5.75,-2.46,32836,135531168.3,6.15,42.93,40.3,42.3,42.79,0.46,19.7,31.77,2.67,2023-06-21
11,301355,南王科技,17.69,-4.79,-0.89,74653,134468353.98,5.6,18.65,17.61,18.5,18.58,0.59,16.14,49.67,2.28,2023-06-21
12,688472,阿特斯,18.81,-1.26,-0.24,654389,1247296578.0,4.99,19.55,18.6,18.77,19.05,0.58,15.49,18.47,3.71,2023-06-21
13,301383,天键股份,38.09,-5.86,-2.37,49393,192671958.71,5.04,39.95,37.91,39.95,40.46,0.79,17.92,57.95,2.54,2023-06-21
14,301320,豪江智能,26.3,-6.37,-1.79,177257,472719200.16,8.86,28.3,25.81,27.01,28.09,0.69,41.26,92.43,4.61,2023-06-21
15,688623,双元科技,92.8,-2.08,-1.97,12074,113607624.0,3.01,95.6,92.75,94.77,94.77,0.87,8.98,52.91,2.65,2023-06-21
16,688576,西山科技,141.0,0.41,0.58,20058,289067780.0,4.96,147.48,140.52,142.71,140.42,1.0,16.9,78.01,3.62,2023-06-21
17,301323,新莱福,38.13,-4.0,-1.59,33246,129725865.17,4.91,39.95,38.0,39.48,39.72,0.57,14.22,35.38,2.12,2023-06-21
18,688570,天玛智控,26.73,-3.95,-1.1,56308,153406760.0,4.78,28.06,26.73,27.89,27.83,0.88,10.37,30.97,3.02,2023-06-21
19,688523,航天环宇,26.39,-5.88,-1.65,47623,129796969.0,6.53,28.2,26.37,27.76,28.04,0.81,14.07,481.7,6.96,2023-06-21
20,301310,鑫宏业,73.88,1.62,1.18,65012,492993999.62,11.17,80.3,72.18,74.53,72.7,1.04,29.42,50.07,3.31,2023-06-21
21,688593,新相微,17.63,-6.72,-1.27,103433,187286670.0,7.3,18.94,17.56,18.74,18.9,0.86,15.13,100.91,5.11,2023-06-21
22,001373,翔腾新材,40.94,-4.59,-1.97,31260,130307920.09,5.59,43.23,40.83,43.23,42.91,0.79,18.2,69.53,3.21,2023-06-21
23,301353,普莱得,34.99,-4.97,-1.83,22312,79982506.96,6.08,37.15,34.91,36.8,36.82,0.98,11.74,43.38,2.21,2023-06-21
24,301337,亚华电子,37.54,-5.84,-2.33,30414,116425435.5,5.97,39.83,37.45,39.63,39.87,0.71,12.31,237.91,3.49,2023-06-21
25,301252,同星科技,49.3,-5.03,-2.61,36839,184342924.26,7.84,52.15,48.08,51.51,51.91,0.51,18.42,38.34,3.74,2023-06-21
26,688562,航天软件,29.15,-7.31,-2.3,114128,338880963.0,7.85,31.37,28.9,31.0,31.45,1.24,17.35,-4788.86,6.61,2023-06-21
27,001282,三联锻造,34.0,2.44,0.81,113279,388766341.07,7.62,35.86,33.33,33.33,33.19,1.24,40.74,50.43,2.89,2023-06-21
28,301399,英特科技,62.66,-6.28,-4.2,50862,329048197.65,7.49,67.67,62.66,66.01,66.86,0.61,24.38,106.37,4.3,2023-06-21
29,301305,朗坤环境,20.52,-3.39,-0.72,35033,73025501.26,4.14,21.37,20.49,21.18,21.24,0.99,6.26,29.49,1.51,2023-06-21
