序号,代码,名称,最新价,涨跌幅,涨跌额,成交量,成交额,振幅,最高,最低,今开,昨收,量比,换手率,市盈率-动态,市净率,date
1,301360,N荣旗,65.31,-9.14,-6.57,52738,315633537.47,20.83,69.97,55.0,60.0,71.88,,44.09,-134.16,3.2,2023-04-25
2,688478,C晶升,46.56,9.55,4.06,172595,794253406.0,14.42,49.9,43.77,43.77,42.5,0.75,60.38,660.23,4.18,2023-04-25
3,301307,C美利信,27.95,-5.41,-1.6,115526,327992794.24,4.5,29.18,27.85,28.08,29.55,0.59,24.6,26.44,1.85,2023-04-25
4,688146,C中船,45.4,-10.98,-5.6,193043,927825987.0,11.24,50.79,45.06,50.2,51.0,0.54,32.68,62.71,4.72,2023-04-25
5,688352,C颀中,13.8,-5.54,-0.81,298357,423011699.0,6.84,14.72,13.72,14.7,14.61,0.42,19.72,134.0,2.99,2023-04-25
6,603137,C恒尚,18.05,-5.89,-1.13,77787,142712930.0,6.31,19.1,17.89,18.8,19.18,0.52,24.3,9.04,2.18,2023-04-25
7,688539,高华科技,42.7,5.07,2.06,73884,308588046.0,7.8,43.2,40.03,40.03,40.64,0.67,26.17,98.66,3.28,2023-04-25
8,688507,索辰科技,281.91,-1.71,-4.89,12424,347712039.0,6.65,288.08,269.0,283.1,286.8,0.37,13.69,216.7,4.1,2023-04-25
9,301387,光大同创,39.82,-4.62,-1.93,20294,82019633.65,6.08,42.15,39.61,41.9,41.75,0.47,12.18,26.61,1.92,2023-04-25
10,301357,北方长龙,49.61,-4.56,-2.37,36902,187739319.14,7.79,53.25,49.2,51.9,51.98,0.52,22.89,42.16,2.89,2023-04-25
11,688433,华曙高科,24.1,-0.99,-0.24,54684,132447549.0,5.92,24.93,23.49,24.93,24.34,0.63,15.82,100.64,5.58,2023-04-25
12,301429,森泰股份,21.72,-4.02,-0.91,42979,94441887.38,4.33,22.63,21.65,22.5,22.63,0.55,15.33,32.43,1.94,2023-04-25
13,603135,中重科技,18.05,-1.85,-0.34,61312,110988320.0,3.21,18.5,17.91,18.5,18.39,0.66,7.02,41.02,1.79,2023-04-25
14,603125,常青科技,28.96,-4.67,-1.42,50435,147724239.0,4.94,30.3,28.8,30.3,30.38,0.55,10.69,29.25,2.83,2023-04-25
15,601133,柏诚股份,14.97,-4.04,-0.63,139125,211402429.0,5.64,15.75,14.87,15.63,15.6,0.53,11.03,31.18,2.95,2023-04-25
