序号,代码,名称,最新价,涨跌幅,涨跌额,成交量,成交额,振幅,最高,最低,今开,昨收,量比,换手率,市盈率-动态,市净率,date
1,688562,N航天,28.6,125.55,15.92,531770,1340328790.0,49.29,29.05,22.8,25.19,12.68,,80.82,-4698.5,6.49,2023-05-24
2,001282,N三联锻,30.15,7.95,2.22,161261,499316062.36,17.26,33.0,28.18,29.0,27.93,,57.99,44.72,2.56,2023-05-24
3,301399,C英特科,49.65,21.66,8.84,127885,581819787.91,27.25,50.0,38.88,39.8,40.81,1.63,61.29,84.29,3.41,2023-05-24
4,301305,C朗坤,23.56,4.43,1.0,197629,463436743.03,12.59,24.85,22.01,22.15,22.56,0.86,35.32,33.86,1.73,2023-05-24
5,688458,C美芯晟,72.93,5.24,3.63,48520,352232243.0,10.1,75.0,68.0,68.21,69.3,0.84,26.88,-323.24,2.85,2023-05-24
6,001324,C长青科,22.22,1.32,0.29,113567,250037458.77,7.2,22.66,21.08,21.4,21.93,0.66,33.6,59.02,2.9,2023-05-24
7,688581,C安杰思,132.9,0.26,0.35,20407,270081149.0,4.3,135.0,129.3,130.0,132.55,0.43,15.79,56.18,3.72,2023-05-24
8,688361,C飞测-U,71.04,1.05,0.74,123811,885810238.0,6.88,74.02,69.18,70.91,70.3,0.45,20.66,181.18,9.88,2023-05-24
9,301428,C世纪恒,48.9,8.88,3.99,137283,634075909.04,12.65,48.9,43.22,43.26,44.91,0.94,58.68,67.85,4.11,2023-05-24
10,688552,C南湖,26.52,-0.67,-0.18,145034,386648819.0,4.83,27.25,25.96,26.46,26.7,0.48,18.95,-130.95,3.44,2023-05-24
11,301332,C德尔玛,15.72,4.73,0.71,385221,590906044.26,8.19,15.88,14.65,14.96,15.01,1.15,45.57,78.07,2.69,2023-05-24
12,301382,蜂助手,50.03,4.45,2.13,239612,1222808789.71,20.65,56.5,46.61,46.61,47.9,1.11,66.22,72.16,5.4,2023-05-24
13,688512,慧智微-U,22.1,-2.34,-0.53,119584,266171726.0,8.75,23.19,21.21,22.25,22.63,0.63,24.67,-38.11,4.12,2023-05-24
14,001380,华纬科技,28.18,3.99,1.08,106201,299350216.83,10.22,29.56,26.79,26.8,27.1,1.38,33.64,33.46,2.58,2023-05-24
15,301325,曼恩斯特,98.45,-2.33,-2.35,62997,639138068.15,6.33,104.5,98.12,100.0,100.8,0.85,25.42,43.91,4.35,2023-05-24
16,688479,友车科技,29.39,1.03,0.3,34691,101209670.0,2.44,29.44,28.73,28.75,29.09,0.74,10.66,29.21,2.34,2023-05-24
17,688469,中芯集成-U,5.86,0.17,0.01,698205,411409100.0,2.39,5.96,5.82,5.85,5.85,0.49,6.71,-19.85,3.22,2023-05-24
18,603172,万丰股份,18.6,1.81,0.33,180588,343097990.0,10.29,19.95,18.07,18.27,18.27,2.49,55.21,40.32,2.46,2023-05-24
19,301390,经纬股份,47.51,-2.8,-1.37,63792,307859123.07,9.21,50.8,46.3,47.0,48.88,0.8,42.53,-1238.67,3.19,2023-05-24
20,688249,晶合集成,20.51,-3.8,-0.81,350740,721406474.0,5.39,21.29,20.14,21.18,21.32,0.66,10.06,-31.12,1.83,2023-05-24
21,301293,三博脑科,80.9,-2.74,-2.28,109453,894616202.18,7.2,85.0,79.01,81.0,83.18,0.97,32.07,129.3,5.6,2023-05-24
22,301360,荣旗科技,100.7,-3.17,-3.3,51966,517202641.02,5.07,102.15,96.88,100.8,104.0,1.02,43.44,-206.86,4.93,2023-05-24
23,688478,晶升股份,44.23,5.31,2.23,50109,217208042.0,7.55,44.76,41.59,41.66,42.0,1.01,17.53,627.19,3.97,2023-05-24
24,301307,美利信,29.65,-2.47,-0.75,54351,162328407.07,3.62,30.35,29.25,29.9,30.4,0.85,11.58,28.05,1.96,2023-05-24
25,688146,中船特气,46.73,7.67,3.33,143297,666264742.0,12.72,48.95,43.43,43.43,43.4,1.95,24.26,72.5,4.77,2023-05-24
26,688352,颀中科技,14.68,3.23,0.46,201588,292942214.0,6.82,14.95,13.98,14.1,14.22,0.78,13.32,142.55,3.18,2023-05-24
27,603137,恒尚节能,20.0,0.55,0.11,35347,70440725.0,2.36,20.14,19.67,19.67,19.89,1.07,11.04,10.01,2.42,2023-05-24
28,688539,高华科技,42.85,-0.46,-0.2,26928,115059557.0,4.79,43.75,41.69,42.64,43.05,0.72,9.54,99.01,3.3,2023-05-24
29,688507,索辰科技,200.89,0.11,0.23,4038,81641963.0,2.93,205.88,200.0,203.44,200.66,0.66,4.45,-106.39,2.94,2023-05-24
30,301387,光大同创,50.86,9.02,4.21,57669,285664979.9,14.71,53.53,46.67,46.67,46.65,1.85,34.61,38.03,2.41,2023-05-24
31,301357,北方长龙,51.2,-3.4,-1.8,33208,171584111.91,2.4,52.28,51.01,51.5,53.0,0.88,20.6,49.0,2.93,2023-05-24
32,688433,华曙高科,27.51,5.93,1.54,41132,111011950.0,8.2,27.74,25.61,25.64,25.97,1.59,11.9,139.22,6.29,2023-05-24
33,301429,森泰股份,25.25,2.68,0.66,66181,165101838.11,6.1,25.66,24.16,24.42,24.59,1.3,23.61,44.46,2.22,2023-05-24
34,603135,中重科技,19.7,-0.4,-0.08,84631,168244457.0,4.04,20.18,19.38,19.58,19.78,0.86,9.69,44.77,1.96,2023-05-24
