序号,代码,名称,最新价,涨跌幅,涨跌额,成交量,成交额,振幅,最高,最低,今开,昨收,量比,换手率,市盈率-动态,市净率,date
1,301459,C丰茂,54.5,-7.97,-4.72,109923,634449319.26,11.82,61.5,54.5,60.5,59.22,0.75,57.96,28.27,4.18,2023-12-14
2,001239,C永达,21.81,-9.69,-2.34,240799,543663445.42,11.1,24.47,21.79,24.0,24.15,0.77,50.39,63.62,4.38,2023-12-14
3,301516,C中远通,21.12,-6.34,-1.43,250810,559949286.64,10.02,23.3,21.04,22.88,22.55,0.71,40.54,73.17,4.04,2023-12-14
4,688720,艾森股份,59.08,-7.03,-4.47,43690,264713294.0,7.79,64.01,59.06,63.01,63.55,0.67,26.27,210.67,5.2,2023-12-14
5,601083,锦江航运,12.82,0.79,0.1,322552,413711379.0,2.83,13.0,12.64,12.82,12.72,0.58,17.13,17.82,2.05,2023-12-14
6,301508,中机认检,34.7,-4.57,-1.66,110324,394206930.33,5.61,36.74,34.7,36.01,36.36,0.7,25.68,52.57,4.2,2023-12-14
7,688652,京仪装备,58.41,-0.14,-0.08,46797,269563454.0,4.41,58.92,56.34,58.47,58.49,0.91,12.35,63.02,5.08,2023-12-14
8,301568,思泰克,46.3,-4.93,-2.4,69792,331407980.14,6.22,49.26,46.23,48.15,48.7,1.05,28.5,43.01,4.85,2023-12-14
9,688653,康希通信,19.43,-3.57,-0.72,52585,103743616.0,3.57,20.11,19.39,20.01,20.15,0.79,10.36,4620.85,5.13,2023-12-14
10,001306,夏厦精密,98.44,-2.24,-2.26,25204,249902927.93,4.68,101.71,97.0,99.51,100.7,0.83,16.6,80.89,4.72,2023-12-14
