序号,代码,名称,最新价,涨跌幅,涨跌额,成交量,成交额,振幅,最高,最低,今开,昨收,量比,换手率,市盈率-动态,市净率,date
1,688651,N盛邦,55.0,37.84,15.1,139082,744808067.0,29.57,62.0,50.2,56.66,39.9,,88.16,-146.76,4.43,2023-07-26
2,688612,N威迈,49.63,4.95,2.34,250254,1323231636.0,27.7,62.0,48.9,60.0,47.29,,79.9,59.25,7.06,2023-07-26
3,301172,N君逸,42.2,34.7,10.87,220207,996744476.23,21.74,48.96,42.15,48.0,31.33,,79.6,-302.33,3.72,2023-07-26
4,301515,C港通,42.33,2.89,1.19,146695,629503445.32,13.51,45.58,40.02,40.03,41.14,0.88,61.87,173.53,3.38,2023-07-26
5,301446,C福事特,37.83,-6.78,-2.75,101725,387684617.77,6.73,39.75,37.02,38.02,40.58,0.77,50.86,34.0,2.91,2023-07-26
6,688450,C光格,47.51,-3.73,-1.84,42769,206855205.0,6.16,50.44,47.4,48.88,49.35,0.61,28.91,-71.57,3.02,2023-07-26
7,301468,C博盈,38.2,-4.74,-1.9,73697,285824307.0,4.44,39.89,38.11,39.02,40.1,0.68,23.55,41.45,2.28,2023-07-26
8,301499,C维科精,31.31,-8.61,-2.95,163536,517314897.03,8.35,33.22,30.36,32.46,34.26,0.83,49.89,110.61,3.65,2023-07-26
9,688602,C康鹏,11.0,-1.52,-0.17,141000,154891827.0,2.42,11.15,10.88,11.1,11.17,0.38,16.64,38.33,2.1,2023-07-26
10,301512,C智信,70.06,-11.52,-9.12,73829,534800657.57,14.31,79.0,67.67,79.0,79.18,0.84,55.37,-77.86,3.9,2023-07-26
11,688610,埃科光电,68.88,-0.49,-0.34,18820,128980310.0,4.91,70.3,66.9,67.6,69.22,0.37,13.92,401.01,3.16,2023-07-26
12,688563,航材股份,59.27,-2.77,-1.69,65028,388133849.0,3.23,61.16,59.19,61.12,60.96,0.58,9.55,55.13,2.77,2023-07-26
13,301505,苏州规划,58.93,20.0,9.82,142153,746058931.28,24.29,58.93,47.0,48.0,49.11,1.02,72.1,332.56,5.39,2023-07-26
14,688627,精智达,84.88,2.04,1.7,43730,378868857.0,6.52,89.88,84.46,85.95,83.18,0.52,21.91,-583.05,5.03,2023-07-26
15,301503,智迪科技,34.01,-2.41,-0.84,33738,115216588.43,2.98,34.9,33.86,34.85,34.85,0.57,16.87,68.82,2.91,2023-07-26
16,301329,信音电子,21.93,-2.23,-0.5,66467,147146825.05,3.03,22.53,21.85,22.23,22.43,0.59,16.3,51.48,2.48,2023-07-26
17,301456,盘古智能,36.55,-2.3,-0.86,46553,172366268.2,3.37,37.75,36.49,37.0,37.41,0.66,13.46,46.7,2.71,2023-07-26
18,301272,英华特,72.19,3.65,2.54,33186,235739813.38,4.13,72.2,69.32,70.35,69.65,1.1,23.92,141.07,4.45,2023-07-26
19,688638,誉辰智能,69.02,-0.83,-0.58,3711,25649784.0,1.08,69.6,68.85,69.53,69.6,0.45,4.15,-189.82,2.62,2023-07-26
20,301393,昊帆生物,89.49,-2.2,-2.01,17621,158746075.05,3.2,91.88,88.95,90.95,91.5,0.6,7.53,66.58,4.44,2023-07-26
