序号,代码,名称,最新价,涨跌幅,涨跌额,成交量,成交额,振幅,最高,最低,今开,昨收,量比,换手率,市盈率-动态,市净率,date
1,301252,N同星,62.09,97.24,30.61,152782,788806299.96,76.97,64.42,40.19,40.19,31.48,,76.39,48.28,4.71,2023-05-25
2,688562,C航天,28.81,0.73,0.21,425343,1202348962.0,16.43,31.3,26.6,26.98,28.6,0.8,64.65,-4733.0,6.54,2023-05-25
3,001282,C三联锻,34.18,13.37,4.03,173431,551000926.29,29.65,36.66,27.72,28.2,30.15,1.08,62.37,50.7,2.9,2023-05-25
4,301399,C英特科,72.0,45.02,22.35,151777,955386183.94,59.32,78.45,49.0,49.0,49.65,1.47,72.74,122.23,4.94,2023-05-25
5,301305,C朗坤,26.41,12.1,2.85,309866,790392279.99,30.09,29.57,22.48,22.74,23.56,1.45,55.38,37.95,1.94,2023-05-25
6,688458,C美芯晟,73.5,0.78,0.57,35295,257472269.0,6.32,75.0,70.39,71.88,72.93,0.65,19.56,-325.76,2.87,2023-05-25
7,001324,C长青科,24.45,10.04,2.23,186071,438294603.88,24.66,26.98,21.5,21.73,22.22,1.22,55.04,64.94,3.19,2023-05-25
8,688581,C安杰思,129.52,-2.54,-3.38,15026,193199238.0,5.02,132.0,125.33,131.6,132.9,0.37,11.63,54.75,3.63,2023-05-25
9,688361,C飞测-U,68.97,-2.91,-2.07,120579,832263424.0,6.9,71.7,66.8,70.3,71.04,0.51,20.12,175.9,9.6,2023-05-25
10,301428,C世纪恒,45.8,-6.34,-3.1,143118,681302804.06,20.41,54.48,44.5,47.4,48.9,0.99,61.17,63.55,3.85,2023-05-25
11,688552,航天南湖,27.08,2.11,0.56,226706,616610505.0,7.81,28.45,26.38,26.76,26.52,0.84,29.62,-133.72,3.52,2023-05-25
12,301332,德尔玛,14.89,-5.28,-0.83,315794,474978630.39,6.11,15.56,14.6,15.21,15.72,0.91,37.36,73.95,2.54,2023-05-25
13,301382,蜂助手,46.05,-7.96,-3.98,210569,1000869540.27,9.35,49.9,45.22,48.19,50.03,1.0,58.19,66.42,4.97,2023-05-25
14,688512,慧智微-U,23.78,7.6,1.68,131173,297880162.0,9.64,23.78,21.65,22.18,22.1,0.79,27.06,-41.01,4.44,2023-05-25
15,001380,华纬科技,29.45,4.51,1.27,99667,291449618.69,5.04,29.89,28.47,29.3,28.18,1.32,31.57,34.97,2.7,2023-05-25
