序号,代码,名称,最新价,涨跌幅,涨跌额,成交量,成交额,振幅,最高,最低,今开,昨收,量比,换手率,市盈率-动态,市净率,date
1,603065,宿迁联盛,20.35,10.0,1.85,4068,8278238.0,0.0,20.35,20.35,20.35,18.5,0.19,0.97,34.61,4.07,2023-03-22
2,301345,C涛涛,57.37,-2.2,-1.29,57959,332153700.47,4.19,58.65,56.19,56.55,58.66,0.67,24.18,30.4,2.23,2023-03-22
3,301378,C通达海,101.0,5.32,5.1,47523,472197073.17,12.6,104.58,92.5,93.0,95.9,0.79,41.32,52.95,3.24,2023-03-22
4,301246,C宏源,39.83,1.22,0.48,98979,397902389.24,6.07,41.49,39.1,39.3,39.35,0.61,22.31,35.15,3.68,2023-03-22
5,301439,C泓淋,19.86,0.71,0.14,164721,327690598.26,2.28,20.14,19.69,19.78,19.72,0.44,17.85,43.11,2.91,2023-03-22
6,603073,彩蝶实业,22.5,-2.34,-0.54,79565,179838859.0,2.56,22.95,22.36,22.8,23.04,0.9,27.44,23.77,2.14,2023-03-22
7,603282,亚光股份,34.89,5.09,1.69,193129,674913722.0,10.9,36.52,32.9,34.0,33.2,3.55,57.65,27.86,4.27,2023-03-22
8,603153,上海建科,19.31,-9.64,-2.06,259335,514597057.0,6.83,20.71,19.25,20.01,21.37,1.14,47.15,28.71,2.45,2023-03-22
9,001368,通达创智,26.85,-0.07,-0.02,39764,106654841.16,1.53,27.04,26.63,26.87,26.87,0.55,14.2,22.85,2.26,2023-03-22
10,601121,宝地矿业,9.8,-10.01,-1.09,677613,675474922.0,4.5,10.29,9.8,10.21,10.89,2.22,33.88,39.18,2.66,2023-03-22
11,688502,茂莱光学,215.3,-1.01,-2.2,28313,598728932.0,6.15,220.18,206.8,215.1,217.5,0.85,23.47,192.63,9.67,2023-03-22
12,301157,华塑科技,60.35,-2.41,-1.49,30287,185505791.44,4.4,62.72,60.0,61.79,61.84,0.8,21.29,63.52,3.5,2023-03-22
13,001278,一彬科技,23.25,-1.65,-0.39,52670,123779218.68,2.83,23.9,23.23,23.6,23.64,0.58,17.03,25.59,2.39,2023-03-22
14,001366,播恩集团,17.24,-5.43,-0.99,163033,286957203.81,5.54,18.13,17.12,17.7,18.23,0.76,40.4,35.78,3.29,2023-03-22
15,301322,绿通科技,123.88,-4.82,-6.28,16089,200900279.15,7.46,131.66,121.95,129.99,130.16,1.29,9.7,27.78,3.1,2023-03-22
16,603061,金海通,125.72,-2.47,-3.18,44149,551222290.0,8.22,130.71,120.11,128.95,128.9,0.87,29.43,49.0,5.67,2023-03-22
17,001337,四川黄金,30.18,-5.89,-1.89,465529,1399415442.01,8.95,31.95,29.08,29.2,32.07,58.86,77.59,63.8,10.3,2023-03-22
18,688522,纳睿雷达,64.88,-3.87,-2.61,56492,371047734.0,5.47,67.8,64.11,67.03,67.49,0.91,15.78,95.18,4.56,2023-03-22
19,301408,华人健康,19.3,-0.1,-0.02,50647,97467597.99,1.6,19.42,19.11,19.25,19.32,0.58,8.99,47.84,4.22,2023-03-22
20,001311,多利科技,90.09,1.07,0.95,48406,438971304.72,6.34,92.88,87.23,87.6,89.14,0.94,13.7,28.59,3.27,2023-03-22
