序号,代码,名称,最新价,涨跌幅,涨跌额,成交量,成交额,振幅,最高,最低,今开,昨收,量比,换手率,市盈率-动态,市净率,date
1,603193,C润本,18.4,-16.67,-3.68,274107,524172750.0,9.33,20.44,18.38,19.88,22.08,0.73,46.57,31.16,4.1,2023-10-18
2,301517,C陕华达,71.3,-3.91,-2.9,138817,1036416404.48,15.22,80.98,69.69,70.0,74.2,0.84,65.49,84.13,5.95,2023-10-18
3,301559,中集环科,20.56,-5.64,-1.23,141681,295312137.08,4.64,21.48,20.47,21.37,21.79,0.63,16.77,17.22,2.51,2023-10-18
4,688657,浩辰软件,82.47,-0.64,-0.53,9293,77117803.0,3.49,84.45,81.55,82.05,83.0,0.53,9.81,70.66,2.69,2023-10-18
5,688719,爱科赛博,65.05,-1.08,-0.71,38499,256611136.0,8.93,69.7,63.83,67.14,65.76,1.0,21.21,49.37,3.08,2023-10-18
6,301558,三态股份,13.68,-1.44,-0.2,373602,505212114.9,5.98,13.92,13.09,13.4,13.88,0.97,33.59,66.22,7.97,2023-10-18
7,603276,恒兴新材,23.06,-9.85,-2.52,112025,262872713.0,5.79,24.5,23.02,24.12,25.58,1.44,29.47,41.7,2.14,2023-10-18
8,301520,万邦医药,60.82,-4.11,-2.61,24707,152008340.76,4.13,63.24,60.62,63.24,63.43,0.6,15.63,37.67,2.88,2023-10-18
9,301500,飞南资源,22.84,-3.91,-0.93,53083,122490147.98,3.7,23.68,22.8,23.55,23.77,0.96,14.13,37.74,2.11,2023-10-18
10,688716,中研股份,25.43,-1.62,-0.42,17866,46148999.0,3.87,26.38,25.38,25.79,25.85,1.0,6.54,65.51,2.69,2023-10-18
11,301548,崇德科技,57.63,-2.04,-1.2,12150,70384782.7,2.09,58.8,57.57,58.44,58.83,0.75,8.54,34.36,2.5,2023-10-18
