序号,代码,名称,最新价,涨跌幅,涨跌额,成交量,成交额,振幅,最高,最低,今开,昨收,量比,换手率,市盈率-动态,市净率,date
1,603373,N安邦,46.2,141.88,27.1,208544,1010572695.0,45.24,53.99,45.35,45.5,19.1,,79.17,49.7,2.97,2023-12-20
2,301413,C安培龙,76.85,-5.11,-4.14,99830,826700586.91,16.4,89.88,76.6,79.3,80.99,0.82,61.82,71.58,5.15,2023-12-20
3,603231,C索宝,25.98,-4.45,-1.21,238515,666806497.0,14.09,29.5,25.67,27.61,27.19,0.92,50.85,31.33,2.68,2023-12-20
4,301459,丰茂股份,47.6,-1.79,-0.87,66738,326506765.75,7.18,50.88,47.4,47.99,48.47,0.68,35.19,24.7,3.65,2023-12-20
5,001239,永达股份,20.82,9.98,1.89,22330,46491122.46,0.0,20.82,20.82,20.82,18.93,0.11,4.67,60.73,4.19,2023-12-20
6,301516,中远通,20.91,0.92,0.19,204995,436918631.46,6.61,21.95,20.58,20.7,20.72,0.99,33.13,72.44,4.0,2023-12-20
7,688720,艾森股份,60.1,0.59,0.35,24415,148905743.0,4.47,62.36,59.69,60.44,59.75,0.79,14.68,214.31,5.29,2023-12-20
8,601083,锦江航运,13.55,-3.42,-0.48,496481,673133479.0,4.85,14.0,13.32,13.32,14.03,0.93,26.37,18.84,2.17,2023-12-20
9,301508,中机认检,36.11,-4.55,-1.72,124023,459939014.32,6.71,38.43,35.89,37.55,37.83,0.76,28.87,54.71,4.37,2023-12-20
10,688652,京仪装备,57.79,-2.05,-1.21,34435,203488234.0,4.68,60.28,57.52,58.5,59.0,1.03,9.09,62.35,5.03,2023-12-20
11,301568,思泰克,46.06,-1.37,-0.64,51073,240421202.85,4.48,47.97,45.88,46.69,46.7,1.03,20.86,42.79,4.82,2023-12-20
