序号,代码,名称,最新价,涨跌幅,涨跌额,成交量,成交额,振幅,最高,最低,今开,昨收,量比,换手率,市盈率-动态,市净率,date
1,688352,N颀中,17.42,43.97,5.32,1105633,1849863969.0,25.87,18.93,15.8,16.3,12.1,,73.06,169.15,3.77,2023-04-20
2,603137,C恒尚,21.23,-16.15,-4.09,170900,374311293.0,8.37,23.08,20.96,23.08,25.32,0.79,53.39,10.63,2.57,2023-04-20
3,688539,C高华,38.29,1.14,0.43,102977,398522823.0,6.55,39.9,37.42,37.68,37.86,0.69,36.48,88.47,2.94,2023-04-20
4,688507,C索辰,283.65,9.57,24.77,31923,855873882.0,11.97,284.0,253.01,254.01,258.88,0.64,35.17,218.04,4.12,2023-04-20
5,301387,C光大同,46.54,-1.61,-0.76,32334,151954241.1,4.48,48.3,46.18,47.02,47.3,0.5,19.4,31.11,2.24,2023-04-20
6,301357,C北方长,54.0,-10.01,-6.01,71268,398289240.74,9.8,59.78,53.9,59.78,60.01,0.77,44.2,45.89,3.14,2023-04-20
7,688433,C华曙,26.7,-0.15,-0.04,76906,203939887.0,5.5,27.27,25.8,26.61,26.74,0.46,22.26,111.49,6.18,2023-04-20
8,301429,C森泰,24.77,-4.07,-1.05,63094,158280869.37,4.49,25.86,24.7,25.83,25.82,0.46,22.5,36.98,2.21,2023-04-20
9,603135,中重科技,19.2,-4.53,-0.91,120608,234533689.0,4.97,20.15,19.15,20.11,20.11,0.88,13.82,30.5,2.9,2023-04-20
10,603125,常青科技,32.8,-5.96,-2.08,97944,327807857.0,4.04,34.2,32.79,34.12,34.88,0.74,20.76,33.13,3.21,2023-04-20
11,601133,柏诚股份,16.9,-1.86,-0.32,204701,351140389.0,3.19,17.45,16.9,17.25,17.22,0.52,16.23,35.2,3.33,2023-04-20
12,601065,江盐集团,11.64,-3.96,-0.48,194879,229702577.0,3.63,12.06,11.62,12.05,12.12,0.83,12.56,17.58,2.04,2023-04-20
13,601061,中信金属,8.56,-4.89,-0.44,679987,589222360.0,4.89,8.99,8.55,8.99,9.0,0.85,13.99,18.93,2.44,2023-04-20
14,001367,海森药业,51.6,-4.48,-2.42,37934,198391786.59,4.68,53.99,51.46,53.99,54.02,0.71,22.77,32.6,3.07,2023-04-20
15,001360,南矿集团,19.42,-1.82,-0.36,82696,161631964.8,3.49,20.0,19.31,19.51,19.78,0.57,16.55,32.78,3.11,2023-04-20
16,001328,登康口腔,32.36,-4.51,-1.53,84280,276168308.09,3.66,33.47,32.23,33.1,33.89,0.65,19.98,41.39,4.07,2023-04-20
17,001287,中电港,27.52,0.33,0.09,428066,1168642181.58,4.48,27.95,26.72,27.0,27.43,0.64,23.23,52.2,4.27,2023-04-20
18,001286,陕西能源,10.43,-2.98,-0.32,674072,707091689.89,2.79,10.7,10.4,10.7,10.75,0.62,9.27,15.83,1.79,2023-04-20
19,688484,南芯科技,46.13,0.68,0.31,56050,257243978.0,3.34,46.54,45.01,45.58,45.82,0.64,10.23,79.36,5.66,2023-04-20
20,688535,华海诚科,69.35,4.92,3.25,50266,334954714.0,8.31,69.37,63.88,67.05,66.1,1.15,30.59,135.74,5.53,2023-04-20
21,688343,云天励飞-U,86.8,16.67,12.4,280345,2286339462.0,18.79,88.0,74.02,74.02,74.4,1.87,37.61,-70.72,6.58,2023-04-20
22,301281,科源制药,35.46,-1.91,-0.69,12370,44198946.94,2.35,36.26,35.41,36.18,36.15,0.8,6.74,30.05,2.14,2023-04-20
23,301203,国泰环保,36.69,-2.19,-0.82,12703,46779173.92,2.85,37.62,36.55,37.5,37.51,1.14,7.44,19.74,2.07,2023-04-20
24,301141,中科磁业,43.05,-3.15,-1.4,48342,209869683.89,4.79,44.73,42.6,43.8,44.45,0.64,23.85,42.67,3.08,2023-04-20
25,688531,日联科技,177.67,-0.63,-1.13,16060,278607831.0,4.84,177.67,169.01,177.51,178.8,1.04,9.24,196.69,4.46,2023-04-20
26,603162,海通发展,28.53,0.04,0.01,12557,35925839.0,1.33,28.88,28.5,28.82,28.52,0.62,3.04,38.36,3.32,2023-04-20
27,600925,苏能股份,6.31,-1.41,-0.09,364814,230306841.0,1.88,6.41,6.29,6.4,6.4,0.72,5.3,15.99,2.91,2023-04-20
28,301386,未来电器,24.36,0.04,0.01,16375,39538543.06,1.85,24.45,24.0,24.36,24.35,0.68,4.93,53.36,2.21,2023-04-20
29,301314,科瑞思,74.87,6.46,4.54,37250,279356017.7,6.04,76.66,72.41,72.44,70.33,2.55,35.06,30.86,2.98,2023-04-20
30,603291,联合水务,14.66,-2.98,-0.45,97235,143245423.0,3.38,14.99,14.48,14.83,15.11,0.74,22.97,47.82,3.94,2023-04-20
31,603065,宿迁联盛,15.2,-2.94,-0.46,31693,48456674.0,2.36,15.53,15.16,15.45,15.66,1.04,7.56,35.47,2.97,2023-04-20
32,301345,涛涛车业,48.72,-2.44,-1.22,12904,63310375.21,2.84,50.1,48.68,49.96,49.94,1.34,5.38,25.82,1.89,2023-04-20
33,301378,通达海,106.05,1.1,1.15,6724,71232722.0,2.63,107.28,104.52,104.9,104.9,0.63,5.85,55.59,3.4,2023-04-20
34,301246,宏源药业,34.51,-2.82,-1.0,21836,75961754.11,2.99,35.56,34.5,35.5,35.51,1.38,4.92,30.45,3.19,2023-04-20
35,301439,泓淋电力,17.64,-2.76,-0.5,70015,124410220.43,2.7,18.11,17.62,18.1,18.14,1.09,7.59,38.29,2.59,2023-04-20
36,603073,彩蝶实业,19.14,-2.5,-0.49,22396,43142707.0,2.65,19.63,19.11,19.6,19.63,1.1,7.72,20.22,1.82,2023-04-20
37,603282,亚光股份,38.03,-2.36,-0.92,36988,141073008.0,4.16,39.2,37.58,38.8,38.95,0.61,11.04,30.37,4.66,2023-04-20
38,603153,上海建科,20.18,-1.9,-0.39,276933,570326168.0,6.95,21.3,19.87,20.92,20.57,1.66,50.35,30.01,2.56,2023-04-20
39,001368,通达创智,25.24,-2.74,-0.71,27096,68873837.02,3.04,25.98,25.19,25.87,25.95,0.99,9.68,21.48,2.13,2023-04-20
40,601121,宝地矿业,9.09,-2.78,-0.26,483745,442323933.0,4.81,9.41,8.96,9.35,9.35,1.82,24.19,58.11,2.45,2023-04-20
41,688502,茂莱光学,258.3,7.8,18.69,14995,375614863.0,10.59,260.49,235.11,239.6,239.61,0.95,12.43,231.1,11.6,2023-04-20
42,301157,华塑科技,63.36,2.86,1.76,26659,164760288.11,5.76,63.55,60.0,62.0,61.6,1.06,18.74,66.69,3.68,2023-04-20
43,001278,一彬科技,21.66,-2.43,-0.54,24548,53615292.06,2.61,22.23,21.65,22.04,22.2,0.69,7.94,23.84,2.23,2023-04-20
