序号,代码,名称,最新价,涨跌幅,涨跌额,成交量,成交额,振幅,最高,最低,今开,昨收,量比,换手率,市盈率-动态,市净率,date
1,603276,N恒兴,30.54,18.69,4.81,241333,808555085.0,27.44,37.58,30.52,34.0,25.73,,63.49,55.22,2.83,2023-09-25
2,301520,N万邦医,74.0,9.02,6.12,111273,798022823.57,33.88,86.3,63.3,67.4,67.88,,70.4,45.83,3.5,2023-09-25
3,301500,C飞南,27.7,-9.8,-3.01,176733,500477518.28,4.56,29.1,27.7,28.88,30.71,0.71,47.04,45.77,2.56,2023-09-25
4,688716,C中研,28.31,-4.1,-1.21,54491,156087726.0,3.59,29.34,28.28,29.08,29.52,0.46,19.95,72.93,2.99,2023-09-25
5,301548,C崇德,66.0,-3.31,-2.26,47925,322636826.75,5.07,69.26,65.8,68.57,68.26,0.62,33.7,39.35,2.87,2023-09-25
6,301550,斯菱股份,42.82,1.81,0.76,100992,439328113.6,5.49,44.81,42.5,43.05,42.06,0.86,38.72,35.78,3.12,2023-09-25
7,688702,盛科通信-U,58.79,-1.93,-1.16,100138,597832481.0,5.04,61.22,58.2,58.6,59.95,1.07,26.92,339.89,10.01,2023-09-25
8,603075,热威股份,29.14,0.21,0.06,65158,189813766.0,2.61,29.5,28.74,28.75,29.08,0.52,16.79,49.27,6.28,2023-09-25
9,301529,福赛科技,45.52,-1.24,-0.57,36990,169429445.68,2.76,46.5,45.23,45.91,46.09,0.6,19.28,48.12,3.26,2023-09-25
10,688549,中巨芯-U,10.38,-3.08,-0.33,375965,395678361.0,3.83,10.77,10.36,10.6,10.71,0.69,14.37,403.18,5.06,2023-09-25
11,301251,威尔高,45.64,1.42,0.64,66972,310429955.9,4.56,47.58,45.53,46.27,45.0,1.14,20.98,59.59,4.41,2023-09-25
12,301507,民生健康,22.16,0.32,0.07,83101,184832745.03,2.04,22.49,22.04,22.15,22.09,0.74,9.83,56.4,5.42,2023-09-25
13,603270,金帝股份,38.38,-2.04,-0.8,211408,820157144.0,3.7,39.64,38.19,38.37,39.18,0.73,43.11,46.73,4.03,2023-09-25
14,301525,儒竞科技,106.3,1.49,1.56,37940,420586824.11,9.08,115.19,105.68,113.0,104.74,1.93,16.96,43.25,3.36,2023-09-25
15,301528,多浦乐,87.02,1.24,1.07,13182,114466490.49,2.54,87.94,85.76,86.38,85.95,1.06,9.34,90.06,3.82,2023-09-25
