序号,代码,名称,最新价,涨跌幅,涨跌额,成交量,成交额,振幅,最高,最低,今开,昨收,量比,换手率,市盈率-动态,市净率,date
1,603004,N鼎龙,30.08,79.05,13.28,416051,1435732061.0,57.62,39.68,30.0,36.0,16.8,,72.11,43.85,3.84,2023-12-27
2,301526,C国际复,5.46,-17.52,-1.16,2650900,1513390161.95,11.33,6.18,5.43,6.06,6.62,0.68,48.55,36.85,2.45,2023-12-27
3,601096,C宏盛,5.4,-8.63,-0.51,2364250,1302964631.0,8.8,5.82,5.3,5.73,5.91,0.63,36.44,121.74,3.43,2023-12-27
4,001358,C兴欣,49.53,2.12,1.03,59818,293277998.15,5.4,50.0,47.38,48.19,48.5,0.59,27.75,25.4,2.9,2023-12-27
5,603373,安邦护卫,41.14,10.0,3.74,121719,459658368.0,15.75,41.14,35.25,36.66,37.4,0.81,46.21,44.25,2.64,2023-12-27
6,301413,安培龙,75.24,-0.34,-0.26,54482,410745331.68,5.58,77.97,73.76,75.0,75.5,0.64,33.74,70.08,5.04,2023-12-27
7,603231,索宝蛋白,23.66,3.91,0.89,161849,375685453.0,10.67,24.49,22.06,22.5,22.77,0.85,34.51,28.53,2.44,2023-12-27
8,301459,丰茂股份,45.56,3.1,1.37,44122,199264162.08,4.71,45.98,43.9,44.5,44.19,0.84,23.26,23.64,3.49,2023-12-27
9,001239,永达股份,27.57,10.02,2.51,321773,870094945.12,8.1,27.57,25.54,26.5,25.06,1.7,67.34,80.42,5.54,2023-12-27
10,301516,中远通,20.42,7.02,1.34,203398,410484677.85,6.81,20.78,19.48,19.48,19.08,1.14,32.87,70.74,3.9,2023-12-27
11,688720,艾森股份,60.5,6.23,3.55,18092,107299160.0,8.01,61.14,56.58,57.01,56.95,0.98,10.88,215.74,5.32,2023-12-27
12,601083,锦江航运,12.49,-1.19,-0.15,308987,388013817.0,5.14,12.98,12.33,12.88,12.64,0.62,16.41,17.36,2.0,2023-12-27
13,301508,中机认检,33.34,1.12,0.37,70781,234662232.81,2.97,33.54,32.56,33.0,32.97,0.64,16.48,50.51,4.03,2023-12-27
14,688652,京仪装备,62.88,14.0,7.72,70445,422642141.0,16.1,64.0,55.12,55.29,55.16,2.85,18.59,67.84,5.47,2023-12-27
15,301568,思泰克,43.9,1.67,0.72,29028,125634805.81,3.71,43.9,42.3,43.24,43.18,0.68,11.85,40.78,4.59,2023-12-27
