序号,代码,名称,最新价,涨跌幅,涨跌额,成交量,成交额,振幅,最高,最低,今开,昨收,量比,换手率,市盈率-动态,市净率,date
1,301526,N国际复,6.62,148.87,3.96,3910804,2853614066.2,65.79,8.35,6.6,8.14,2.66,,71.62,44.67,2.97,2023-12-26
2,601096,C宏盛,5.91,0.51,0.03,2793411,1647539587.0,11.05,6.16,5.51,5.7,5.88,0.66,43.06,133.24,3.76,2023-12-26
3,001358,C兴欣,48.5,-2.61,-1.3,56923,278178666.92,5.34,50.4,47.74,48.98,49.8,0.49,26.41,24.87,2.84,2023-12-26
4,603373,C安邦,37.4,7.5,2.61,126196,462173366.0,9.86,38.48,35.05,35.53,34.79,0.81,47.91,40.23,2.4,2023-12-26
5,301413,安培龙,75.5,0.44,0.33,85216,645849424.97,13.41,81.2,71.12,72.91,75.17,0.94,52.77,70.32,5.06,2023-12-26
6,603231,索宝蛋白,22.77,-5.56,-1.34,141382,326961670.0,5.56,24.07,22.73,23.07,24.11,0.68,30.14,27.46,2.35,2023-12-26
7,301459,丰茂股份,44.19,-2.45,-1.11,32150,143273064.8,3.11,45.51,44.1,45.15,45.3,0.54,16.95,22.93,3.39,2023-12-26
8,001239,永达股份,25.06,10.01,2.28,212387,483066181.35,20.02,25.06,20.5,20.5,22.78,1.22,44.45,73.1,5.04,2023-12-26
9,301516,中远通,19.08,-5.64,-1.14,150430,289347689.12,5.29,19.99,18.92,19.83,20.22,0.84,24.31,66.1,3.65,2023-12-26
10,688720,艾森股份,56.95,-2.93,-1.72,11373,65545219.0,4.26,58.9,56.4,58.55,58.67,0.54,6.84,203.08,5.01,2023-12-26
11,601083,锦江航运,12.64,-1.86,-0.24,361095,466352159.0,6.29,13.4,12.59,12.96,12.88,0.59,19.18,17.57,2.03,2023-12-26
12,301508,中机认检,32.97,-7.85,-2.81,116624,390889565.04,8.36,35.66,32.67,35.52,35.78,1.03,27.15,49.95,3.99,2023-12-26
13,688652,京仪装备,55.16,-2.58,-1.46,22817,127630343.0,3.67,57.08,55.0,56.0,56.62,0.92,6.02,59.51,4.8,2023-12-26
14,301568,思泰克,43.18,-2.86,-1.27,33883,146695672.14,4.03,44.49,42.7,44.43,44.45,0.79,13.84,40.11,4.52,2023-12-26
