序号,代码,名称,最新价,涨跌幅,涨跌额,成交量,成交额,振幅,最高,最低,今开,昨收,量比,换手率,市盈率-动态,市净率,date
1,603193,C润本,18.19,-1.14,-0.21,198953,368424231.0,7.34,19.01,17.66,17.91,18.4,0.61,33.8,30.8,4.06,2023-10-19
2,301517,C陕华达,82.5,15.71,11.2,146777,1171638055.11,28.22,88.0,67.88,67.93,71.3,0.96,69.25,97.34,6.88,2023-10-19
3,301559,中集环科,20.19,-1.8,-0.37,90819,185225592.83,2.72,20.74,20.18,20.23,20.56,0.54,10.75,16.91,2.46,2023-10-19
4,688657,浩辰软件,83.2,0.89,0.73,10595,89121334.0,4.95,86.2,82.12,82.12,82.47,0.76,11.19,71.29,2.72,2023-10-19
5,688719,爱科赛博,61.15,-6.0,-3.9,31868,198575187.0,7.5,65.31,60.43,64.41,65.05,0.81,17.56,46.41,2.89,2023-10-19
6,301558,三态股份,13.28,-2.92,-0.4,332065,454568892.29,6.73,14.14,13.22,13.39,13.68,0.89,29.85,64.28,7.74,2023-10-19
7,603276,恒兴新材,22.66,-1.73,-0.4,57727,131252285.0,3.77,23.25,22.38,22.67,23.06,0.64,15.19,40.97,2.1,2023-10-19
8,301520,万邦医药,60.01,-1.33,-0.81,22055,133487472.72,4.13,62.31,59.8,60.0,60.82,0.62,13.95,37.17,2.84,2023-10-19
9,301500,飞南资源,22.91,0.31,0.07,44376,102474463.17,3.11,23.48,22.77,22.8,22.84,0.8,11.81,37.85,2.12,2023-10-19
10,688716,中研股份,25.16,-1.06,-0.27,10909,27736511.0,3.22,25.89,25.07,25.23,25.43,0.6,3.99,64.82,2.66,2023-10-19
11,301548,崇德科技,58.51,1.53,0.88,15794,92760291.23,4.48,59.68,57.1,57.1,57.63,1.04,11.11,34.89,2.54,2023-10-19
