序号,代码,名称,最新价,涨跌幅,涨跌额,成交量,成交额,振幅,最高,最低,今开,昨收,量比,换手率,市盈率-动态,市净率,date
1,301325,N曼恩,90.12,17.34,13.32,175252,1649636344.8,22.04,106.0,89.07,105.0,76.8,,70.71,40.2,3.98,2023-05-12
2,688479,C友车,28.31,-3.01,-0.88,87958,250695539.0,5.07,29.5,28.02,29.5,29.19,0.59,27.03,28.14,2.25,2023-05-12
3,688469,C中芯-U,6.04,-0.17,-0.01,1782442,1091814577.0,4.63,6.3,6.02,6.15,6.05,0.39,17.13,-20.46,3.32,2023-05-12
4,603172,C万丰,16.76,-1.99,-0.34,116286,196382426.0,9.42,17.77,16.16,16.55,17.1,0.67,35.55,36.33,2.21,2023-05-12
5,301390,C经纬股,39.25,3.67,1.39,59916,235660941.55,9.01,40.45,37.04,37.36,37.86,1.06,39.94,-1023.32,2.64,2023-05-12
6,688249,晶合集成,18.8,-3.54,-0.69,410360,779673349.0,5.64,19.76,18.66,19.4,19.49,0.44,11.77,-28.52,1.67,2023-05-12
7,301293,三博脑科,54.05,10.04,4.93,120464,615719286.27,16.27,55.26,47.27,48.0,49.12,0.73,35.3,86.39,3.74,2023-05-12
8,301360,荣旗科技,68.86,-1.59,-1.11,13516,94186351.36,5.36,71.97,68.22,70.11,69.97,0.74,11.3,-141.45,3.37,2023-05-12
9,688478,晶升股份,44.24,-0.18,-0.08,53028,244030311.0,8.94,47.84,43.88,45.9,44.32,0.85,18.55,627.34,3.97,2023-05-12
10,301307,美利信,26.88,-2.08,-0.57,34761,94765476.87,3.61,27.87,26.88,27.51,27.45,0.56,7.4,25.43,1.78,2023-05-12
11,688146,中船特气,41.68,-4.14,-1.8,79661,341451988.0,8.14,44.9,41.36,43.7,43.48,0.73,13.48,64.67,4.26,2023-05-12
12,688352,颀中科技,12.52,-3.4,-0.44,136052,174236831.0,4.78,13.14,12.52,12.95,12.96,0.94,8.99,121.57,2.71,2023-05-12
13,603137,恒尚节能,18.49,-0.59,-0.11,22949,42772468.0,1.77,18.82,18.49,18.65,18.6,0.68,7.17,9.26,2.23,2023-05-12
14,688539,高华科技,35.47,-4.01,-1.48,23487,84319342.0,4.82,37.18,35.4,36.8,36.95,0.68,8.32,81.96,2.73,2023-05-12
15,688507,索辰科技,192.6,-3.39,-6.75,7388,143277271.0,4.77,200.0,190.5,196.42,199.35,0.85,8.14,-102.0,2.82,2023-05-12
16,301387,光大同创,39.08,-2.42,-0.97,11330,44592005.68,2.7,40.09,39.01,40.05,40.05,1.28,6.8,29.22,1.85,2023-05-12
17,301357,北方长龙,46.17,-1.85,-0.87,16655,77165519.88,2.61,47.26,46.03,47.14,47.04,0.6,10.33,44.19,2.65,2023-05-12
18,688433,华曙高科,24.25,0.25,0.06,10492,25436363.0,1.74,24.5,24.08,24.19,24.19,0.44,3.04,122.72,5.55,2023-05-12
19,301429,森泰股份,21.33,-1.48,-0.32,17224,36882786.67,1.85,21.69,21.29,21.65,21.65,0.87,6.14,37.56,1.88,2023-05-12
20,603135,中重科技,19.13,1.16,0.22,56154,107206763.0,2.49,19.28,18.81,18.85,18.91,0.48,6.43,43.48,1.9,2023-05-12
21,603125,常青科技,28.93,-0.72,-0.21,18484,53904038.0,1.75,29.39,28.88,29.36,29.14,0.53,3.92,30.09,2.76,2023-05-12
