序号,代码,名称,最新价,涨跌幅,涨跌额,成交量,成交额,振幅,最高,最低,今开,昨收,量比,换手率,市盈率-动态,市净率,date
1,688479,N友车,29.19,-14.12,-4.8,149521,438497875.0,6.83,31.0,28.68,31.0,33.99,,45.94,29.01,2.32,2023-05-11
2,688469,C中芯-U,6.05,-3.97,-0.25,2760545,1672486630.0,5.71,6.28,5.92,6.1,6.3,0.43,26.53,-20.49,3.32,2023-05-11
3,603172,C万丰,17.1,-10.38,-1.98,148252,253530200.0,12.79,18.76,16.32,17.5,19.08,0.75,45.32,37.07,2.26,2023-05-11
4,301390,C经纬股,37.86,0.0,0.0,35686,136960690.77,3.75,39.2,37.78,38.5,37.86,0.56,23.79,-987.08,2.55,2023-05-11
5,688249,C晶合,19.49,2.2,0.42,527428,1038305693.0,5.14,20.12,19.14,19.35,19.07,0.51,15.12,-29.57,1.74,2023-05-11
6,301293,C三博,49.12,-10.33,-5.66,129992,666284453.8,11.65,55.38,49.0,55.33,54.78,0.74,38.09,78.51,3.4,2023-05-11
7,301360,荣旗科技,69.97,3.57,2.41,16787,119149834.66,8.56,73.0,67.22,67.22,67.56,0.82,14.03,-143.73,3.43,2023-05-11
8,688478,晶升股份,44.32,2.24,0.97,34827,151752074.0,4.61,44.6,42.6,43.77,43.35,0.48,12.18,628.47,3.98,2023-05-11
9,301307,美利信,27.45,-2.66,-0.75,49362,136076244.77,2.55,27.97,27.25,27.64,28.2,0.73,10.51,25.97,1.82,2023-05-11
10,688146,中船特气,43.48,-0.96,-0.42,57157,251217790.0,4.67,45.25,43.2,44.69,43.9,0.43,9.67,67.46,4.44,2023-05-11
11,688352,颀中科技,12.96,0.78,0.1,93845,121644518.0,1.71,13.05,12.83,12.88,12.86,0.56,6.2,125.85,2.81,2023-05-11
12,603137,恒尚节能,18.6,-1.22,-0.23,20776,38709302.0,1.86,18.85,18.5,18.73,18.83,0.53,6.49,9.31,2.25,2023-05-11
13,688539,高华科技,36.95,1.29,0.47,19281,70629341.0,3.65,37.33,36.0,36.68,36.48,0.48,6.83,85.38,2.84,2023-05-11
14,688507,索辰科技,199.35,-2.4,-4.91,6306,127683708.0,8.29,212.94,196.0,208.98,204.26,0.69,6.95,-105.58,2.92,2023-05-11
15,301387,光大同创,40.05,0.07,0.03,5996,24030373.86,0.95,40.28,39.9,40.2,40.02,0.51,3.6,29.94,1.9,2023-05-11
16,301357,北方长龙,47.04,-4.31,-2.12,26814,127226951.49,3.8,48.75,46.88,48.55,49.16,1.03,16.63,45.02,2.7,2023-05-11
17,688433,华曙高科,24.19,-2.46,-0.61,17361,42538128.0,3.87,25.0,24.04,24.96,24.8,0.67,5.02,122.42,5.53,2023-05-11
