序号,代码,名称,最新价,涨跌幅,涨跌额,成交量,成交额,振幅,最高,最低,今开,昨收,量比,换手率,市盈率-动态,市净率,date
1,301528,N多浦乐,128.21,78.57,56.41,109508,1627877776.45,87.05,185.0,122.5,175.0,71.8,,77.57,132.69,5.63,2023-08-28
2,688591,C泰凌微,33.58,2.69,0.88,341693,1297968796.0,32.08,44.0,33.51,42.05,32.7,0.84,65.65,140.83,3.47,2023-08-28
3,603275,C众辰,53.81,9.82,4.81,181241,1057100781.0,20.84,63.21,53.0,63.2,49.0,1.05,49.73,42.8,3.14,2023-08-28
4,301421,C波长,59.3,9.98,5.38,194172,1341567490.49,35.22,78.01,59.02,70.0,53.92,1.08,70.77,99.28,5.89,2023-08-28
5,301469,C恒达,59.89,24.05,11.61,182905,1382047285.71,60.89,88.28,58.88,77.0,48.28,1.44,88.06,63.72,4.06,2023-08-28
6,301418,协昌科技,68.22,-1.49,-1.03,63038,455014178.7,11.26,76.0,68.2,74.99,69.25,0.69,36.26,50.44,3.19,2023-08-28
7,688693,锴威特,55.18,2.26,1.22,48351,274964394.0,8.28,59.5,55.03,58.0,53.96,0.72,29.4,69.34,3.93,2023-08-28
8,301533,威马农机,44.6,-0.87,-0.39,68478,317808287.92,8.51,48.43,44.6,47.85,44.99,0.67,31.65,60.61,4.06,2023-08-28
9,688573,信宇人,36.64,5.77,2.0,93845,349118477.0,13.16,39.68,35.12,37.9,34.64,0.93,48.07,-965.04,4.09,2023-08-28
10,301511,德福科技,30.91,0.03,0.01,153761,491508029.24,9.0,33.45,30.67,33.25,30.9,0.66,26.44,85.46,3.34,2023-08-28
11,688592,司南导航,55.1,0.18,0.1,33594,193143562.0,9.04,59.95,54.98,59.36,55.0,0.65,26.37,-65.97,3.51,2023-08-28
12,301498,乖宝宠物,43.77,3.33,1.41,94038,426355583.0,8.4,46.89,43.33,45.85,42.36,0.96,25.04,42.55,5.09,2023-08-28
13,688548,广钢气体,10.3,0.68,0.07,441301,475445212.0,8.8,11.2,10.3,10.98,10.23,1.03,18.14,42.84,2.44,2023-08-28
14,301510,固高科技,41.61,0.48,0.2,85419,363932049.11,8.07,44.44,41.1,44.0,41.41,0.63,24.8,410.45,13.72,2023-08-28
15,301372,科净源,87.23,10.84,8.53,95373,798101658.64,15.3,89.4,77.36,81.0,78.7,1.0,58.66,-464.87,6.66,2023-08-28
16,301348,蓝箭电子,40.91,5.17,2.01,117704,485809556.48,6.66,42.66,40.07,42.02,38.9,0.9,24.82,129.77,5.37,2023-08-28
17,688671,碧兴物联,67.3,20.01,11.22,105376,635689161.0,25.18,67.3,53.18,58.0,56.08,1.0,63.44,96.49,4.66,2023-08-28
18,301487,盟固利,66.67,0.76,0.5,207020,1433767475.44,14.83,74.5,64.69,72.0,66.17,0.74,38.01,370.01,15.58,2023-08-28
19,300904,威力传动,73.8,1.89,1.37,50708,384001049.79,9.6,79.04,72.09,77.78,72.43,0.64,29.55,329.94,6.38,2023-08-28
20,603296,华勤技术,68.97,0.76,0.52,26239,184342363.0,4.73,72.05,68.81,72.05,68.45,0.9,4.41,18.82,2.68,2023-08-28
21,688347,华虹公司,44.33,1.14,0.5,118035,539178913.0,6.14,46.79,44.1,46.77,43.83,1.14,11.35,18.21,1.82,2023-08-28
22,301362,民爆光电,41.95,1.75,0.72,42758,184867447.01,7.15,44.9,41.95,44.9,41.23,0.91,17.8,24.38,1.81,2023-08-28
23,301518,长华化学,26.7,-0.37,-0.1,46608,128355265.25,8.1,28.62,26.45,28.62,26.8,0.76,14.02,42.14,2.72,2023-08-28
24,301509,金凯生科,69.4,-5.19,-3.8,45708,334121563.51,13.09,78.79,69.21,78.79,73.2,0.9,22.41,36.71,2.94,2023-08-28
25,603119,浙江荣泰,22.37,1.18,0.26,106266,242199705.0,4.7,23.25,22.21,23.22,22.11,0.78,15.49,45.08,3.98,2023-08-28
26,301371,敷尔佳,50.16,-0.79,-0.4,56201,294147793.8,9.28,54.3,49.61,54.0,50.56,1.05,14.93,28.38,3.86,2023-08-28
