序号,代码,名称,最新价,涨跌幅,涨跌额,成交量,成交额,振幅,最高,最低,今开,昨收,量比,换手率,市盈率-动态,市净率,date
1,688249,N晶合,19.87,0.05,0.01,2261335,4633976865.0,20.14,23.86,19.86,22.98,19.86,,53.33,-30.15,1.77,2023-05-05
2,301293,N三博,52.5,77.36,22.9,246035,1294024754.45,27.23,58.16,50.1,50.11,29.6,,72.1,83.91,3.63,2023-05-05
3,301360,荣旗科技,59.0,-10.2,-6.7,20827,125670479.75,7.4,62.87,58.01,62.87,65.7,0.56,17.41,-121.2,2.89,2023-05-05
4,688478,晶升股份,44.8,-20.0,-11.2,130705,619474933.0,18.21,55.0,44.8,54.65,56.0,0.96,45.72,635.28,4.02,2023-05-05
5,301307,美利信,26.21,-7.19,-2.03,85516,230203335.22,7.54,28.3,26.17,28.01,28.24,0.82,18.21,24.8,1.73,2023-05-05
6,688146,中船特气,44.0,-12.87,-6.5,180925,841925672.0,13.27,50.7,44.0,49.7,50.5,1.06,30.62,68.27,4.5,2023-05-05
7,688352,颀中科技,12.94,-5.96,-0.82,245503,322199691.0,8.65,13.85,12.66,13.64,13.76,0.99,16.22,125.65,2.8,2023-05-05
8,603137,恒尚节能,18.58,-2.0,-0.38,31263,58416579.0,2.37,18.98,18.53,18.94,18.96,0.54,9.77,9.3,2.25,2023-05-05
9,688539,高华科技,35.81,-5.66,-2.15,59015,212177946.0,7.98,37.79,34.76,37.51,37.96,0.98,20.91,82.74,2.75,2023-05-05
10,688507,索辰科技,221.0,-6.44,-15.2,12536,278260809.0,9.2,235.0,213.27,232.21,236.2,1.09,13.81,-117.04,3.24,2023-05-05
11,301387,光大同创,40.2,-4.19,-1.76,14393,58304850.85,3.79,41.53,39.94,41.5,41.96,0.82,8.64,30.06,1.91,2023-05-05
12,301357,北方长龙,45.48,-7.88,-3.89,30211,139524024.95,8.26,49.19,45.11,49.0,49.37,1.25,18.74,43.53,2.61,2023-05-05
13,688433,华曙高科,25.93,-1.41,-0.37,32022,83978999.0,4.52,26.82,25.63,26.25,26.3,0.72,9.27,131.22,5.93,2023-05-05
14,301429,森泰股份,21.48,-2.45,-0.54,23610,51020413.11,3.32,22.12,21.39,22.02,22.02,0.73,8.42,37.82,1.89,2023-05-05
15,603135,中重科技,17.97,-2.65,-0.49,58631,106182020.0,3.09,18.53,17.96,18.52,18.46,1.02,6.72,40.84,1.78,2023-05-05
16,603125,常青科技,28.92,-3.5,-1.05,33320,97270831.0,3.67,29.9,28.8,29.85,29.97,0.74,7.06,30.08,2.76,2023-05-05
17,601133,柏诚股份,14.37,-3.04,-0.45,96246,139866854.0,3.85,14.92,14.35,14.88,14.82,0.88,7.63,46.45,2.79,2023-05-05
18,601065,江盐集团,11.11,-1.51,-0.17,83441,92981794.0,2.22,11.31,11.06,11.27,11.28,0.81,5.38,12.77,1.88,2023-05-05
19,601061,中信金属,8.82,6.14,0.51,798646,688716236.0,6.62,8.82,8.27,8.35,8.31,2.28,16.43,19.9,2.09,2023-05-05
20,001367,海森药业,52.81,-10.0,-5.87,39648,216455148.81,9.7,58.5,52.81,58.5,58.68,0.87,23.8,35.91,3.07,2023-05-05
21,001360,南矿集团,18.07,-2.11,-0.39,48279,87479262.29,3.2,18.58,17.99,18.58,18.46,0.83,9.66,62.48,2.85,2023-05-05
22,001328,登康口腔,30.91,-4.83,-1.57,62294,194916587.57,5.23,32.38,30.68,32.17,32.48,0.94,14.77,41.22,2.39,2023-05-05
23,001287,中电港,23.24,-8.58,-2.18,353336,852126178.72,10.07,25.66,23.1,25.5,25.42,1.28,19.17,62.04,3.57,2023-05-05
24,001286,陕西能源,10.04,-1.38,-0.14,439448,443336126.99,2.36,10.24,10.0,10.2,10.18,0.75,6.04,10.99,1.65,2023-05-05
25,688484,南芯科技,38.93,-5.49,-2.26,45160,179257507.0,6.82,41.54,38.73,41.54,41.19,1.09,8.25,133.15,2.82,2023-05-05
26,688535,华海诚科,53.73,-5.89,-3.36,20689,113760756.0,7.23,57.79,53.66,56.32,57.09,0.65,12.59,260.81,2.61,2023-05-05
27,688343,云天励飞-U,66.36,4.69,2.97,129634,862705840.0,8.08,68.84,63.72,64.58,63.39,0.95,17.39,-65.26,2.88,2023-05-05
28,301281,科源制药,37.28,-2.41,-0.92,11191,41858986.15,2.8,38.14,37.07,37.98,38.2,0.57,6.1,22.47,1.38,2023-05-05
29,301203,国泰环保,35.74,-1.27,-0.46,4515,16211863.43,1.93,36.3,35.6,36.2,36.2,0.79,2.65,23.17,1.24,2023-05-05
30,301141,中科磁业,37.3,1.11,0.41,26263,98711184.89,4.09,38.42,36.91,37.46,36.89,0.96,12.96,63.06,1.59,2023-05-05
31,688531,日联科技,144.69,-6.05,-9.31,7533,111154467.0,5.81,152.8,143.85,152.8,154.0,1.08,4.33,204.24,3.61,2023-05-05
32,603162,海通发展,27.12,0.82,0.22,14289,38882887.0,2.08,27.55,26.99,27.1,26.9,1.2,3.46,36.46,3.16,2023-05-05
33,600925,苏能股份,6.19,-0.32,-0.02,186763,115588449.0,0.81,6.22,6.17,6.18,6.21,0.73,2.71,12.39,2.69,2023-05-05
34,301386,未来电器,22.05,-1.91,-0.43,13133,29121796.95,2.31,22.57,22.05,22.57,22.48,0.77,3.96,48.3,2.0,2023-05-05
35,301314,科瑞思,61.93,-4.44,-2.88,11207,70169354.86,5.83,65.5,61.72,64.51,64.81,0.77,10.55,38.01,2.43,2023-05-05
36,603291,联合水务,13.78,0.73,0.1,98129,134182518.0,4.46,14.05,13.44,13.69,13.68,1.15,23.19,85.35,3.67,2023-05-05
37,603065,宿迁联盛,14.5,-1.29,-0.19,26983,39623654.0,4.02,14.96,14.37,14.71,14.69,1.16,6.44,33.83,2.84,2023-05-05
38,301345,涛涛车业,46.22,-1.81,-0.85,7986,37121160.83,1.85,47.07,46.2,47.07,47.07,1.15,3.33,36.23,1.77,2023-05-05
39,301378,通达海,97.8,-3.17,-3.2,4799,47153189.1,4.65,101.0,96.3,100.1,101.0,0.69,4.17,202.71,3.13,2023-05-05
40,301246,宏源药业,32.41,-2.08,-0.69,12809,41738454.63,2.05,33.09,32.41,33.01,33.1,0.97,2.89,50.06,2.96,2023-05-05
