序号,代码,名称,最新价,涨跌幅,涨跌额,成交量,成交额,振幅,最高,最低,今开,昨收,量比,换手率,市盈率-动态,市净率,date
1,301141,N中科磁,43.6,5.83,2.4,126242,562725677.22,19.61,48.96,40.88,41.2,41.2,,62.28,43.22,3.12,2023-04-03
2,688531,C日联,194.3,0.05,0.1,56183,1082308422.0,9.42,204.0,185.7,200.0,194.2,0.48,32.32,215.11,4.88,2023-04-03
3,603162,海通发展,30.6,-0.71,-0.22,41170,126229125.0,2.6,31.1,30.3,30.83,30.82,0.46,9.97,18.81,3.64,2023-04-03
4,600925,苏能股份,6.8,-0.58,-0.04,1188864,807672817.0,3.36,6.93,6.7,6.8,6.84,0.47,17.26,17.24,3.14,2023-04-03
5,301386,C未来,26.49,0.0,0.0,72369,192921106.02,4.64,27.43,26.2,27.2,26.49,0.59,21.8,46.05,2.43,2023-04-03
6,301314,C科瑞思,78.06,-3.15,-2.54,37700,291098254.14,4.03,79.3,76.05,77.79,80.6,0.7,35.48,32.18,3.11,2023-04-03
7,603291,联合水务,13.59,10.04,1.24,12278,16686359.0,0.0,13.59,13.59,13.59,12.35,0.77,2.9,44.33,3.66,2023-04-03
8,603065,宿迁联盛,17.03,0.89,0.15,48276,81870045.0,2.31,17.1,16.71,16.72,16.88,0.54,11.52,28.96,3.4,2023-04-03
9,301345,涛涛车业,52.15,0.31,0.16,14296,74552497.3,1.08,52.48,51.92,52.0,51.99,0.6,5.97,27.64,2.02,2023-04-03
10,301378,通达海,123.36,9.19,10.38,34696,413679030.38,12.83,124.6,110.1,110.38,112.98,1.06,30.17,64.67,3.96,2023-04-03
11,301246,宏源药业,36.77,-0.05,-0.02,26729,98110495.24,1.01,36.87,36.5,36.71,36.79,0.69,6.02,32.45,3.4,2023-04-03
12,301439,泓淋电力,18.26,0.16,0.03,65368,119261001.28,0.99,18.34,18.16,18.3,18.23,0.65,7.08,39.63,2.68,2023-04-03
13,603073,彩蝶实业,20.94,1.7,0.35,39611,82512019.0,3.16,21.18,20.53,20.53,20.59,0.83,13.66,22.12,1.99,2023-04-03
14,603282,亚光股份,35.55,0.42,0.15,63937,224535222.0,3.76,35.73,34.4,35.44,35.4,0.6,19.09,28.39,4.35,2023-04-03
15,603153,上海建科,17.77,1.31,0.23,71852,127072026.0,2.39,17.87,17.45,17.5,17.54,0.62,13.06,26.42,2.26,2023-04-03
16,001368,通达创智,27.82,0.91,0.25,39371,109106397.42,3.01,28.1,27.27,27.32,27.57,0.88,14.06,23.67,2.34,2023-04-03
17,601121,宝地矿业,8.74,3.07,0.26,404103,349164308.0,4.36,8.8,8.43,8.46,8.48,1.1,20.21,34.94,2.38,2023-04-03
18,688502,茂莱光学,221.85,3.67,7.85,16817,364210826.0,7.0,223.78,208.8,210.1,214.0,0.84,13.94,198.49,9.97,2023-04-03
19,301157,华塑科技,63.1,-3.01,-1.96,30411,191553487.4,3.75,64.44,62.0,64.0,65.06,0.79,21.38,66.42,3.66,2023-04-03
20,001278,一彬科技,26.01,0.74,0.19,85359,220723301.01,8.4,26.97,24.8,25.36,25.82,0.88,27.59,28.63,2.68,2023-04-03
21,001366,播恩集团,20.03,9.99,1.82,201255,383359159.65,11.09,20.03,18.01,18.5,18.21,1.64,49.88,41.57,3.83,2023-04-03
22,301322,绿通科技,124.52,-2.57,-3.29,10954,136095116.98,4.91,127.27,121.0,126.99,127.81,1.1,6.6,27.92,3.11,2023-04-03
23,603061,金海通,114.77,1.67,1.88,30446,348184459.0,2.29,115.59,113.0,114.61,112.89,0.91,20.3,44.74,5.18,2023-04-03
24,001337,四川黄金,26.5,0.38,0.1,150597,393746224.59,2.99,26.51,25.72,25.82,26.4,0.69,25.1,56.02,9.05,2023-04-03
25,688522,纳睿雷达,66.0,0.9,0.59,41375,272649297.0,4.04,67.19,64.55,64.55,65.41,1.08,11.56,96.34,4.64,2023-04-03
26,301408,华人健康,20.1,-1.13,-0.23,67167,134321090.74,2.12,20.27,19.84,20.27,20.33,0.77,11.92,49.83,4.4,2023-04-03
27,001311,多利科技,91.07,-3.6,-3.4,42572,392095949.41,6.51,96.36,90.21,96.04,94.47,1.05,12.05,28.9,3.31,2023-04-03
28,001225,和泰机电,51.42,2.37,1.19,9538,48639857.59,2.93,51.68,50.21,50.22,50.23,1.15,5.9,15.05,2.35,2023-04-03
29,688486,龙迅股份,104.49,12.79,11.85,21348,211766038.0,13.63,105.0,92.37,92.38,92.64,1.79,14.35,104.57,5.37,2023-04-03
30,301303,真兰仪表,24.59,0.37,0.09,26213,64305734.06,0.86,24.63,24.42,24.56,24.5,0.7,3.79,40.94,2.61,2023-04-03
31,603190,亚通精工,31.46,0.35,0.11,22307,69717008.0,2.52,31.6,30.81,31.31,31.35,0.71,7.44,25.04,1.97,2023-04-03
32,688307,中润光学,37.58,1.93,0.71,16539,61399894.0,2.9,37.59,36.52,36.88,36.87,0.85,9.06,80.43,4.07,2023-04-03
33,603307,扬州金泉,55.65,0.43,0.24,9734,54025872.0,1.43,55.79,55.0,55.03,55.41,0.82,5.81,13.31,3.38,2023-04-03
34,001260,坤泰股份,24.48,2.73,0.65,39898,96911124.74,5.12,24.88,23.66,23.8,23.83,0.78,13.88,45.54,3.69,2023-04-03
35,001314,亿道信息,44.71,0.97,0.43,22931,102026283.3,1.47,44.78,44.13,44.15,44.28,0.67,6.53,27.55,3.18,2023-04-03
36,688515,裕太微-U,228.72,1.44,3.24,30191,685455708.0,5.27,232.0,220.12,229.0,225.48,1.15,16.57,-45539.07,9.33,2023-04-03
37,301419,阿莱德,38.68,1.79,0.68,36071,138802363.75,3.08,38.86,37.69,37.89,38.0,0.84,15.21,60.55,4.21,2023-04-03
38,301358,湖南裕能,42.6,0.0,0.0,52825,224295170.77,2.16,42.92,42.0,42.33,42.6,0.9,4.24,11.43,3.54,2023-04-03
39,301373,凌玮科技,35.16,0.37,0.13,9228,32402608.56,1.0,35.23,34.88,34.96,35.03,0.64,3.66,41.84,2.69,2023-04-03
40,301260,格力博,27.62,0.77,0.21,45957,126100969.63,2.63,27.82,27.1,27.5,27.41,0.66,4.03,49.88,2.68,2023-04-03
41,601059,信达证券,16.29,6.12,0.94,780162,1259371371.0,9.9,16.82,15.3,15.3,15.35,2.71,24.06,43.04,3.25,2023-04-03
42,603281,江瀚新材,49.64,0.16,0.08,33692,165817002.0,3.09,49.96,48.43,49.05,49.56,0.93,5.05,12.99,2.99,2023-04-03
43,603173,福斯达,25.68,3.09,0.77,21524,54940360.0,3.29,25.7,24.88,24.9,24.91,1.31,5.38,27.53,3.28,2023-04-03
44,688435,英方软件,119.43,1.72,2.02,8932,106668288.0,4.85,122.96,117.27,117.41,117.41,0.77,5.07,269.17,8.86,2023-04-03
45,301317,鑫磊股份,25.6,-0.7,-0.18,24594,63080748.87,2.21,25.96,25.39,25.79,25.78,0.61,6.6,52.31,3.65,2023-04-03
46,688485,九州一轨,17.62,0.34,0.06,5941,10440170.0,0.8,17.64,17.5,17.51,17.56,0.45,1.86,41.38,1.97,2023-04-03
47,688506,百利天恒-U,63.54,-2.83,-1.85,12491,79501386.0,6.48,66.8,62.56,64.9,65.39,1.39,3.78,-89.07,14.04,2023-04-03
48,688525,佰维存储,51.12,17.95,7.78,155914,756226809.0,15.46,51.88,45.18,46.03,43.34,1.19,44.82,300.68,9.06,2023-04-03
49,301297,富乐德,21.63,0.75,0.16,188863,409344757.17,3.63,22.09,21.31,21.87,21.47,1.03,26.94,86.97,5.48,2023-04-03
50,301105,鸿铭股份,37.78,0.53,0.2,3077,11585565.96,0.75,37.8,37.52,37.7,37.58,1.1,2.46,31.78,2.04,2023-04-03
51,688496,清越科技,13.45,11.71,1.41,136824,174007065.0,12.87,13.49,11.94,11.94,12.04,1.66,17.44,107.12,4.75,2023-04-03
52,688475,萤石网络,37.85,1.1,0.41,49396,183527822.0,6.25,38.33,35.99,37.5,37.44,1.58,5.9,63.92,4.38,2023-04-03
53,001301,尚太科技,69.69,0.93,0.64,31532,218852566.9,3.42,70.46,68.1,68.59,69.05,0.82,4.86,12.98,3.65,2023-04-03
54,301301,川宁生物,9.54,-0.52,-0.05,130345,124017207.54,2.19,9.64,9.43,9.6,9.59,0.76,6.23,51.53,3.42,2023-04-03
55,301255,通力科技,36.58,3.71,1.31,12619,45674965.8,4.54,36.82,35.22,35.28,35.27,1.86,7.42,25.65,2.47,2023-04-03
56,688410,山外山,41.03,9.44,3.54,41926,172758552.0,16.72,44.5,38.23,38.7,37.49,3.04,12.09,100.25,3.92,2023-04-03
57,301280,珠城科技,51.46,0.98,0.5,6279,32236839.29,1.31,51.67,51.0,51.04,50.96,1.07,4.06,30.45,2.03,2023-04-03
58,688147,微导纳米,36.36,2.45,0.87,37909,137509176.0,3.63,36.89,35.6,35.8,35.49,0.91,10.08,274.8,8.39,2023-04-03
59,688141,杰华特,51.99,4.19,2.09,34355,177682089.0,5.63,52.82,50.01,50.03,49.9,0.79,6.95,144.45,7.34,2023-04-03
60,601136,首创证券,15.13,4.49,0.65,414653,621965457.0,6.84,15.4,14.41,14.41,14.48,1.81,15.17,69.0,3.44,2023-04-03
61,688498,源杰科技,176.0,10.96,17.38,34489,580454280.0,16.05,183.93,158.47,160.0,158.62,1.87,27.22,106.35,5.0,2023-04-03
62,688172,燕东微,23.95,3.77,0.87,149806,355065235.0,3.86,24.09,23.2,23.36,23.08,1.66,12.52,62.13,2.0,2023-04-03
63,301265,华新环保,12.41,0.89,0.11,12621,15606232.12,1.3,12.42,12.26,12.3,12.3,0.77,1.76,29.05,1.87,2023-04-03
64,301398,星源卓镁,34.85,1.93,0.66,32553,111661741.87,3.92,34.85,33.51,33.97,34.19,1.72,17.86,47.24,2.82,2023-04-03
65,301368,丰立智能,24.3,1.42,0.34,41535,100368854.23,3.3,24.4,23.61,23.77,23.96,0.57,15.45,51.5,3.04,2023-04-03
66,688143,长盈通,45.2,1.01,0.45,15533,70527259.0,3.96,46.2,44.43,44.99,44.75,1.25,8.09,52.74,3.39,2023-04-03
67,001223,欧克科技,72.78,1.2,0.86,17224,123241450.93,4.82,73.59,70.12,71.57,71.92,1.08,10.33,21.52,2.76,2023-04-03
68,688503,聚和材料,127.07,1.11,1.4,4712,59622397.0,2.26,127.35,124.51,124.51,125.67,0.75,1.98,36.34,3.13,2023-04-03
69,688420,美腾科技,40.89,0.02,0.01,7483,30615930.0,1.83,41.37,40.62,41.1,40.88,1.03,3.69,29.01,2.5,2023-04-03
70,688084,晶品特装,86.43,-1.0,-0.87,7086,60922085.0,4.17,87.96,84.32,86.99,87.3,0.99,4.06,145.58,3.86,2023-04-03
71,601022,宁波远洋,12.09,0.5,0.06,38064,45964239.0,1.58,12.16,11.97,11.97,12.03,0.71,2.91,23.62,3.07,2023-04-03
72,001333,光华股份,28.55,1.13,0.32,15309,43442642.56,1.52,28.56,28.13,28.33,28.23,1.38,4.78,25.65,2.41,2023-04-03
73,001256,炜冈科技,19.85,0.4,0.08,10604,20975684.26,1.42,19.9,19.62,19.85,19.77,0.83,2.97,33.34,2.76,2023-04-03
74,688489,三未信安,117.6,7.53,8.24,19803,231552912.0,9.61,121.51,111.0,111.0,109.36,2.08,12.12,84.41,4.8,2023-04-03
75,301391,卡莱特,93.44,-3.15,-3.04,15815,149152048.81,6.34,98.27,92.15,96.48,96.48,1.32,10.47,48.36,3.08,2023-04-03
76,301311,昆船智能,20.0,1.52,0.3,40817,80899979.77,2.23,20.0,19.56,19.74,19.7,0.75,7.17,62.31,2.77,2023-04-03
77,301290,东星医疗,37.5,0.73,0.27,4669,17429751.95,1.13,37.55,37.13,37.27,37.23,0.96,2.06,36.6,1.73,2023-04-03
78,688480,赛恩斯,30.55,0.36,0.11,5015,15355625.0,3.35,31.0,29.98,30.78,30.44,0.51,2.6,42.38,3.29,2023-04-03
79,301377,鼎泰高科,21.43,0.75,0.16,13947,29835586.12,1.41,21.55,21.25,21.29,21.27,0.94,2.97,39.03,4.12,2023-04-03
80,301365,矩阵股份,28.81,0.03,0.01,24533,70591268.36,1.74,29.0,28.5,28.6,28.8,0.7,8.62,19.3,2.0,2023-04-03
81,301165,锐捷网络,54.07,6.82,3.45,70018,369587999.6,8.55,54.34,50.01,50.01,50.62,1.54,12.14,55.86,7.15,2023-04-03
82,688376,美埃科技,38.49,3.38,1.26,52593,201787438.0,5.64,39.4,37.3,37.49,37.23,3.1,17.04,42.03,3.51,2023-04-03
83,603130,云中马,27.37,1.15,0.31,38761,105256364.0,3.92,27.7,26.64,27.06,27.06,0.73,11.07,34.19,3.12,2023-04-03
84,301335,天元宠物,36.87,0.57,0.21,2694,9929847.6,0.79,36.95,36.66,36.71,36.66,0.97,1.26,26.21,1.77,2023-04-03
85,688362,甬矽电子,32.32,3.92,1.22,89783,284713741.0,5.92,32.66,30.82,31.16,31.1,1.5,19.7,92.17,5.17,2023-04-03
86,301361,众智科技,23.29,0.78,0.18,6224,14434078.78,1.43,23.36,23.03,23.2,23.11,0.8,2.26,45.19,2.67,2023-04-03
87,301277,新天地,30.9,1.21,0.37,42019,128731550.22,4.16,31.23,29.96,30.05,30.53,1.72,13.28,31.15,3.04,2023-04-03
88,001338,永顺泰,17.88,0.28,0.05,44445,78955465.06,1.29,17.88,17.65,17.73,17.83,0.77,3.54,57.5,2.78,2023-04-03
89,301356,天振股份,48.61,1.17,0.56,4574,22123953.09,1.5,48.69,47.97,48.05,48.05,0.95,1.61,14.22,1.7,2023-04-03
90,301396,宏景科技,46.88,1.91,0.88,40976,189297169.64,3.98,46.96,45.13,45.3,46.0,1.1,18.91,112.26,3.46,2023-04-03
91,688432,有研硅,17.24,2.25,0.38,194735,333967581.0,3.44,17.35,16.77,16.9,16.86,1.34,13.68,61.22,5.4,2023-04-03
92,301388,欣灵电气,24.61,0.86,0.21,6888,16874053.2,1.11,24.63,24.36,24.43,24.4,0.78,2.84,39.99,2.53,2023-04-03
93,301359,东南电子,23.58,1.29,0.3,8437,19760175.06,2.15,23.7,23.2,23.21,23.28,1.03,4.15,49.49,2.45,2023-04-03
94,603280,南方路机,25.32,-0.39,-0.1,19070,48206144.0,1.06,25.47,25.2,25.44,25.42,0.76,7.04,22.35,2.4,2023-04-03
95,688419,耐科装备,40.46,1.71,0.68,27310,110026410.0,3.07,40.77,39.55,39.55,39.78,1.4,14.44,57.99,3.52,2023-04-03
96,301267,华厦眼科,70.4,-6.13,-4.6,29348,209818117.05,6.93,74.98,69.78,74.98,75.0,2.65,5.21,74.36,7.89,2023-04-03
97,301379,天山电子,28.27,1.44,0.4,6700,18813222.33,1.94,28.27,27.73,27.73,27.87,1.04,2.79,22.91,2.34,2023-04-03
98,301367,怡和嘉业,242.96,-2.62,-6.54,3612,87917676.86,2.75,248.0,241.14,246.27,249.5,0.48,2.38,40.89,5.96,2023-04-03
99,301230,泓博医药,61.93,-2.7,-1.72,12105,75075363.67,4.85,64.1,61.01,63.8,63.65,0.66,7.37,93.54,4.4,2023-04-03
100,301389,隆扬电子,19.7,1.65,0.32,22450,44026926.72,2.27,19.79,19.35,19.38,19.38,1.12,3.34,33.07,2.4,2023-04-03
101,001299,美能能源,16.88,0.6,0.1,16346,27462327.82,1.55,16.93,16.67,16.85,16.78,0.8,3.49,38.67,2.64,2023-04-03
102,001298,好上好,41.43,4.23,1.68,35197,145741525.66,3.85,42.26,40.73,40.9,39.75,1.27,14.67,26.19,2.62,2023-04-03
103,688152,麒麟信安,230.85,4.96,10.9,8342,189990730.0,4.07,231.0,222.04,222.08,219.95,0.96,7.37,95.61,9.24,2023-04-03
104,688372,伟测科技,106.1,0.26,0.27,14179,150205310.0,2.66,106.91,104.1,105.8,105.83,1.0,7.89,37.02,3.88,2023-04-03
105,688291,金橙子,29.48,4.32,1.22,13637,39505540.0,4.92,29.59,28.2,28.2,28.26,1.8,5.84,74.28,3.35,2023-04-03
106,301223,中荣股份,19.83,0.66,0.13,6903,13637021.09,0.91,19.84,19.66,19.7,19.7,0.84,1.51,18.56,1.45,2023-04-03
107,001322,箭牌家居,22.7,9.98,2.06,89044,195347903.03,11.63,22.7,20.3,20.64,20.64,2.35,9.22,38.9,4.81,2023-04-03
108,688426,康为世纪,40.5,-0.15,-0.06,5428,21978439.0,2.19,40.89,40.0,40.56,40.56,0.68,2.71,24.15,2.13,2023-04-03
109,301380,挖金客,56.27,1.1,0.61,77967,427515259.08,9.49,58.2,52.92,54.03,55.66,1.15,45.86,80.39,4.26,2023-04-03
110,301273,瑞晨环保,41.39,-0.39,-0.16,3559,14767390.84,2.7,42.13,41.01,41.3,41.55,0.55,2.1,48.86,3.01,2023-04-03
111,688244,永信至诚,84.96,20.0,14.16,9038,73341954.0,15.35,84.96,74.09,74.09,70.8,1.23,9.48,77.92,3.79,2023-04-03
112,603151,邦基科技,20.2,2.43,0.48,24011,48007553.0,3.45,20.26,19.58,19.74,19.72,1.36,5.72,28.21,2.76,2023-04-03
113,301299,卓创资讯,60.22,5.74,3.27,35075,208775482.52,10.73,62.2,56.09,56.45,56.95,2.15,23.38,61.93,5.21,2023-04-03
114,001300,三柏硕,14.48,0.28,0.04,10981,15865201.68,0.48,14.48,14.41,14.44,14.44,0.92,1.8,27.88,3.12,2023-04-03
115,688061,灿瑞科技,86.08,1.99,1.68,9845,84459768.0,2.04,86.2,84.48,84.48,84.4,1.22,5.63,49.46,2.58,2023-04-03
116,688031,星环科技-U,127.39,6.16,7.39,19886,241656046.0,10.83,128.0,115.01,117.0,120.0,0.88,7.49,-56.6,9.0,2023-04-03
117,603163,圣晖集成,34.71,0.96,0.33,12506,43219092.0,1.48,34.73,34.22,34.37,34.38,0.7,6.25,22.9,2.76,2023-04-03
118,301316,慧博云通,29.95,4.94,1.41,106628,312842664.85,6.76,30.1,28.17,28.27,28.54,1.41,31.0,134.07,12.42,2023-04-03
