序号,代码,名称,最新价,涨跌幅,涨跌额,成交量,成交额,振幅,最高,最低,今开,昨收,量比,换手率,市盈率-动态,市净率,date
1,688334,N西高院,20.73,46.4,6.57,511882,1089237296.0,17.58,23.0,20.51,22.22,14.16,,71.7,47.11,2.23,2023-06-19
2,301448,N开创,39.87,119.67,21.72,151156,577525820.44,59.39,45.63,34.85,35.1,18.15,,75.58,66.98,5.0,2023-06-19
3,301225,C恒勃,41.74,-8.77,-4.01,123874,528443589.13,7.34,44.8,41.44,43.0,45.75,0.71,52.4,37.81,3.21,2023-06-19
4,301232,C飞沃,67.46,-6.06,-4.35,41143,278857005.81,4.28,69.67,66.6,68.0,71.81,0.79,32.21,43.66,2.34,2023-06-19
5,301287,C康力源,44.88,-5.48,-2.6,56517,256151083.8,4.53,46.94,44.79,46.02,47.48,0.65,33.9,35.35,2.97,2023-06-19
6,301355,南王科技,19.1,-2.35,-0.46,91343,175203673.7,2.66,19.52,19.0,19.35,19.56,0.45,19.74,53.63,2.46,2023-06-19
7,688472,阿特斯,19.0,-3.46,-0.68,1312894,2463510191.0,12.04,20.25,17.88,20.25,19.68,1.0,31.08,18.66,3.74,2023-06-19
8,301383,天键股份,39.95,0.66,0.26,41097,163889131.57,2.07,40.32,39.5,39.5,39.69,0.49,14.91,60.78,2.66,2023-06-19
9,301320,豪江智能,27.15,5.64,1.45,267572,746300631.95,18.17,30.28,25.61,25.61,25.7,1.0,62.28,95.42,4.76,2023-06-19
10,688623,双元科技,94.47,0.44,0.41,12547,119312759.0,2.6,95.96,93.51,93.67,94.06,0.75,9.34,53.86,2.7,2023-06-19
11,688576,西山科技,137.5,-1.04,-1.45,15471,212934217.0,3.17,140.4,136.0,139.0,138.95,0.65,13.04,76.07,3.53,2023-06-19
12,301323,新莱福,41.6,0.82,0.34,38333,159355573.55,3.08,42.27,41.0,41.22,41.26,0.55,16.39,38.6,2.32,2023-06-19
13,688570,天玛智控,27.7,-0.57,-0.16,55992,155657698.0,2.44,28.09,27.41,27.55,27.86,0.8,10.31,32.09,3.13,2023-06-19
14,688523,航天环宇,27.1,-0.66,-0.18,49650,135051821.0,3.15,27.61,26.75,27.01,27.28,0.96,14.67,494.66,7.15,2023-06-19
15,301310,鑫宏业,65.8,2.94,1.88,57054,374755439.85,7.7,68.0,63.08,63.19,63.92,1.08,25.82,44.59,2.95,2023-06-19
16,688593,新相微,19.63,-0.2,-0.04,87597,173035108.0,2.34,19.96,19.5,19.52,19.67,0.66,12.81,112.35,5.69,2023-06-19
17,001373,翔腾新材,44.95,0.74,0.33,35512,159605763.01,3.34,45.49,44.0,44.45,44.62,0.8,20.68,76.34,3.52,2023-06-19
18,301353,普莱得,37.59,0.78,0.29,20227,76037256.68,2.52,37.94,37.0,37.03,37.3,0.83,10.65,46.6,2.37,2023-06-19
19,301337,亚华电子,39.69,4.39,1.67,58460,231107603.03,5.47,40.2,38.12,38.12,38.02,1.5,23.66,251.53,3.69,2023-06-19
20,301252,同星科技,54.5,3.01,1.59,80250,439798211.35,10.92,57.99,52.21,52.5,52.91,0.87,40.13,42.38,4.14,2023-06-19
21,688562,航天软件,31.78,-0.72,-0.23,91614,295582989.0,4.47,33.08,31.65,31.77,32.01,0.9,13.92,-5220.93,7.21,2023-06-19
22,001282,三联锻造,34.39,10.01,3.13,78257,267739025.75,4.45,34.39,33.0,34.2,31.26,1.23,28.14,51.01,2.92,2023-06-19
23,301399,英特科技,71.25,6.39,4.28,104802,748187550.99,12.86,74.99,66.38,66.9,66.97,1.22,50.23,120.96,4.89,2023-06-19
24,301305,朗坤环境,21.66,-1.01,-0.22,34317,74696846.12,1.51,21.99,21.66,21.95,21.88,0.93,6.13,31.13,1.59,2023-06-19
25,688458,美芯晟,88.33,0.95,0.83,8724,76369700.0,3.17,88.77,86.0,87.57,87.5,0.65,4.83,-391.49,3.45,2023-06-19
26,001324,长青科技,22.76,1.07,0.24,77845,178235929.78,3.42,23.28,22.51,22.53,22.52,1.38,23.03,60.45,2.97,2023-06-19
27,688581,安杰思,124.3,2.25,2.74,5837,71178833.0,4.24,124.89,119.74,119.74,121.56,1.08,4.52,52.54,3.48,2023-06-19
28,688361,中科飞测-U,80.0,1.28,1.01,46549,372206883.0,3.72,81.45,78.51,79.52,78.99,1.19,7.77,204.04,11.13,2023-06-19
29,301428,世纪恒通,41.0,0.61,0.25,35513,144512032.8,3.04,41.24,40.0,40.5,40.75,0.83,15.18,56.89,3.45,2023-06-19
30,688552,航天南湖,25.61,-0.66,-0.17,41834,107594395.0,1.63,25.96,25.54,25.6,25.78,0.78,5.47,-126.46,3.33,2023-06-19
31,301332,德尔玛,14.06,-1.47,-0.21,89638,126022138.69,1.68,14.22,13.98,14.18,14.27,0.75,10.6,69.83,2.4,2023-06-19
32,301382,蜂助手,44.12,3.2,1.37,71095,309405402.79,4.73,44.44,42.42,42.55,42.75,1.21,19.65,63.64,4.76,2023-06-19
33,688512,慧智微-U,25.47,7.97,1.88,76526,187859859.0,9.96,25.5,23.15,23.38,23.59,1.09,15.79,-43.92,4.75,2023-06-19
34,001380,华纬科技,30.9,5.32,1.56,82014,252654385.63,6.58,31.63,29.7,29.7,29.34,1.94,25.98,36.69,2.83,2023-06-19
35,301325,曼恩斯特,103.13,-3.16,-3.37,20212,209985354.4,4.11,106.41,102.03,105.0,106.5,0.84,8.16,46.0,4.55,2023-06-19
36,688479,友车科技,34.5,1.47,0.5,25515,87524613.0,2.62,34.71,33.82,34.38,34.0,0.63,7.84,34.29,2.74,2023-06-19
37,688469,中芯集成-U,5.89,0.0,0.0,537697,317923914.0,2.04,5.97,5.85,5.87,5.89,1.15,5.17,-20.7,3.36,2023-06-19
38,603172,万丰股份,17.69,-1.67,-0.3,53709,96441789.0,2.95,18.19,17.66,18.0,17.99,1.47,16.42,38.35,2.34,2023-06-19
39,301390,经纬股份,45.77,-0.22,-0.1,18404,84473112.78,1.85,46.29,45.44,45.73,45.87,0.59,12.27,-1193.3,3.08,2023-06-19
40,688249,晶合集成,19.78,-0.45,-0.09,134387,267080703.0,1.96,20.09,19.7,19.84,19.87,0.83,3.85,-30.01,1.76,2023-06-19
41,301293,三博脑科,101.18,0.52,0.52,80752,820918423.4,5.02,104.55,99.5,99.5,100.66,0.92,23.66,161.71,7.0,2023-06-19
42,301360,荣旗科技,88.07,1.52,1.32,16036,140787106.77,3.05,88.83,86.18,86.99,86.75,0.7,13.4,-180.91,4.31,2023-06-19
43,688478,晶升股份,48.9,-0.29,-0.14,37945,186341056.0,4.57,50.24,48.0,48.75,49.04,0.92,13.27,693.42,4.39,2023-06-19
44,301307,美利信,33.58,-1.76,-0.6,64021,216470642.76,4.15,34.72,33.3,34.23,34.18,0.72,13.63,31.77,2.22,2023-06-19
45,688146,中船特气,44.3,-0.74,-0.33,41559,185517043.0,2.46,45.27,44.17,44.26,44.63,1.15,7.03,68.73,4.53,2023-06-19
46,688352,颀中科技,14.59,-2.41,-0.36,135288,200748758.0,4.62,15.22,14.53,14.88,14.95,1.32,8.94,141.67,3.16,2023-06-19
47,603137,恒尚节能,19.44,-1.67,-0.33,17394,34073898.0,2.12,19.86,19.44,19.78,19.77,0.84,5.43,9.73,2.35,2023-06-19
