序号,代码,名称,最新价,涨跌幅,涨跌额,成交量,成交额,振幅,最高,最低,今开,昨收,量比,换手率,市盈率-动态,市净率,date
1,603193,C润本,18.9,3.9,0.71,246510,439346421.0,13.36,19.33,16.9,17.5,18.19,0.87,41.88,32.0,4.21,2023-10-20
2,301517,C陕华达,74.6,-9.58,-7.9,115294,874787404.91,16.21,83.6,70.23,78.38,82.5,0.77,54.4,88.02,6.23,2023-10-20
3,301559,中集环科,20.49,1.49,0.3,98808,200023860.43,3.91,20.69,19.9,20.27,20.19,0.68,11.69,17.16,2.5,2023-10-20
4,688657,浩辰软件,79.85,-4.03,-3.35,10921,88349769.0,3.81,82.86,79.69,82.86,83.2,0.91,11.53,68.42,2.61,2023-10-20
5,688719,爱科赛博,58.18,-4.86,-2.97,25184,149581556.0,5.04,61.2,58.12,60.08,61.15,0.65,13.88,44.16,2.75,2023-10-20
6,301558,三态股份,13.07,-1.58,-0.21,255265,336200680.05,5.87,13.54,12.76,13.1,13.28,0.71,22.95,63.27,7.62,2023-10-20
7,603276,恒兴新材,23.21,2.43,0.55,70193,161343733.0,6.44,23.76,22.3,22.4,22.66,0.75,18.47,41.97,2.15,2023-10-20
8,301520,万邦医药,58.27,-2.9,-1.74,20716,122160101.23,3.33,60.2,58.2,59.9,60.01,0.69,13.11,36.09,2.76,2023-10-20
9,301500,飞南资源,22.6,-1.35,-0.31,38176,87186839.89,2.84,23.2,22.55,22.83,22.91,0.72,10.16,37.34,2.09,2023-10-20
10,688716,中研股份,25.29,0.52,0.13,10622,26979770.0,2.66,25.8,25.13,25.15,25.16,0.69,3.89,65.15,2.67,2023-10-20
11,301548,崇德科技,59.26,1.28,0.75,18333,109761617.52,4.1,60.9,58.5,59.1,58.51,1.22,12.89,32.89,2.52,2023-10-20
