序号,代码,名称,最新价,涨跌幅,涨跌额,成交量,成交额,振幅,最高,最低,今开,昨收,量比,换手率,市盈率-动态,市净率,date
1,301390,C经纬股,38.06,-9.14,-3.83,63568,244955012.14,5.08,40.0,37.87,40.0,41.89,0.72,42.38,-992.29,2.56,2023-05-09
2,688249,C晶合,19.22,0.73,0.14,503898,955340197.0,5.61,19.53,18.46,18.93,19.08,0.3,11.88,-29.16,1.71,2023-05-09
3,301293,C三博,54.8,8.82,4.44,163980,862798973.54,14.67,55.99,48.6,51.1,50.36,0.81,48.05,87.58,3.79,2023-05-09
4,301360,荣旗科技,68.0,4.07,2.66,19051,128841174.45,9.49,70.5,64.3,65.33,65.34,0.75,15.93,-139.69,3.33,2023-05-09
5,688478,晶升股份,43.2,-3.57,-1.6,44769,197293346.0,6.29,45.87,43.05,44.2,44.8,0.4,15.66,612.59,3.88,2023-05-09
6,301307,美利信,26.55,-0.41,-0.11,44468,119514530.75,4.01,27.29,26.22,26.68,26.66,0.51,9.47,25.12,1.76,2023-05-09
7,688146,中船特气,45.7,0.48,0.22,116241,542516199.0,7.85,48.18,44.61,45.48,45.48,0.72,19.68,70.91,4.67,2023-05-09
8,688352,颀中科技,12.94,-0.38,-0.05,157852,202230625.0,3.7,13.05,12.57,13.02,12.99,0.8,10.43,125.65,2.8,2023-05-09
9,603137,恒尚节能,19.25,2.45,0.46,47322,90196893.0,3.78,19.33,18.62,18.81,18.79,1.07,14.78,9.64,2.33,2023-05-09
10,688539,高华科技,37.13,-0.48,-0.18,29417,108996430.0,5.15,38.31,36.39,37.28,37.31,0.58,10.42,85.79,2.86,2023-05-09
11,688507,索辰科技,215.04,-7.31,-16.96,7909,171963170.0,7.07,230.38,213.98,230.38,232.0,0.69,8.71,-113.89,3.15,2023-05-09
12,301387,光大同创,39.88,-1.34,-0.54,9782,38996365.5,2.67,40.41,39.33,40.4,40.42,0.67,5.87,29.82,1.89,2023-05-09
13,301357,北方长龙,45.87,-4.06,-1.94,15486,72048475.95,4.25,47.83,45.8,47.37,47.81,0.64,9.6,43.9,2.63,2023-05-09
14,688433,华曙高科,24.92,-5.36,-1.41,30177,76767109.0,5.7,26.4,24.9,26.4,26.33,0.78,8.73,126.11,5.7,2023-05-09
15,301429,森泰股份,21.35,-2.78,-0.61,26085,56327154.27,3.01,22.0,21.34,21.96,21.96,1.02,9.3,37.59,1.88,2023-05-09
16,603135,中重科技,20.54,8.51,1.61,201400,397752772.0,10.3,20.81,18.86,18.93,18.93,3.26,23.07,46.68,2.04,2023-05-09
17,603125,常青科技,30.36,2.53,0.75,47519,143349168.0,3.51,30.58,29.54,29.61,29.61,1.38,10.07,31.58,2.9,2023-05-09
18,601133,柏诚股份,15.29,4.3,0.63,201173,305190058.0,7.16,15.67,14.62,14.63,14.66,2.16,15.95,49.43,2.96,2023-05-09
19,601065,江盐集团,12.1,2.72,0.32,315813,381324092.0,5.52,12.37,11.72,11.8,11.78,2.65,20.35,13.91,2.04,2023-05-09
20,601061,中信金属,10.67,10.0,0.97,1226595,1300123784.0,4.95,10.67,10.19,10.2,9.7,1.81,25.23,24.08,2.52,2023-05-09
21,001367,海森药业,51.85,1.83,0.93,28053,144226393.54,4.65,52.6,50.23,51.09,50.92,0.77,16.84,35.26,3.01,2023-05-09
22,001360,南矿集团,19.85,6.78,1.26,120923,233230052.94,7.48,19.98,18.59,18.59,18.59,2.46,24.2,68.64,3.14,2023-05-09
23,001328,登康口腔,32.97,4.93,1.55,83364,270810050.31,6.37,33.18,31.18,31.63,31.42,1.35,19.76,43.96,2.55,2023-05-09
24,001287,中电港,27.05,10.0,2.46,575539,1525702646.36,10.82,27.05,24.39,24.52,24.59,2.11,31.23,72.21,4.15,2023-05-09
25,001286,陕西能源,11.11,4.81,0.51,1588341,1741035647.56,7.17,11.31,10.55,10.59,10.6,2.71,21.83,12.16,1.83,2023-05-09
26,688484,南芯科技,39.01,-0.2,-0.08,29198,114916762.0,4.12,40.1,38.49,39.18,39.09,0.8,5.33,133.42,2.82,2023-05-09
27,688535,华海诚科,52.0,-3.97,-2.15,20420,107343058.0,8.42,55.72,51.16,55.06,54.15,0.96,12.43,252.41,2.53,2023-05-09
28,688343,云天励飞-U,68.32,-3.09,-2.18,93372,641489383.0,5.79,70.99,66.91,70.0,70.5,0.8,12.53,-67.19,2.96,2023-05-09
29,301281,科源制药,37.83,2.02,0.75,17137,64441867.22,4.07,38.28,36.77,36.98,37.08,1.12,9.34,22.8,1.41,2023-05-09
30,301203,国泰环保,35.85,-0.55,-0.2,4641,16752135.95,1.39,36.33,35.83,35.83,36.05,1.03,2.72,23.24,1.24,2023-05-09
31,301141,中科磁业,38.45,4.17,1.54,53539,197729553.29,12.16,38.91,34.42,36.76,36.91,2.44,26.41,65.01,1.64,2023-05-09
32,688531,日联科技,152.0,-6.23,-10.1,7334,114206432.0,6.22,162.09,152.0,161.59,162.1,1.0,4.22,214.55,3.8,2023-05-09
33,603162,海通发展,27.15,-1.49,-0.41,16373,45182939.0,3.05,27.97,27.13,27.7,27.56,1.34,3.97,36.5,3.16,2023-05-09
34,600925,苏能股份,6.41,1.75,0.11,612344,390268714.0,3.49,6.47,6.25,6.3,6.3,2.53,8.89,12.83,2.79,2023-05-09
35,301386,未来电器,21.75,-1.89,-0.42,14318,31331954.1,2.03,22.19,21.74,22.19,22.17,1.15,4.31,47.64,1.97,2023-05-09
