序号,代码,名称,最新价,涨跌幅,涨跌额,成交量,成交额,振幅,最高,最低,今开,昨收,量比,换手率,市盈率-动态,市净率,date
1,301500,N飞南,33.98,41.76,10.01,283218,981883702.5,39.09,41.05,31.68,32.0,23.97,,75.39,56.14,3.15,2023-09-21
2,688716,C中研,29.37,-7.58,-2.41,108299,326960918.0,7.43,31.73,29.37,30.5,31.78,0.58,39.64,75.66,3.11,2023-09-21
3,301548,C崇德,69.9,-12.38,-9.88,76379,546947190.35,7.21,74.93,69.18,71.94,79.78,0.74,53.7,41.68,3.03,2023-09-21
4,301550,C斯菱,43.57,-7.71,-3.64,111372,503152311.19,9.09,47.8,43.51,46.11,47.21,0.77,42.7,36.4,3.17,2023-09-21
5,688702,盛科通信-U,51.98,0.93,0.48,61190,320725237.0,7.53,54.0,50.12,51.0,51.5,0.43,16.45,300.52,8.85,2023-09-21
6,603075,热威股份,29.31,-7.04,-2.22,114327,345926817.0,6.06,31.2,29.29,30.5,31.53,0.8,29.46,49.56,6.32,2023-09-21
7,301529,福赛科技,46.07,-4.48,-2.16,55089,259188772.61,5.81,48.77,45.97,48.37,48.23,0.64,28.71,48.7,3.3,2023-09-21
8,688549,中巨芯-U,10.39,-5.37,-0.59,576179,615323377.0,7.1,11.15,10.37,10.88,10.98,0.93,22.03,403.57,5.07,2023-09-21
9,301251,威尔高,44.11,-4.57,-2.11,60682,274693566.71,5.56,46.68,44.11,45.91,46.22,0.78,19.01,57.59,4.26,2023-09-21
10,301507,民生健康,21.88,-3.19,-0.72,110816,246588187.67,4.03,22.79,21.88,22.51,22.6,0.71,13.11,55.68,5.35,2023-09-21
11,603270,金帝股份,42.5,-4.39,-1.95,404949,1874904251.0,14.4,48.9,42.5,44.95,44.45,2.27,82.58,51.74,4.46,2023-09-21
12,301525,儒竞科技,103.03,1.14,1.16,20962,216992535.06,3.03,104.63,101.54,102.09,101.87,0.93,9.37,41.92,3.25,2023-09-21
13,301528,多浦乐,84.7,-1.63,-1.4,11885,102488465.8,3.53,87.7,84.66,86.0,86.1,0.74,8.42,87.66,3.72,2023-09-21
14,688591,泰凌微,33.94,1.46,0.49,87303,300048253.0,5.8,35.27,33.33,33.45,33.45,0.97,16.77,142.34,3.51,2023-09-21
15,603275,众辰科技,45.9,-2.4,-1.13,38995,182338595.0,3.81,47.69,45.9,47.2,47.03,0.99,10.7,36.51,2.68,2023-09-21
16,301421,波长光电,64.9,-1.92,-1.27,51668,338293164.6,3.93,66.78,64.18,65.8,66.17,0.6,18.83,108.66,6.44,2023-09-21
17,301469,恒达新材,42.43,-9.26,-4.33,62040,271555851.02,7.49,45.75,42.25,45.5,46.76,2.02,29.87,45.14,2.88,2023-09-21
