序号,代码,名称,最新价,涨跌幅,涨跌额,成交量,成交额,振幅,最高,最低,今开,昨收,量比,换手率,市盈率-动态,市净率,date
1,301469,N恒达,62.48,70.8,25.9,164882,1070008317.53,24.6,71.0,62.0,65.0,36.58,,79.39,66.48,4.24,2023-08-22
2,301418,C协昌,89.09,-11.07,-11.09,95285,892017869.15,13.98,102.89,88.88,92.0,100.18,0.72,54.81,65.88,4.17,2023-08-22
3,688693,C锴威特,65.89,-10.8,-7.98,73708,508850578.0,13.02,74.71,65.09,72.81,73.87,0.62,44.82,82.8,4.7,2023-08-22
4,301533,C威马,65.15,-15.38,-11.84,113883,800067290.8,12.27,74.45,65.0,73.01,76.99,0.71,52.63,88.54,5.93,2023-08-22
5,688573,C信宇人,43.85,-16.48,-8.65,113965,535606810.0,15.68,50.85,42.62,50.0,52.5,0.72,58.38,-1154.94,4.9,2023-08-22
6,301511,C德福,40.83,-5.62,-2.43,256811,1108721718.21,12.23,45.62,40.33,43.18,43.26,0.66,44.16,112.89,4.41,2023-08-22
7,688592,C司南,68.49,-10.29,-7.86,68407,491657495.0,14.33,78.4,67.46,72.51,76.35,0.73,53.7,-82.0,4.36,2023-08-22
8,301498,C乖宝,48.33,-6.97,-3.62,120359,595602496.72,11.3,52.59,46.72,51.29,51.95,0.62,32.04,46.98,5.62,2023-08-22
9,688548,广钢气体,11.44,-5.69,-0.69,545307,635449362.0,9.56,12.35,11.19,12.21,12.13,0.53,22.42,47.59,2.71,2023-08-22
10,301510,固高科技,57.28,-12.86,-8.45,149246,907412169.95,14.03,65.99,56.77,65.15,65.73,0.68,43.32,3000.18,19.45,2023-08-22
11,301372,科净源,68.5,-13.03,-10.26,74659,540729082.37,9.87,76.03,68.26,76.0,78.76,0.86,45.92,-365.05,5.23,2023-08-22
12,301348,蓝箭电子,47.48,-8.83,-4.6,144978,711329466.66,9.72,52.28,47.22,50.5,52.08,0.75,30.57,150.61,6.23,2023-08-22
13,688671,碧兴物联,59.35,-3.5,-2.15,142238,910581356.0,18.54,69.9,58.5,61.87,61.5,2.36,85.63,85.09,4.11,2023-08-22
14,301487,盟固利,75.8,-4.8,-3.82,306280,2341470588.55,8.75,80.3,73.33,77.56,79.62,0.98,56.24,420.69,17.72,2023-08-22
15,300904,威力传动,92.0,-14.58,-15.7,87198,854367704.88,13.74,105.0,90.2,103.0,107.7,0.79,50.81,411.3,7.95,2023-08-22
16,603296,华勤技术,73.19,1.51,1.09,37508,271356431.0,3.18,73.41,71.12,72.6,72.1,0.79,6.31,19.97,2.85,2023-08-22
17,688347,华虹公司,46.48,-2.11,-1.0,157857,731123377.0,5.31,47.89,45.37,47.89,47.48,1.69,15.18,19.1,1.91,2023-08-22
18,301362,民爆光电,47.19,-5.24,-2.61,66430,316414729.66,8.73,50.15,45.8,49.5,49.8,0.94,27.65,27.42,2.03,2023-08-22
19,301518,长华化学,29.15,-5.39,-1.66,76751,225232739.93,8.31,30.84,28.28,30.8,30.81,0.85,23.09,46.0,2.97,2023-08-22
20,301509,金凯生科,79.95,-10.88,-9.76,80637,663133884.75,12.96,89.4,77.77,88.5,89.71,1.08,39.53,42.28,3.39,2023-08-22
21,603119,浙江荣泰,26.85,-4.82,-1.36,154815,421184975.0,9.29,28.65,26.03,28.3,28.21,0.77,22.57,54.11,4.78,2023-08-22
22,301371,敷尔佳,52.9,-5.54,-3.1,74468,401082895.16,8.48,56.35,51.6,56.27,56.0,0.98,19.79,33.21,4.22,2023-08-22
23,688646,逸飞激光,44.35,-4.58,-2.13,27958,124746784.0,6.82,46.65,43.48,46.39,46.48,0.97,15.63,121.61,2.69,2023-08-22
24,301519,舜禹股份,29.36,-8.76,-2.82,163967,489123112.34,10.35,31.5,28.17,31.1,32.18,1.29,42.0,302.19,3.32,2023-08-22
25,688651,盛邦安全,51.52,-3.16,-1.68,36998,190706165.0,7.97,53.87,49.63,53.5,53.2,0.91,23.45,-137.48,4.15,2023-08-22
26,688612,威迈斯,46.43,-4.07,-1.97,29478,137593047.0,8.6,49.29,45.13,48.1,48.4,0.97,9.41,55.43,6.61,2023-08-22
27,301172,君逸数码,47.05,8.51,3.69,141711,641844465.82,8.6,47.26,43.53,44.13,43.36,0.98,51.22,-337.08,4.14,2023-08-22
28,301515,港通医疗,42.73,-7.75,-3.59,79055,348396412.82,6.54,45.76,42.73,45.64,46.32,0.68,33.34,175.17,3.42,2023-08-22
29,301446,福事特,35.02,-5.3,-1.96,43041,152133131.64,6.57,36.6,34.17,36.33,36.98,1.0,21.52,31.48,2.69,2023-08-22
30,688450,光格科技,47.59,-2.64,-1.29,35631,170844766.0,6.75,49.85,46.55,49.22,48.88,1.4,24.08,-71.69,3.03,2023-08-22
31,301468,博盈特焊,38.41,-2.98,-1.18,46230,177541230.26,6.09,39.81,37.4,39.29,39.59,1.17,14.77,26.65,2.23,2023-08-22
