序号,代码,名称,最新价,涨跌幅,涨跌额,成交量,成交额,振幅,最高,最低,今开,昨收,量比,换手率,市盈率-动态,市净率,date
1,603276,C恒兴,27.26,0.81,0.22,147128,401081748.0,7.21,28.18,26.23,26.5,27.04,0.7,38.7,49.29,2.53,2023-09-27
2,301520,C万邦医,88.0,28.65,19.6,116071,910497599.32,30.54,90.0,69.11,69.3,68.4,1.2,73.44,54.5,4.16,2023-09-27
3,301500,C飞南,26.23,-2.02,-0.54,119394,317947924.45,2.69,26.95,26.23,26.5,26.77,0.59,31.78,43.34,2.43,2023-09-27
4,688716,中研股份,27.86,-2.0,-0.57,38598,109406679.0,3.97,28.99,27.86,28.51,28.43,0.43,14.13,71.77,2.95,2023-09-27
5,301548,崇德科技,65.33,-3.42,-2.31,51714,347069977.52,7.89,69.98,64.64,65.8,67.64,0.77,36.36,38.95,2.84,2023-09-27
6,301550,斯菱股份,45.54,2.15,0.96,127728,570935978.97,9.47,46.95,42.73,43.1,44.58,1.19,48.97,38.05,3.32,2023-09-27
7,688702,盛科通信-U,57.38,-0.76,-0.44,53349,311348869.0,5.34,59.98,56.89,57.0,57.82,0.65,14.34,331.74,9.77,2023-09-27
8,603075,热威股份,28.08,-3.87,-1.13,81002,230741159.0,2.84,28.91,28.08,28.8,29.21,0.77,20.87,47.48,6.05,2023-09-27
9,301529,福赛科技,44.87,-3.05,-1.41,43106,197324971.24,3.76,46.55,44.81,45.9,46.28,0.92,22.47,47.43,3.21,2023-09-27
10,688549,中巨芯-U,9.78,-1.11,-0.11,325858,322400570.0,2.63,10.04,9.78,9.94,9.89,0.61,12.46,379.88,4.77,2023-09-27
11,301251,威尔高,48.68,-11.12,-6.09,174415,889099277.02,7.87,52.99,48.68,52.18,54.77,1.97,54.64,63.56,4.7,2023-09-27
12,301507,民生健康,22.14,1.79,0.39,117228,260098652.13,3.03,22.42,21.76,21.76,21.75,1.28,13.87,56.34,5.42,2023-09-27
13,603270,金帝股份,36.51,-1.96,-0.73,139373,513897016.0,3.92,37.74,36.28,36.9,37.24,0.49,28.42,44.45,3.83,2023-09-27
14,301525,儒竞科技,111.65,3.24,3.5,29787,329327423.24,7.73,114.14,105.78,106.51,108.15,1.2,13.31,45.43,3.53,2023-09-27
15,301528,多浦乐,85.17,-0.88,-0.76,11071,94959712.79,1.52,86.48,85.17,85.99,85.93,0.96,7.84,88.15,3.74,2023-09-27
