序号,代码,名称,最新价,涨跌幅,涨跌额,成交量,成交额,振幅,最高,最低,今开,昨收,量比,换手率,市盈率-动态,市净率,date
1,603231,N索宝,28.46,33.68,7.17,312031,965440408.0,34.24,35.3,28.01,30.0,21.29,,66.52,34.32,2.93,2023-12-15
2,301459,C丰茂,49.63,-8.94,-4.87,96158,500063400.18,12.22,56.16,49.5,53.23,54.5,0.75,50.7,25.75,3.81,2023-12-15
3,001239,C永达,19.2,-11.97,-2.61,216212,431790662.93,8.8,21.1,19.18,20.5,21.81,0.75,45.25,56.0,3.86,2023-12-15
4,301516,中远通,20.94,-0.85,-0.18,225007,470301463.12,8.29,21.78,20.03,20.68,21.12,0.68,36.37,72.54,4.0,2023-12-15
5,688720,艾森股份,58.7,-0.64,-0.38,28911,173099158.0,4.32,61.15,58.6,58.93,59.08,0.5,17.38,209.32,5.16,2023-12-15
6,601083,锦江航运,12.45,-2.89,-0.37,305013,382647274.0,2.65,12.75,12.41,12.71,12.82,0.63,16.2,17.31,1.99,2023-12-15
7,301508,中机认检,39.2,12.97,4.5,247093,961814128.31,18.93,41.64,35.07,35.15,34.7,1.81,57.53,59.39,4.74,2023-12-15
8,688652,京仪装备,57.18,-2.11,-1.23,35185,204687699.0,4.67,59.68,56.95,58.02,58.41,0.77,9.29,61.69,4.97,2023-12-15
9,301568,思泰克,46.0,-0.65,-0.3,48521,224053261.23,4.51,47.3,45.21,45.87,46.3,0.71,19.81,42.73,4.81,2023-12-15
10,688653,康希通信,19.52,0.46,0.09,42652,83081045.0,3.76,19.8,19.07,19.51,19.43,0.7,8.4,4642.25,5.15,2023-12-15
11,001306,夏厦精密,97.13,-1.33,-1.31,11850,115540503.99,2.71,98.9,96.23,98.66,98.44,0.39,7.8,79.81,4.66,2023-12-15
