序号,代码,名称,最新价,涨跌幅,涨跌额,成交量,成交额,振幅,最高,最低,今开,昨收,量比,换手率,市盈率-动态,市净率,date
1,001326,C联域,74.45,15.16,9.8,138731,1025626973.42,47.02,90.0,59.6,59.66,64.65,1.04,77.37,30.6,4.54,2023-11-10
2,603062,C麦加,63.41,-1.61,-1.04,95695,620545439.0,9.31,67.69,61.69,63.04,64.45,0.68,36.17,33.07,3.06,2023-11-10
3,001376,百通能源,27.29,-5.31,-1.53,182680,502257161.42,5.93,28.39,26.68,28.0,28.82,0.64,39.64,93.85,12.49,2023-11-10
4,603107,上海汽配,28.41,0.42,0.12,157760,450694408.0,3.22,28.94,28.03,28.31,28.29,0.46,19.09,57.25,4.87,2023-11-10
5,301555,惠柏新材,50.65,-3.54,-1.86,57582,295763616.89,4.32,52.77,50.5,51.51,52.51,0.59,26.32,76.1,4.39,2023-11-10
6,001378,德冠新材,45.39,0.33,0.15,55900,252808299.57,3.51,45.8,44.21,45.13,45.24,0.59,17.75,44.82,3.25,2023-11-10
7,301489,思泉新材,87.7,4.4,3.7,51072,434479080.33,9.62,88.5,80.42,83.75,84.0,0.79,37.35,100.89,5.16,2023-11-10
8,603273,天元智能,30.39,9.99,2.76,174928,504356828.0,14.69,30.39,26.33,27.01,27.63,0.95,33.32,107.61,7.72,2023-11-10
9,603193,润本股份,17.87,-0.11,-0.02,42215,75449446.0,3.02,18.11,17.57,17.8,17.89,0.64,7.17,30.0,3.85,2023-11-10
10,301517,陕西华达,65.24,3.06,1.94,45481,295056727.08,5.51,65.99,62.5,63.15,63.3,0.99,21.46,85.54,5.38,2023-11-10
11,301559,中集环科,20.69,0.05,0.01,51029,104980715.56,1.93,20.76,20.36,20.48,20.68,0.8,6.04,19.13,1.75,2023-11-10
