序号,代码,名称,最新价,涨跌幅,涨跌额,成交量,成交额,振幅,最高,最低,今开,昨收,量比,换手率,市盈率-动态,市净率,date
1,688657,N浩辰,88.89,-14.03,-14.51,44333,397742943.0,5.79,94.0,88.01,90.88,103.4,,46.82,76.17,2.9,2023-10-10
2,688719,C爱科,60.3,-10.16,-6.82,64606,403945975.0,12.95,68.75,60.06,68.62,67.12,0.76,35.6,45.77,2.85,2023-10-10
3,301558,C三态,14.47,-0.55,-0.08,452619,671997792.61,10.65,15.55,14.0,14.0,14.55,0.6,40.69,70.04,8.43,2023-10-10
4,603276,恒兴新材,24.32,-4.78,-1.22,83395,206300549.0,5.13,25.53,24.22,25.5,25.54,0.56,21.94,43.97,2.26,2023-10-10
5,301520,万邦医药,65.65,-9.93,-7.24,68539,465486714.4,7.53,71.0,65.51,70.97,72.89,0.72,43.36,40.66,3.1,2023-10-10
6,301500,飞南资源,24.76,-0.24,-0.06,55224,136545694.87,1.65,24.97,24.56,24.87,24.82,0.45,14.7,40.91,2.29,2023-10-10
7,688716,中研股份,27.83,1.02,0.28,19923,55240090.0,1.78,27.95,27.46,27.69,27.55,0.53,7.29,71.69,2.94,2023-10-10
8,301548,崇德科技,61.92,-2.7,-1.72,24085,151010678.62,3.85,64.2,61.75,63.53,63.64,0.52,16.93,36.92,2.69,2023-10-10
9,301550,斯菱股份,50.04,2.21,1.08,91687,467040497.84,15.42,55.55,48.0,48.0,48.96,0.83,35.15,41.81,3.64,2023-10-10
10,688702,盛科通信-U,56.12,2.82,1.54,40281,227182514.0,5.55,57.69,54.66,54.66,54.58,0.63,10.83,324.46,9.55,2023-10-10
11,603075,热威股份,26.96,-1.35,-0.37,45733,123785310.0,2.27,27.43,26.81,27.23,27.33,0.68,11.79,45.59,5.81,2023-10-10
12,301529,福赛科技,44.61,-2.58,-1.18,40364,182764583.18,4.02,46.39,44.55,45.51,45.79,0.96,21.04,47.16,3.19,2023-10-10
