序号,代码,名称,最新价,涨跌幅,涨跌额,成交量,成交额,振幅,最高,最低,今开,昨收,量比,换手率,市盈率-动态,市净率,date
1,603162,海通发展,31.9,-2.89,-0.95,91286,289816044.0,11.08,34.14,30.5,30.5,32.85,0.79,22.12,19.61,3.79,2023-03-30
2,600925,苏能股份,7.22,-9.07,-0.72,2455235,1797429760.0,7.81,7.77,7.15,7.2,7.94,0.71,35.64,18.3,3.33,2023-03-30
3,301386,C未来,27.6,-2.47,-0.7,122269,334981685.37,12.72,29.4,25.8,26.5,28.3,0.8,36.83,47.98,2.53,2023-03-30
4,301314,C科瑞思,85.3,9.25,7.22,55166,459096916.04,10.98,86.59,78.02,78.91,78.08,0.92,51.92,35.16,3.4,2023-03-30
5,603291,联合水务,11.23,9.99,1.02,10507,11799821.0,0.0,11.23,11.23,11.23,10.21,1.64,2.48,36.63,3.02,2023-03-30
6,603065,宿迁联盛,16.76,-2.16,-0.37,64721,108493548.0,3.04,17.12,16.6,17.11,17.13,0.4,15.45,28.51,3.35,2023-03-30
7,301345,涛涛车业,52.0,0.29,0.15,20076,104401115.29,2.3,52.49,51.3,51.74,51.85,0.62,8.38,27.56,2.02,2023-03-30
8,301378,通达海,106.11,-3.82,-4.21,24586,261739833.1,7.57,111.63,103.28,111.0,110.32,0.61,21.38,55.62,3.41,2023-03-30
9,301246,宏源药业,36.83,0.74,0.27,39898,146657781.17,2.95,37.28,36.2,36.42,36.56,0.75,8.99,32.5,3.4,2023-03-30
10,301439,泓淋电力,18.19,-2.41,-0.45,94766,172819831.8,2.74,18.62,18.11,18.62,18.64,0.71,10.27,39.48,2.67,2023-03-30
11,603073,彩蝶实业,20.56,-3.75,-0.8,47596,98553917.0,3.7,21.3,20.51,21.28,21.36,0.8,16.41,21.72,1.96,2023-03-30
12,603282,亚光股份,34.5,2.37,0.8,88662,310087769.0,5.76,36.22,34.28,34.28,33.7,0.74,26.47,27.55,4.22,2023-03-30
13,603153,上海建科,17.51,-5.35,-0.99,119207,212434097.0,5.24,18.48,17.51,18.31,18.5,0.76,21.67,26.04,2.22,2023-03-30
14,001368,通达创智,27.0,-0.52,-0.14,34797,93669117.75,3.21,27.37,26.5,27.02,27.14,0.82,12.43,22.97,2.28,2023-03-30
