序号,代码,名称,最新价,涨跌幅,涨跌额,成交量,成交额,振幅,最高,最低,今开,昨收,量比,换手率,市盈率-动态,市净率,date
1,301337,C亚华,47.2,-7.09,-3.6,114584,531249082.37,9.45,48.01,43.21,43.3,50.8,0.65,46.38,299.12,4.39,2023-05-29
2,301252,C同星,49.5,2.95,1.42,84750,412831617.4,13.1,51.0,44.7,44.7,48.08,0.62,42.38,38.49,3.76,2023-05-29
3,688562,C航天,26.62,-1.41,-0.38,199539,543789509.0,8.3,28.45,26.21,27.17,27.0,0.49,30.33,-4373.22,6.04,2023-05-29
4,001282,C三联锻,30.26,1.34,0.4,89179,263714083.39,10.01,31.15,28.16,28.6,29.86,0.58,32.07,44.88,2.57,2023-05-29
5,301399,C英特科,65.21,13.41,7.71,120075,747529530.45,22.61,68.0,55.0,55.0,57.5,1.0,57.55,110.7,4.47,2023-05-29
6,301305,C朗坤,22.96,-1.75,-0.41,129175,300878273.94,5.82,24.07,22.71,22.81,23.37,0.55,23.08,32.99,1.69,2023-05-29
7,688458,美芯晟,83.2,5.46,4.31,52103,424430279.0,9.25,85.11,77.81,78.3,78.89,0.99,28.87,-368.76,3.25,2023-05-29
8,001324,长青科技,20.9,-3.78,-0.82,81279,170529776.07,3.18,21.4,20.71,21.4,21.72,0.53,24.04,55.51,2.73,2023-05-29
9,688581,安杰思,126.0,-2.03,-2.61,11063,142920769.0,6.61,133.0,124.5,127.7,128.61,0.47,8.56,53.26,3.53,2023-05-29
10,688361,中科飞测-U,72.88,2.79,1.98,93671,672864769.0,6.64,73.77,69.06,70.61,70.9,0.65,15.63,185.88,10.14,2023-05-29
11,301428,世纪恒通,40.6,-1.34,-0.55,67603,273815420.27,5.32,41.86,39.67,40.52,41.15,0.51,28.9,56.33,3.41,2023-05-29
12,688552,航天南湖,25.6,2.15,0.54,126583,323636005.0,4.63,26.12,24.96,24.96,25.06,0.65,16.54,-126.41,3.32,2023-05-29
13,301332,德尔玛,14.49,1.97,0.28,157065,224040584.62,3.45,14.49,14.0,14.29,14.21,0.53,18.58,71.96,2.48,2023-05-29
14,301382,蜂助手,49.97,7.97,3.69,185999,856407135.97,13.16,49.97,43.88,44.11,46.28,0.94,51.4,72.07,5.4,2023-05-29
