序号,代码,名称,最新价,涨跌幅,涨跌额,成交量,成交额,振幅,最高,最低,今开,昨收,量比,换手率,市盈率-动态,市净率,date
1,301272,N英华特,85.39,66.16,34.0,104080,925388627.09,38.26,99.66,80.0,80.0,51.39,,75.01,166.87,5.27,2023-07-13
2,688638,C誉辰,75.23,-2.74,-2.12,25977,198715361.0,4.84,78.8,75.06,77.8,77.35,0.58,29.03,-206.9,2.85,2023-07-13
3,301393,C昊帆,104.0,0.88,0.91,97653,1020215519.93,9.71,108.44,98.43,104.99,103.09,0.55,41.74,77.38,5.17,2023-07-13
4,301381,C赛维,41.23,-6.27,-2.76,230950,911714101.34,9.84,41.68,37.35,38.8,43.99,0.84,73.53,79.35,7.4,2023-07-13
5,301370,C国科恒,21.55,-17.37,-4.53,377634,843755129.5,6.37,23.18,21.52,22.03,26.08,0.76,57.0,96.27,4.36,2023-07-13
6,688603,C天承,103.02,11.61,10.72,38133,373731352.0,12.3,103.02,91.67,91.67,92.3,0.6,31.73,131.61,5.73,2023-07-13
7,301261,C恒工,49.0,-13.07,-7.37,115135,579333796.81,10.93,54.66,48.5,54.15,56.37,0.8,58.17,35.68,3.05,2023-07-13
8,301486,C致尚,64.92,7.31,4.42,132848,831398568.9,12.07,65.81,58.51,59.19,60.5,0.89,43.54,124.93,3.4,2023-07-13
9,301292,C海科,24.96,-4.84,-1.27,135491,338687964.24,4.84,25.8,24.53,25.64,26.23,0.66,31.59,44.55,1.78,2023-07-13
10,301202,朗威股份,35.22,-3.95,-1.45,115383,405999316.01,4.5,36.15,34.5,35.76,36.67,0.68,35.71,158.48,4.06,2023-07-13
11,301488,豪恩汽电,98.3,-2.66,-2.69,94701,926804255.62,9.68,103.3,93.52,99.5,100.99,0.71,47.6,148.83,7.53,2023-07-13
12,301395,仁信新材,23.12,1.05,0.24,28764,66241551.91,1.7,23.2,22.81,22.81,22.88,0.9,8.37,54.27,2.07,2023-07-13
13,688582,芯动联科,42.75,1.47,0.62,52857,224946090.0,4.98,43.58,41.48,42.33,42.13,0.52,11.47,-734.59,8.71,2023-07-13
14,301291,明阳电气,32.51,-0.03,-0.01,109153,353795797.01,3.44,33.0,31.88,32.22,32.52,1.17,16.08,57.19,2.68,2023-07-13
15,301210,金杨股份,46.78,-0.04,-0.02,18756,87235731.72,2.65,47.12,45.88,46.48,46.8,0.97,11.41,70.83,2.18,2023-07-13
16,688429,时创能源,27.55,2.23,0.6,46650,128658646.0,3.3,28.0,27.11,27.15,26.95,0.79,15.68,42.88,5.12,2023-07-13
17,688631,莱斯信息,38.74,-0.03,-0.01,20166,77927421.0,3.41,39.35,38.03,38.6,38.75,0.51,6.01,-49.64,3.72,2023-07-13
18,301397,溯联股份,44.4,-0.83,-0.37,38857,173833117.66,4.18,45.97,44.1,44.54,44.77,1.01,16.38,36.31,2.42,2023-07-13
