序号,代码,名称,最新价,涨跌幅,涨跌额,成交量,成交额,振幅,最高,最低,今开,昨收,量比,换手率,市盈率-动态,市净率,date
1,301202,N朗威,42.93,66.27,17.11,239469,1090900169.48,27.5,50.0,42.9,45.0,25.82,,74.12,193.18,4.95,2023-07-05
2,301488,C豪恩,79.61,-11.55,-10.4,146929,1209877234.71,9.92,87.99,79.06,82.0,90.01,0.84,73.85,120.54,6.1,2023-07-05
3,301395,C仁信,23.35,-1.97,-0.47,62558,146571575.15,1.39,23.59,23.26,23.57,23.82,0.57,18.21,54.81,2.09,2023-07-05
4,688582,C芯动,46.5,-4.12,-2.0,85795,409310360.0,8.25,50.0,46.0,47.7,48.5,0.41,18.62,-799.02,9.47,2023-07-05
5,301291,C明阳电,31.68,-1.19,-0.38,87827,280030941.76,2.15,32.28,31.59,31.98,32.06,0.46,12.94,55.73,2.61,2023-07-05
6,301210,C金杨,49.08,-2.43,-1.22,34555,171467896.29,4.27,51.0,48.85,49.5,50.3,0.65,21.02,74.31,2.29,2023-07-05
7,688429,C时创,29.97,0.81,0.24,97199,289068307.0,5.85,30.47,28.73,29.27,29.73,0.66,32.67,46.65,5.57,2023-07-05
8,688631,莱斯信息,39.04,9.66,3.44,77638,295348545.0,11.4,39.66,35.6,35.67,35.6,0.66,23.15,-50.02,3.75,2023-07-05
9,301397,溯联股份,42.57,-2.99,-1.31,45839,196141546.01,2.44,43.4,42.33,43.3,43.88,0.73,19.32,34.81,2.32,2023-07-05
10,301295,美硕科技,38.73,1.2,0.46,60889,231923865.4,4.26,38.9,37.27,37.99,38.27,0.8,35.67,57.5,2.98,2023-07-05
11,688629,华丰科技,22.3,-7.08,-1.7,266178,611350022.0,9.25,24.4,22.18,24.0,24.0,0.74,48.62,220.38,7.14,2023-07-05
12,688620,安凯微,13.94,-3.53,-0.51,128641,183109611.0,5.26,14.64,13.88,14.31,14.45,0.57,15.26,353.15,3.62,2023-07-05
13,301170,锡南科技,44.17,9.9,3.98,138672,576551324.8,16.6,45.89,39.22,39.22,40.19,1.18,58.49,53.03,2.85,2023-07-05
14,300804,广康生化,34.37,-0.15,-0.05,22603,78381012.23,2.24,35.14,34.37,34.84,34.42,0.68,13.31,29.26,1.92,2023-07-05
15,688543,国科军工,58.95,-2.0,-1.2,55322,328417024.0,3.61,60.55,58.38,59.66,60.15,0.59,16.68,228.84,4.05,2023-07-05
16,301376,致欧科技,23.91,-1.32,-0.32,49851,120512852.57,4.91,24.88,23.69,24.0,24.23,0.53,14.9,27.47,3.45,2023-07-05
17,301315,威士顿,52.0,-2.66,-1.42,48857,258674956.35,3.67,53.96,52.0,53.2,53.42,0.54,23.42,129.18,4.76,2023-07-05
18,688443,智翔金泰-U,31.9,-2.68,-0.88,73094,236832587.0,5.49,33.5,31.7,31.7,32.78,0.79,8.83,-14.55,3.65,2023-07-05
19,301262,海看股份,28.06,0.21,0.06,56107,157488965.92,2.0,28.36,27.8,28.0,28.0,0.76,14.33,27.28,3.36,2023-07-05
20,688334,西高院,17.87,-1.6,-0.29,51682,92998476.0,3.36,18.35,17.74,18.15,18.16,0.69,7.24,40.61,1.92,2023-07-05
21,301448,开创电气,29.91,-2.19,-0.67,33273,100167596.79,3.2,30.78,29.8,29.98,30.58,0.82,16.64,50.24,3.75,2023-07-05
22,301225,恒勃股份,36.36,0.66,0.24,46259,169231782.74,3.05,37.0,35.9,35.99,36.12,1.07,19.57,32.94,2.79,2023-07-05
23,301232,飞沃科技,59.77,-2.27,-1.39,10578,63651738.57,2.45,61.09,59.59,61.0,61.16,0.76,8.28,38.69,2.07,2023-07-05
24,301287,康力源,41.31,-0.67,-0.28,33993,143143456.94,4.16,42.97,41.24,41.48,41.59,1.27,20.39,32.54,2.74,2023-07-05
25,301355,南王科技,17.59,-1.12,-0.2,32546,57356349.08,1.41,17.76,17.51,17.71,17.79,0.76,7.03,49.39,2.26,2023-07-05
26,688472,阿特斯,16.8,-4.92,-0.87,485218,827246382.0,6.9,17.8,16.58,17.72,17.67,1.04,11.49,16.5,3.31,2023-07-05
27,301383,天键股份,39.78,2.21,0.86,61506,242846805.22,4.75,40.29,38.44,38.98,38.92,2.15,22.32,60.52,2.65,2023-07-05
28,301320,豪江智能,23.16,-2.81,-0.67,51114,119648983.37,3.82,23.94,23.03,23.59,23.83,0.49,11.9,81.4,4.06,2023-07-05
29,688623,双元科技,91.54,-1.57,-1.46,5459,50314365.0,2.08,93.45,91.52,93.15,93.0,0.76,4.06,52.19,2.61,2023-07-05
30,688576,西山科技,132.46,-3.55,-4.88,7233,97038491.0,3.89,137.34,132.0,136.87,137.34,0.81,6.09,73.28,3.4,2023-07-05
31,301323,新莱福,44.71,4.0,1.72,57307,255443842.46,7.86,45.99,42.61,42.82,42.99,1.13,24.51,41.49,2.49,2023-07-05
32,688570,天玛智控,26.17,-1.69,-0.45,25071,66241437.0,2.18,26.7,26.12,26.65,26.62,0.73,4.62,30.32,2.96,2023-07-05
33,688523,航天环宇,28.64,2.69,0.75,95313,279284286.0,8.78,30.46,28.01,28.9,27.89,2.69,28.17,522.77,7.55,2023-07-05
34,301310,鑫宏业,65.0,-3.06,-2.05,16791,111063487.36,4.76,67.88,64.69,66.66,67.05,0.65,7.6,44.05,2.91,2023-07-05
35,688593,新相微,17.15,-0.98,-0.17,46238,80330798.0,3.7,17.69,17.05,17.3,17.32,1.01,6.76,98.16,4.97,2023-07-05
36,001373,翔腾新材,40.03,-2.41,-0.99,12983,52368844.63,2.36,40.97,40.0,40.87,41.02,0.72,7.56,67.99,3.14,2023-07-05
37,301353,普莱得,37.52,-4.58,-1.8,39453,149592746.24,2.59,38.52,37.5,38.29,39.32,0.66,20.76,46.52,2.37,2023-07-05
38,301337,亚华电子,34.89,-0.57,-0.2,15811,55229644.62,1.57,35.25,34.7,34.88,35.09,0.74,6.4,221.11,3.24,2023-07-05
39,301252,同星科技,48.59,2.29,1.09,58363,287299665.36,5.37,50.71,48.16,48.8,47.5,2.48,29.18,37.78,3.69,2023-07-05
40,688562,航天软件,27.7,-1.49,-0.42,51833,145633630.0,3.56,28.6,27.6,28.09,28.12,0.87,7.88,-4550.65,6.28,2023-07-05
41,001282,三联锻造,33.55,-4.8,-1.69,55483,188178523.0,3.83,34.74,33.39,34.47,35.24,0.76,19.95,49.76,2.85,2023-07-05
42,301399,英特科技,60.5,5.66,3.24,63115,380123805.89,6.55,61.65,57.9,58.0,57.26,1.93,30.25,102.71,4.15,2023-07-05
43,301305,朗坤环境,20.64,-0.77,-0.16,17101,35483124.88,1.39,20.92,20.63,20.83,20.8,0.84,3.06,29.66,1.52,2023-07-05
44,688458,美芯晟,91.33,1.61,1.45,9395,85374702.0,6.89,93.5,87.31,88.29,89.88,0.82,5.21,-404.79,3.57,2023-07-05
45,001324,长青科技,21.22,0.38,0.08,21998,46733515.61,1.18,21.37,21.12,21.19,21.14,0.93,6.51,56.36,2.77,2023-07-05
46,688581,安杰思,125.55,-2.51,-3.23,3100,39240713.0,2.77,128.87,125.3,128.87,128.78,0.56,2.4,53.07,3.52,2023-07-05
