序号,代码,名称,最新价,涨跌幅,涨跌额,成交量,成交额,振幅,最高,最低,今开,昨收,量比,换手率,市盈率-动态,市净率,date
1,301528,C多浦乐,131.88,2.86,3.67,76863,963179440.35,18.95,136.3,112.0,115.0,128.21,0.7,54.45,136.49,5.79,2023-08-29
2,688591,C泰凌微,41.3,22.99,7.72,331162,1210999337.0,31.27,41.5,31.0,32.0,33.58,0.88,63.63,173.21,4.27,2023-08-29
3,603275,C众辰,54.81,1.86,1.0,168563,920099189.0,18.31,58.86,49.01,50.79,53.81,0.96,46.25,43.6,3.2,2023-08-29
4,301421,C波长,67.45,13.74,8.15,184756,1222934980.7,34.4,75.0,54.6,55.01,59.3,1.01,67.34,112.92,6.7,2023-08-29
5,301469,恒达新材,62.01,3.54,2.12,155342,926702519.38,17.53,64.5,54.0,57.02,59.89,1.13,74.79,65.98,4.2,2023-08-29
6,301418,协昌科技,72.57,6.38,4.35,65674,465454642.17,13.43,73.16,64.0,65.0,68.22,0.86,37.77,53.66,3.39,2023-08-29
7,688693,锴威特,61.42,11.31,6.24,60568,359434124.0,16.91,63.33,54.0,54.03,55.18,1.05,36.83,77.18,4.38,2023-08-29
8,301533,威马农机,48.6,8.97,4.0,77833,366341171.77,13.34,48.79,42.84,42.9,44.6,0.89,35.97,66.05,4.42,2023-08-29
9,688573,信宇人,42.68,16.48,6.04,105162,420649917.0,20.93,43.8,36.13,36.5,36.64,1.12,53.87,-1124.12,4.77,2023-08-29
10,301511,德福科技,33.29,7.7,2.38,193390,628395862.7,11.58,33.68,30.1,30.13,30.91,0.95,33.26,92.04,3.59,2023-08-29
11,688592,司南导航,61.6,11.8,6.5,45981,273827891.0,15.61,62.62,54.02,54.02,55.1,1.04,36.1,254.69,3.92,2023-08-29
12,301498,乖宝宠物,46.79,6.9,3.02,71008,323570948.4,8.82,46.86,43.0,43.05,43.77,0.76,18.91,45.49,5.44,2023-08-29
13,688548,广钢气体,11.71,13.69,1.41,628159,697871884.0,15.05,11.85,10.3,10.36,10.3,1.55,25.83,48.71,2.78,2023-08-29
14,301510,固高科技,46.94,12.81,5.33,136292,613919925.66,17.64,47.79,40.45,40.8,41.61,1.19,39.56,463.03,15.47,2023-08-29
15,301372,科净源,87.58,0.4,0.35,88906,765982888.76,11.46,91.5,81.5,83.0,87.23,0.9,54.68,62.77,6.33,2023-08-29
16,301348,蓝箭电子,44.0,7.55,3.09,124287,534555572.54,10.17,44.49,40.33,40.56,40.91,1.02,26.21,108.78,5.68,2023-08-29
17,688671,碧兴物联,70.42,4.64,3.12,135171,922090835.0,28.53,80.5,61.3,67.0,67.3,1.29,81.38,115.64,4.88,2023-08-29
18,301487,盟固利,78.01,17.01,11.34,346165,2593407531.48,25.36,80.0,63.09,63.09,66.67,1.41,63.56,432.95,18.23,2023-08-29
19,300904,威力传动,88.56,20.0,14.76,66619,549437908.88,24.47,88.56,70.5,71.0,73.8,0.98,38.82,395.93,7.65,2023-08-29
20,603296,华勤技术,70.91,2.81,1.94,30435,213869216.0,5.73,71.5,67.55,68.03,68.97,1.07,5.12,19.35,2.76,2023-08-29
21,688347,华虹公司,49.46,11.57,5.13,232918,1113941255.0,12.23,49.76,44.34,44.39,44.33,2.19,22.4,20.32,2.03,2023-08-29
22,301362,民爆光电,45.13,7.58,3.18,47159,208316551.45,8.58,45.15,41.55,41.72,41.95,1.05,19.63,26.22,1.95,2023-08-29
23,301518,长华化学,28.34,6.14,1.64,58261,162017747.48,6.93,28.35,26.5,26.8,26.7,1.03,17.53,44.72,2.89,2023-08-29
24,301509,金凯生科,75.75,9.15,6.35,52566,390439996.23,14.24,78.09,68.21,68.21,69.4,1.03,25.77,40.06,3.21,2023-08-29
25,603119,浙江荣泰,24.1,7.73,1.73,141597,332652759.0,8.99,24.21,22.2,22.28,22.37,1.13,20.64,48.57,4.29,2023-08-29
26,301371,敷尔佳,52.93,5.52,2.77,60393,313274537.4,7.78,52.95,49.05,49.08,50.16,1.1,16.05,29.95,4.07,2023-08-29
