序号,代码,名称,涨跌幅,最新价,成交额,流通市值,总市值,换手率,封板资金,首次封板时间,最后封板时间,炸板次数,涨停统计,连板数,所属行业,date
48,603273,天元智能,10.010842323303223,30.44,582089488,1598149860.72,6523699896.0,37.92675018310547,57525938,140127,140127,0,1/1,1,专用设备,2023-11-22
4,603488,展鹏科技,10.037175178527832,11.84,13742214,3457166809.6,3457166904.32,0.39749932289123535,112167897,092501,092501,0,4/4,3,专用设备,2023-11-22
26,000925,众合科技,10.031347274780273,10.53,956572576,5776162707.509999,5858134513.92,16.906204223632812,129318424,094527,094527,0,1/1,1,交运设备,2023-11-22
13,605218,伟时电子,10.009532928466797,23.08,174005625,4912196256.799999,4912196256.799999,3.6073708534240723,66465784,093035,093035,0,2/2,2,光学光电,2023-11-22
22,001376,百通能源,10.0,30.25,689180256,1394222500.0,13942225000.0,50.40938186645508,44658105,093557,095421,5,1/1,1,公用事业,2023-11-22
6,603663,三祥新材,9.974424362182617,12.9,170123123,5448402487.8,5465393361.6,3.1224403381347656,506014896,092503,092503,0,3/3,3,化学原料,2023-11-22
37,603065,宿迁联盛,10.00676155090332,16.27,248088955,681713000.0,6816602331.36,37.38882064819336,14102770,110045,133306,2,1/1,1,化学原料,2023-11-22
8,000710,贝瑞基因,10.007638931274414,14.4,248882776,4387113720.0,5106324556.8,5.717319965362549,116560440,093006,093006,0,3/3,3,医疗器械,2023-11-22
15,002561,徐家汇,10.040567398071289,10.85,403259200,4465383131.65,4511028636.8,9.0737886428833,74357860,093124,093124,0,2/2,2,商业百货,2023-11-22
40,600287,江苏舜天,9.930313110351562,6.31,108717782,2756183226.94,2769130678.08,4.046931743621826,29996843,110556,110556,0,1/1,1,商业百货,2023-11-22
12,000058,深 赛 格,9.976798057556152,9.48,583802304,9334923805.92,11671782370.560001,6.295211315155029,93599784,093027,093506,2,2/2,2,商业百货,2023-11-22
36,600830,香溢融通,10.045661926269531,7.23,152796109,3284753460.8100004,3284753496.96,4.806768894195557,33544864,104950,104950,0,1/1,1,多元金融,2023-11-22
7,600053,九鼎投资,9.993012428283691,15.74,91922372,6823932192.0,6823932192.0,1.3473001718521118,67686722,093002,093002,0,2/2,2,多元金融,2023-11-22
14,001300,三柏硕,10.007758140563965,28.36,931114160,1877973307.32,6913484921.04,56.308746337890625,103724204,093103,101730,0,19/10,9,家用轻工,2023-11-22
11,002103,广博股份,9.955751419067383,9.94,1567367408,3748127368.72,5310673222.4,45.9742431640625,60248029,093018,140624,1,5/5,5,家用轻工,2023-11-22
35,600281,华阳新材,9.959349632263184,5.41,400211280,2782914955.25,2782914993.12,15.117301940917969,476231,104634,145040,13,2/2,2,小金属,2023-11-22
25,301091,深城交,20.0,31.68,1040842128,4694976000.0,9884160000.0,23.103837966918945,53880203,094348,131221,5,1/1,1,工程咨询,2023-11-22
45,600667,太极实业,9.961190223693848,8.5,3036383952,17902616513.0,17902616496.0,18.01053237915039,72139279,132039,134636,4,4/2,1,工程建设,2023-11-22
30,603388,元成股份,9.96204948425293,11.59,1427457808,3775252099.48,3775252053.12,38.965301513671875,5303815,101111,145517,12,8/4,1,工程建设,2023-11-22
1,000006,深振业Ａ,10.080645561218262,5.46,119007924,7370931182.16,7370972918.4,1.6145575046539307,290750880,092500,092500,0,2/2,2,房地产开,2023-11-22
2,000863,三湘印象,9.913793563842773,5.1,56067324,5934438631.799999,6021567796.799999,0.9447789192199707,211980515,092500,092500,0,3/3,3,房地产开,2023-11-22
