序号,代码,名称,涨跌幅,最新价,成交额,流通市值,总市值,换手率,封板资金,首次封板时间,最后封板时间,炸板次数,涨停统计,连板数,所属行业,date
41,301169,零点有数,20.0,53.88,378435840,1515220256.64,3892279023.1200004,27.676286697387695,46240354,145354,145354,0,1/1,1,专业服务,2023-08-22
27,001360,南矿集团,10.00476360321045,23.09,494659072,1153934525.9,4710360000.0,46.627899169921875,32000800,133830,133830,0,3/2,1,专用设备,2023-08-22
3,605398,新炬网络,10.0,31.02,33988242,1172157361.98,3617443488.7799997,2.8996312618255615,91138869,092502,092502,0,2/2,2,互联网服,2023-08-22
25,603918,金桥信息,10.008271217346191,26.6,1708646560,9724572650.800001,9782390464.0,18.087055206298828,43939529,131620,134250,2,1/1,1,互联网服,2023-08-22
22,301380,挖金客,20.00339698791504,70.67,702321056,1201390000.0,4805560000.0,62.84341049194336,33715667,101857,140812,1,4/2,1,互联网服,2023-08-22
13,301299,卓创资讯,19.99429702758789,84.14,395550512,1262100000.0,5048400000.0,32.49925994873047,104670833,093609,093609,0,1/1,1,互联网服,2023-08-22
32,300226,上海钢联,20.0,34.32,1410959984,10622643894.72,11044914566.4,14.10678482055664,70772850,142245,142245,0,1/1,1,互联网服,2023-08-22
15,003005,竞业达,10.0,38.83,548351152,1982030365.6999998,5762372000.0,28.203386306762695,63476798,093912,095509,1,1/1,1,互联网服,2023-08-22
14,002095,生 意 宝,9.985170364379883,22.25,279836832,5600512233.75,5623020000.0,5.081374645233154,99806825,093848,093848,0,1/1,1,互联网服,2023-08-22
35,002777,久远银海,10.012063026428223,36.48,1525037520,14548154104.32,14892268339.199999,10.95266056060791,56620608,142536,142536,0,1/1,1,互联网服,2023-08-22
8,002401,中远海科,10.0,23.43,945099280,8620384133.13,8713723840.8,11.041303634643555,36522684,093045,133906,6,1/1,1,互联网服,2023-08-22
19,000509,华塑控股,9.909910202026367,3.66,69154971,3927581897.28,3927648655.6800003,1.7769925594329834,32579856,095418,095418,0,1/1,1,光学光电,2023-08-22
28,603291,联合水务,9.995052337646484,22.23,661401440,940819416.03,9408194115.84,75.69761657714844,23123023,134203,134754,3,3/3,3,公用事业,2023-08-22
18,601065,江盐集团,10.030863761901855,14.26,857784832,2213107152.3,9165986900.8,39.390567779541016,34861136,094536,110921,3,1/1,1,化学原料,2023-08-22
12,000701,厦门信达,9.984639167785645,7.16,431421456,2943363817.12,5023299281.92,14.768088340759277,16494914,093515,094918,1,1/1,1,商业百货,2023-08-22
17,600322,天房发展,10.1010103225708,3.27,549577104,3615639000.0,3615639000.0,15.646370887756348,30292184,094343,102355,2,1/1,1,房地产开,2023-08-22
38,002235,安妮股份,10.04672908782959,9.42,1890570576,5164392078.42,5459570952.96,38.828369140625,57743836,144039,144039,0,1/1,1,文化传媒,2023-08-22
30,603000,人民网,10.009044647216797,36.49,4299076352,40346666633.44,40346666633.44,11.069415092468262,314715303,140550,140550,0,1/1,1,文化传媒,2023-08-22
20,601858,中国科传,10.003718376159668,29.58,391572976,23382990000.0,23382990000.0,1.7216925621032715,77409883,095806,095806,0,1/1,1,文化传媒,2023-08-22
40,603888,新华网,9.989297866821289,30.83,1080341072,16001675168.8,16001675168.8,7.000338077545166,67212113,145059,145059,0,1/1,1,文化传媒,2023-08-22
24,000719,中原传媒,10.026155471801758,12.62,790936624,8419401992.66,12912831249.279999,9.637495040893555,62748002,102215,102215,0,1/1,1,文化传媒,2023-08-22
5,605088,冠盛股份,9.988317489624023,18.83,68385505,3089081497.4599996,3121930432.4599996,2.2154204845428467,28738195,093022,093022,0,1/1,1,汽车零部,2023-08-22
26,603767,中马传动,10.014410018920898,15.27,716109728,4694685150.0,4694685272.16,15.9768705368042,37457310,132912,135048,2,4/2,1,汽车零部,2023-08-22
6,003028,振邦智能,9.997110366821289,38.07,66382283,1066791943.71,4219439111.28,6.2941484451293945,51950778,093033,093033,0,1/1,1,消费电子,2023-08-22
37,601138,工业富联,9.995100975036621,22.45,4278439696,445185572673.8,446001909900.8,1.007088303565979,345680610,142916,142916,0,1/1,1,消费电子,2023-08-22
31,600633,浙数文化,10.0204496383667,16.14,1306962624,20428890641.22,20428890721.920002,6.618183612823486,96523575,140622,140622,0,1/1,1,游戏,2023-08-22
34,600180,瑞茂通,10.034013748168945,6.47,142644173,7030479692.08,7030479743.84,2.116837978363037,44014109,142317,142317,0,1/1,1,物流行业,2023-08-22
1,000826,启迪环境,9.978307723999023,5.07,1834684192,7225626902.13,7226540967.360001,25.928939819335938,18030795,092500,145118,14,4/4,4,环保行业,2023-08-22
7,605069,正和生态,9.991235733032227,12.55,466475216,1056224038.9000001,2656807113.9,45.71707534790039,42048022,093042,132300,2,3/3,3,环保行业,2023-08-22
36,003021,兆威机电,10.001592636108398,69.07,386790240,4162987039.9999995,11812004530.46,9.532151222229004,83837027,142636,142636,0,1/1,1,电机,2023-08-22
16,002927,泰永长征,9.992254257202148,14.2,192300624,3133041140.0,3169392856.0,6.345869064331055,62704005,094242,094242,0,4/2,1,电网设备,2023-08-22
10,603137,恒尚节能,9.991039276123047,24.55,321001584,785851809.35,3207866674.85,41.327369689941406,27019730,093138,103159,5,1/1,1,装修建材,2023-08-22
29,301316,慧博云通,19.988895416259766,43.22,1023871840,1729229477.1399999,17288432200.0,64.71690368652344,76091878,140506,140506,0,1/1,1,软件开发,2023-08-22
