序号,代码,名称,涨跌幅,最新价,成交额,流通市值,总市值,换手率,封板资金,首次封板时间,最后封板时间,炸板次数,涨停统计,连板数,所属行业,date
1,002343,慈文传媒,10.0,7.81,54060430,3696319135.1899996,3709357000.7999997,1.4625476598739624,99716127,092500,092500,0,2/2,2,文化传媒,2023-04-12
2,002577,雷柏科技,9.99281120300293,15.3,100946554,4327834500.0,4328064000.0,2.33249568939209,47118186,092500,092500,0,1/1,1,计算机设,2023-04-12
3,603129,春风动力,10.002439498901367,135.27,159844293,20351934629.010002,20351934629.010002,0.7869546413421631,53955144,093021,093021,0,1/1,1,交运设备,2023-04-12
4,002772,众兴菌业,10.018903732299805,11.64,751608240,4689436377.24,4742805346.56,16.14650535583496,32937649,093100,095521,6,2/2,2,农牧饲渔,2023-04-12
5,600706,曲江文旅,9.980928421020508,17.3,786604480,4394722200.5,4412534280.5,18.000268936157227,80825600,093323,095750,11,3/3,3,旅游酒店,2023-04-12
6,002292,奥飞娱乐,10.035005569458008,9.43,1414143008,9197047315.199999,13944138133.279999,15.545646667480469,132180517,093430,101542,3,7/5,4,文化传媒,2023-04-12
7,601519,大智慧,9.950248718261719,8.84,1784867680,17714171904.0,17997092638.72,10.176926612854004,42997176,093503,112912,5,1/1,1,软件开发,2023-04-12
8,603096,新经典,10.0,25.52,463668496,4147091489.2,4147091489.2,11.339861869812012,88528,093630,150000,3,2/2,2,文化传媒,2023-04-12
9,603773,沃格光电,9.980138778686523,22.15,114949041,3463866106.5499997,3791693792.6,3.4001729488372803,48503627,094019,094019,0,1/1,1,光学光电,2023-04-12
10,002559,亚威股份,9.964829444885254,9.38,632825904,4539437924.280001,5207100940.160001,14.150391578674316,64311625,094312,094939,2,1/1,1,通用设备,2023-04-12
11,603331,百达精工,10.037735939025879,14.58,69892680,2940007952.88,2963977472.88,2.426469326019287,37670229,094423,094423,0,1/1,1,通用设备,2023-04-12
12,002888,惠威科技,10.0,17.6,292892960,1323377897.6000001,2633165568.0,22.52296257019043,41557120,094439,094836,1,1/1,1,消费电子,2023-04-12
13,000681,视觉中国,9.988518714904785,19.16,2088652048,11194516269.56,13423063750.4,18.933664321899414,54759893,094648,112112,9,2/2,2,文化传媒,2023-04-12
14,605168,三人行,10.001349449157715,163.0,883587712,7256684205.0,16529388107.0,12.344046592712402,28993299,095058,111443,12,1/1,1,文化传媒,2023-04-12
15,300533,冰川网络,20.0,54.84,1034469024,5835352586.280001,8365174048.8,18.229705810546875,16032803,095200,133833,3,1/1,1,游戏,2023-04-12
16,002291,遥望科技,10.0,17.38,1317983632,14652768601.24,15840336110.72,9.185298919677734,223710580,100636,100636,0,1/1,1,纺织服装,2023-04-12
17,600717,天津港,10.024450302124023,4.5,649950208,13023004671.0,13023004680.0,5.073359489440918,2257515,101015,144200,4,1/1,1,航运港口,2023-04-12
18,003031,中瓷电子,10.005027770996094,109.4,456873792,7600949869.200001,22871893260.4,6.111388206481934,34822676,101139,101139,0,4/2,1,通信设备,2023-04-12
19,600415,小商品城,10.06289291381836,7.0,2229123904,38194714432.0,38402518784.0,5.965474605560303,64436435,101541,134005,2,1/1,1,商业百货,2023-04-12
20,600498,烽火通信,10.009960174560547,22.09,1259745376,24995840890.24,26211210776.96,5.18405818939209,122135521,102722,103640,2,1/1,1,通信设备,2023-04-12
21,603660,苏州科达,9.941520690917969,7.52,242065477,3716413448.3199997,3716413478.3999996,6.686402320861816,27687083,103255,103255,0,1/1,1,计算机设,2023-04-12
22,600326,西藏天路,10.03649616241455,6.03,440064448,5538911336.820001,5552949237.12,8.172699928283691,31955382,104400,110048,1,1/1,1,水泥建材,2023-04-12
23,600070,浙江富润,10.017889022827148,6.15,150994883,3116332501.8,3120637526.4,4.948074817657471,58377337,104452,104452,0,1/1,1,互联网服,2023-04-12
24,300624,万兴科技,20.0,89.52,2057973312,10075960124.16,11629214482.56,21.48020362854004,25472736,104727,135636,3,1/1,1,软件开发,2023-04-12
25,603039,泛微网络,9.997552871704102,89.89,491089408,23425610231.97,23425610231.97,2.150836944580078,44502741,105005,134224,2,1/1,1,软件开发,2023-04-12
