序号,代码,名称,涨跌幅,最新价,成交额,流通市值,总市值,换手率,封板资金,首次封板时间,最后封板时间,炸板次数,涨停统计,连板数,所属行业,date
1,001337,四川黄金,10.0,29.15,18323399,1749000000.0,12243000000.0,1.0476499795913696,1241466726,092500,092500,0,12/12,12,贵金属,2023-03-20
2,002803,吉宏股份,10.0,18.92,459623344,5370312454.76,7159503880.320001,8.559818267822266,40971260,092500,104554,2,1/1,1,文化传媒,2023-03-20
3,601121,宝地矿业,10.049261093139648,11.17,17047654,2234000000.0,8936000000.0,0.7631000280380249,862397722,092501,092501,0,7/7,7,钢铁行业,2023-03-20
4,603282,亚光股份,10.012754440307617,34.5,179730269,1155750000.0,4616790000.0,15.55096435546875,58962880,092502,092502,0,4/4,4,专用设备,2023-03-20
5,002605,姚记科技,9.98471736907959,21.59,806950640,7077907172.58,8863590725.92,11.489645957946777,885190,093042,144954,24,1/1,1,互联网服,2023-03-20
6,600895,张江高科,10.018105506896973,18.23,788669152,28232610496.5,28232610532.96,2.820875883102417,183059461,093118,093118,0,8/4,2,房地产开,2023-03-20
7,002280,联络互动,9.969788551330566,3.64,507348864,6874852795.72,7924824835.2,7.525752067565918,85274145,093515,093515,0,2/2,2,软件开发,2023-03-20
8,002080,中材科技,9.986001014709473,23.57,551386352,39553372874.88,39553372874.88,1.4119378328323364,43182479,094557,094557,0,1/1,1,玻璃玻纤,2023-03-20
9,002476,宝莫股份,9.923664093017578,5.76,171933382,3524824080.0,3525120000.0,4.996755123138428,100634676,095203,095203,0,1/1,1,化学制品,2023-03-20
10,002051,中工国际,9.971237182617188,11.47,1597626272,14189427151.810001,14193080587.68,11.510204315185547,13037375,095603,142536,5,2/2,2,工程建设,2023-03-20
11,601595,上海电影,10.015174865722656,14.5,390348144,6498900000.0,6498900000.0,6.172937870025635,26494400,100829,142532,4,1/1,1,文化传媒,2023-03-20
12,002398,垒知集团,9.984151840209961,6.94,306496016,4002784410.7200003,4972824576.320001,7.788868427276611,31583225,101145,103400,2,1/1,1,装修建材,2023-03-20
13,300291,百纳千成,20.0,6.48,770639440,5228145252.72,6028698170.88,15.206789016723633,2031454,101227,145659,8,1/1,1,文化传媒,2023-03-20
14,603598,引力传媒,10.019841194152832,11.09,355636192,2970599561.0,2970599561.0,12.30633544921875,51587131,102823,102823,0,1/1,1,文化传媒,2023-03-20
15,002323,雅博股份,9.89011001586914,3.0,107765238,6361472826.0,6362565408.0,1.7598081827163696,35136147,103321,103321,0,1/1,1,装修建材,2023-03-20
16,600522,中天科技,10.019646644592285,16.8,4721906944,57337554153.600006,57337554086.4,8.364433288574219,256996320,103829,105533,1,1/1,1,通信设备,2023-03-20
17,002253,川大智胜,10.025873184204102,17.01,617862096,3524838004.1700006,3837899875.9500003,17.924182891845703,88009212,130000,130000,0,1/1,1,软件开发,2023-03-20
18,002278,神开股份,10.052909851074219,6.24,199272574,2126912773.44,2270796203.52,9.715200424194336,62363208,134903,134903,0,1/1,1,专用设备,2023-03-20
19,600280,中央商场,9.947644233703613,4.2,265762628,4739006109.6,4739006092.8,5.8125152587890625,8918313,140253,141517,8,1/1,1,商业百货,2023-03-20
20,603860,中公高科,10.01024055480957,42.97,480267056,2865239600.0,2865239600.0,17.58657455444336,142022725,141028,141028,0,1/1,1,工程咨询,2023-03-20
21,000506,中润资源,10.071942329406738,6.12,1565454096,5683466281.32,5685588691.2,29.244821548461914,11679934,143530,144933,6,5/5,5,贵金属,2023-03-20
