序号,代码,名称,涨跌幅,最新价,成交额,流通市值,总市值,换手率,封板资金,首次封板时间,最后封板时间,炸板次数,涨停统计,连板数,所属行业,date
17,600560,金自天正,9.97697639465332,14.33,117125629,3204840015.0,3204840015.0,3.744426727294922,42143097,094449,094543,1,1/1,1,专用设备,2023-05-30
20,603918,金桥信息,10.0,28.05,1649504752,10254671535.9,10315641072.0,17.001937866210938,184320673,100738,100738,0,10/6,1,互联网服,2023-05-30
2,603869,新智认知,9.990999221801758,12.22,34767024,6164996207.76,6164996256.64,0.5639423727989197,443737625,092500,092500,0,3/3,3,互联网服,2023-05-30
37,300678,中科信息,20.008718490600586,55.06,3270544208,15304122958.54,16319029017.28,23.684022903442383,146908944,142645,142645,0,4/2,1,互联网服,2023-05-30
24,003010,若羽臣,9.990618705749512,23.45,370098704,1680961472.3999999,2853861248.0,22.986032485961914,117034799,102642,102642,0,6/3,1,互联网服,2023-05-30
21,605298,必得科技,9.98603343963623,15.75,50969339,675675000.0,2211300000.0,7.7266035079956055,38987345,100947,100947,0,1/1,1,交运设备,2023-05-30
18,600495,晋西车轴,10.10362720489502,4.25,161831715,5134811265.5,5134811240.0,3.2039248943328857,54290528,095205,095205,0,1/1,1,交运设备,2023-05-30
11,605118,力鼎光电,9.986859321594238,16.74,76507913,698262227.9999999,6818551799.039999,11.185806274414062,38466561,093648,093648,0,1/1,1,光学光电,2023-05-30
16,600283,钱江水利,10.0,18.26,871447328,6445702541.080001,6445702577.6,13.822465896606445,25757556,094423,131114,15,3/3,3,公用事业,2023-05-30
40,605011,杭州热电,10.0,42.46,986992720,5141906000.0,16988246000.0,20.176668167114258,39046216,144653,144653,0,13/10,1,公用事业,2023-05-30
7,603291,联合水务,10.029498100280762,18.65,142139201,789306437.65,7893064339.2,18.20248031616211,56313954,093203,093203,0,3/3,3,公用事业,2023-05-30
6,002069,獐子岛,10.047846794128418,4.6,62610706,3266582792.3999996,3271116083.2,1.9389357566833496,46754860,093124,093124,0,1/1,1,农牧饲渔,2023-05-30
38,300238,冠昊生物,19.988706588745117,21.25,1317030656,5634099242.5,5634558646.25,24.580238342285156,61831465,142854,142854,0,2/2,2,医疗器械,2023-05-30
3,300753,爱朋医疗,20.0,22.8,460095296,1698153690.0,2873894400.0,27.139863967895508,100508784,092503,093903,1,2/2,2,医疗器械,2023-05-30
1,002173,创新医疗,10.034602165222168,9.54,31482887,3580245945.8999996,4322379231.36,0.8793498277664185,319065366,092500,092500,0,3/3,3,医疗服务,2023-05-30
36,600246,万通发展,9.980430603027344,5.62,232292456,11543532277.24,11543532243.52,2.096672296524048,18541110,141517,144905,2,1/1,1,房地产开,2023-05-30
34,601858,中国科传,10.002755165100098,39.92,1743036336,31556760000.0,31556760000.0,5.8480634689331055,27539929,140454,145558,3,1/1,1,文化传媒,2023-05-30
29,601900,南方传媒,9.985387802124023,22.58,991257712,20228892860.28,20228892724.8,5.254342079162598,39935733,132331,133828,1,3/2,1,文化传媒,2023-05-30
27,603533,掌阅科技,10.020366668701172,27.01,1019556304,11854603513.35,11854603432.320002,9.064452171325684,39607464,112454,135300,2,1/1,1,文化传媒,2023-05-30
9,002101,广东鸿图,9.994154930114746,18.82,1040997104,9952723933.12,9953500220.48,10.545037269592285,28205534,093612,133433,8,1/1,1,汽车零部,2023-05-30
13,001278,一彬科技,10.004631042480469,23.75,116480549,734668250.0,2938668250.0,16.11448860168457,58226188,094100,094100,0,1/1,1,汽车零部,2023-05-30
22,002605,姚记科技,10.002899169921875,37.94,637663104,12484169785.779999,15621081120.96,5.371706008911133,108630452,101000,101000,0,1/1,1,游戏,2023-05-30
39,002558,巨人网络,9.994539260864258,20.14,2634119184,40379431341.12,40379431341.12,6.93541145324707,69257432,143418,143418,0,1/1,1,游戏,2023-05-30
32,600575,淮河能源,10.077519416809082,2.84,372254608,11036981424.6,11036981444.48,3.5032784938812256,7160776,134659,144335,1,1/1,1,物流行业,2023-05-30
10,605580,恒盛能源,9.987592697143555,17.73,801235536,1268652420.0,4964400000.0,65.86229705810547,34012611,093634,145422,1,5/5,5,电力行业,2023-05-30
15,600505,西昌电力,9.97624683380127,9.26,316553152,3375895050.0,3375895087.04,9.5427885055542,12032351,094304,134849,2,1/1,1,电力行业,2023-05-30
8,605028,世茂能源,9.986194610595703,23.9,415584080,956000000.0,3824000000.0,44.556617736816406,30993520,093337,104225,3,4/3,2,电力行业,2023-05-30
35,000988,华工科技,10.0,33.66,3967566544,33827817214.619995,33845221016.639996,12.305546760559082,144336301,140842,142709,1,1/1,1,电子元件,2023-05-30
26,301041,金百泽,20.005264282226562,45.59,1475578128,2801084613.1200004,4863541200.0,56.59547805786133,18769403,105315,133136,5,4/4,4,电子元件,2023-05-30
