序号,代码,名称,涨跌幅,最新价,成交额,流通市值,总市值,换手率,封板资金,首次封板时间,最后封板时间,炸板次数,涨停统计,连板数,所属行业,date
1,600310,桂东电力,9.91735553741455,3.99,170579578,4849166700.0,5848185772.8,3.5177090167999268,88674442,092500,092500,0,5/3,2,电力行业,2023-05-23
2,603933,睿能科技,9.97286319732666,16.21,150218892,3321740232.0,3412337922.0,4.607749938964844,84618988,093047,093047,0,3/3,3,半导体,2023-05-23
3,002366,台海核电,9.966216087341309,6.51,605368832,5843012689.92,13546904088.48,10.526467323303223,63284361,093142,110030,2,2/2,2,电源设备,2023-05-23
4,301199,迈赫股份,19.99248504638672,31.93,570908640,1064546200.0,4257546200.0,54.51249313354492,16750478,093242,133703,5,1/1,1,专用设备,2023-05-23
5,600605,汇通能源,9.978307723999023,15.21,140038944,3137555745.09,3137555745.09,4.530416011810303,24599421,093354,093751,1,1/1,1,房地产服,2023-05-23
6,002317,众生药业,10.0,20.79,709717152,14671619527.949999,16932021986.88,4.924056053161621,187645093,093630,093630,0,1/1,1,中药,2023-05-23
7,603211,晋拓股份,9.979633331298828,16.2,252452361,1100822400.0,4403289600.0,23.703519821166992,92679163,094052,094110,1,2/2,2,汽车零部,2023-05-23
8,603196,日播时尚,10.0223970413208,19.65,188468282,4673699680.799999,4708975360.799999,4.081139087677002,54412815,094217,094217,0,8/8,6,纺织服装,2023-05-23
9,003010,若羽臣,10.014947891235352,22.08,191820784,1582756047.36,2687132467.2,12.468629837036133,71506698,094530,094530,0,1/1,1,互联网服,2023-05-23
10,002875,安奈儿,10.036630630493164,15.02,193222610,1842130453.3999999,3196513623.04,10.74003791809082,64298547,094815,094815,0,1/1,1,纺织服装,2023-05-23
11,603029,天鹅股份,9.986624717712402,24.67,636340624,2993507140.0,2993507140.0,21.94976043701172,19229771,094953,142259,3,5/3,2,专用设备,2023-05-23
12,002546,新联电子,10.0,6.05,805326048,4748988918.3,5045997079.2,17.62668800354004,98619247,100354,100354,0,1/1,1,电网设备,2023-05-23
13,301083,百胜智能,20.0,17.58,392239328,925311591.7199999,3126896005.8599997,44.67552185058594,83012056,101124,101124,0,1/1,1,专用设备,2023-05-23
14,000068,华控赛格,9.967845916748047,3.42,107692003,3442816406.88,3442816434.24,3.2234506607055664,29738073,101415,101415,0,1/1,1,环保行业,2023-05-23
15,000953,河化股份,9.963768005371094,6.07,74770878,2222361723.65,2222361705.44,3.5012006759643555,92032126,102218,102218,0,1/1,1,化学制药,2023-05-23
16,300199,翰宇药业,20.03727912902832,12.88,1956447344,8578515511.440001,11376148510.720001,23.576942443847656,19371520,103151,145403,1,1/1,1,化学制药,2023-05-23
17,000756,新华制药,10.008481979370117,25.94,1830055600,11439699790.4,17501272662.08,16.209030151367188,30915551,103515,135515,15,1/1,1,化学制药,2023-05-23
18,002820,桂发祥,10.043667793273926,12.6,323954368,2524218832.7999997,2530940517.0,13.365153312683105,65490138,111224,111224,0,1/1,1,食品饮料,2023-05-23
19,603172,万丰股份,9.993979454040527,18.27,217599005,597604300.65,2436852600.0,37.90176773071289,9062650,111618,145018,1,1/1,1,化学原料,2023-05-23
20,002728,特一药业,10.017345428466797,25.37,996346272,4055196334.9300003,5815525497.43,25.240251541137695,66771303,132757,132757,0,1/1,1,中药,2023-05-23
21,300446,乐凯新材,20.0,14.22,320302192,2812610302.7400002,2881256400.0,12.135193824768066,30856461,141200,143157,1,1/1,1,电子化学,2023-05-23
22,605011,杭州热电,9.996442794799805,30.92,753544672,3744412000.0,12371092000.0,20.87873649597168,19018892,142212,142212,0,8/7,3,公用事业,2023-05-23
23,301368,丰立智能,20.010080337524414,47.62,865967520,1361608898.3,5719162000.0,69.3070297241211,16711048,144821,144821,0,4/4,4,通用设备,2023-05-23
