序号,代码,名称,涨跌幅,最新价,成交额,流通市值,总市值,换手率,封板资金,首次封板时间,最后封板时间,炸板次数,涨停统计,连板数,所属行业,date
43,002009,天奇股份,10.016977310180664,12.96,227881586,4822944158.88,4933119490.56,4.850677967071533,24701760,135748,141624,2,1/1,1,专用设备,2023-10-10
9,002796,世嘉科技,10.008554458618164,12.86,385829696,2981408169.3799996,3246210551.2799997,13.122332572937012,82232305,093103,094151,1,1/1,1,专用设备,2023-10-10
19,300097,智云股份,19.97755241394043,10.69,834672528,2886502554.12,3084595908.16,29.842243194580078,29587782,093712,110330,5,1/1,1,专用设备,2023-10-10
15,002535,林州重机,10.039369583129883,5.59,467706400,2780586811.08,4481408372.48,17.1279239654541,331059666,093236,093427,2,5/4,1,专用设备,2023-10-10
24,002771,真视通,10.019646644592285,16.8,726373952,2869832784.0,3524036880.0,26.049772262573242,39889248,095518,131057,2,2/2,2,互联网服,2023-10-10
38,605398,新炬网络,10.0,32.45,237395545,1226192985.0500002,3784205068.05,20.14364242553711,28376746,131245,131348,1,1/1,1,互联网服,2023-10-10
41,300339,润和软件,20.008663177490234,27.71,6184150272,21433283676.07,22068544598.08,30.281333923339844,142351812,134000,141012,1,1/1,1,互联网服,2023-10-10
5,300351,永贵电器,20.0,19.38,909072192,5003751308.759999,7467343769.28,18.18313217163086,201829134,092503,093048,1,2/2,2,交运设备,2023-10-10
32,002217,合力泰,9.915014266967773,3.88,661338096,12078592681.88,12091694949.119999,5.7529449462890625,60142735,110618,110618,0,1/1,1,光学光电,2023-10-10
2,002456,欧菲光,9.943181991577148,7.74,460439824,25068222223.74,25215507357.12,1.8367470502853394,791803942,092500,092500,0,3/3,3,光学光电,2023-10-10
37,000727,冠捷科技,10.074626922607422,2.95,1260525056,10086705348.400002,13362222579.2,13.205363273620605,83021850,130815,134327,1,3/2,1,光学光电,2023-10-10
21,301205,联特科技,20.0,98.64,741167088,6703404739.2,12797948160.0,11.776758193969727,101938521,094406,094406,0,1/1,1,光学光电,2023-10-10
29,002599,盛通股份,9.968354225158691,6.95,304095440,2795048946.2000003,3736227704.0,11.247334480285645,54786155,101327,101327,0,1/1,1,包装材料,2023-10-10
40,603108,润达医疗,10.02087688446045,15.81,1052678576,9164135577.39,9164135466.720001,12.249394416809082,81492344,133106,133106,0,1/1,1,医疗服务,2023-10-10
33,605588,冠石科技,9.998555183410645,76.13,797371440,1758569578.9299998,5565069578.929999,47.93979263305664,54151269,110949,111952,4,3/3,3,半导体,2023-10-10
12,002251,步 步 高,10.107526779174805,5.12,343855712,4423188229.12,4423188234.24,7.838549613952637,48637184,093154,100315,1,1/1,1,商业百货,2023-10-10
30,300826,测绘股份,19.988895416259766,21.61,382284528,3004204436.58,3147171831.36,13.587401390075684,44533715,101733,101733,0,1/1,1,工程咨询,2023-10-10
22,000609,中迪投资,10.056926727294922,5.8,127858239,1694119227.6,1735740016.0,7.694693565368652,59320178,094621,094621,0,1/1,1,房地产开,2023-10-10
42,000676,智度股份,10.031347274780273,7.02,1102693152,8949264655.5,8961078971.519999,12.649628639221191,34180239,134648,143821,5,1/1,1,文化传媒,2023-10-10
7,605577,龙版传媒,10.038609504699707,11.4,72119614,2147354673.0,5066666707.2,3.3975627422332764,29019840,093032,093032,0,1/1,1,文化传媒,2023-10-10
20,603099,长白山,9.97586441040039,13.67,131776908,3645378900.0,3645378900.0,3.678711175918579,56447640,094358,094358,0,1/1,1,旅游酒店,2023-10-10
17,600331,宏达股份,10.049019813537598,4.49,234978074,9123680000.0,9123680000.0,2.623962640762329,50212110,093600,093600,0,2/2,2,有色金属,2023-10-10
13,601127,赛力斯,10.001631736755371,67.42,2934685392,101626923627.14,101626923155.2,2.9097166061401367,730235526,093216,093322,1,3/3,3,汽车整车,2023-10-10
4,603178,圣龙股份,10.022607803344727,14.6,43229140,3451613462.6,3451613462.6,1.2524328231811523,251096640,092500,092500,0,3/3,3,汽车零部,2023-10-10
11,605333,沪光股份,10.01006031036377,21.87,207314392,9552292891.470001,9552292869.6,2.1987781524658203,66812040,093146,093246,1,2/2,2,汽车零部,2023-10-10
36,605128,上海沿浦,10.001879692077637,58.51,404776048,4680845930.349999,4680839728.29,8.841679573059082,2597844,130320,145538,5,2/2,2,汽车零部,2023-10-10
6,002947,恒铭达,10.01540756225586,21.42,312129120,3443642591.76,4930279206.3,9.306731224060059,71837496,093012,112151,2,1/1,1,消费电子,2023-10-10
8,603836,海程邦达,10.00676155090332,16.27,272382128,1394810390.71,3339177305.99,19.70187759399414,24172339,093052,143049,6,1/1,1,物流行业,2023-10-10
39,002869,金溢科技,10.0,19.03,170870766,2930962387.76,3416957169.23,6.088994979858398,54569933,132924,132924,0,1/1,1,电子元件,2023-10-10
1,001298,好上好,9.993734359741211,35.11,450812192,1221828000.0,4887312000.0,36.97960662841797,70954466,092500,135603,4,5/5,5,电子元件,2023-10-10
27,000158,常山北明,10.022778511047363,9.66,1715447568,15304004720.34,15442637515.2,11.707101821899414,237962826,100212,100212,0,1/1,1,综合行业,2023-10-10
23,002192,融捷股份,9.996262550354004,58.87,1795111328,15254407822.359999,15285901800.609999,11.952109336853027,65850863,094836,104612,7,1/1,1,能源金属,2023-10-10
14,002375,亚厦股份,10.082304000854492,5.35,370649376,7120815267.799999,7168981253.599999,5.27957010269165,56064950,093218,093806,2,1/1,1,装修装饰,2023-10-10
25,002512,达华智能,10.058026313781738,5.69,1024111136,5965707004.02,6526967864.320001,17.747844696044922,83955238,095536,095615,1,3/3,3,计算机设,2023-10-10
28,300344,立方数科,20.0729923248291,6.58,521424688,4206010952.78,4222428217.28,12.821661949157715,44972674,100430,100430,0,1/1,1,软件开发,2023-10-10
