序号,代码,名称,涨跌幅,最新价,成交额,流通市值,总市值,换手率,封板资金,首次封板时间,最后封板时间,炸板次数,涨停统计,连板数,所属行业,date
66,603283,赛腾股份,10.0,50.6,299297648,9414061588.800001,10135997088.800001,3.3024239540100098,33627343,143255,143255,0,1/1,1,专用设备,2023-10-30
22,002757,南兴股份,9.992706298828125,15.08,192167678,4253373128.68,4455475273.6,4.600771903991699,52060201,093909,093909,0,1/1,1,专用设备,2023-10-30
33,600520,文一科技,10.0,22.11,1369940560,3502887300.0,3502887300.0,40.447227478027344,42942042,100349,105622,5,10/6,1,专用设备,2023-10-30
14,600501,航天晨光,9.991942405700684,13.65,111501648,5750521140.0,5895825499.2,1.9542841911315918,37801231,093313,093313,0,1/1,1,专用设备,2023-10-30
32,603282,亚光股份,10.01980209350586,27.78,71604120,930630000.0,3717519600.0,7.866581916809082,18108615,100044,100044,0,1/1,1,专用设备,2023-10-30
16,600410,华胜天成,10.013531684875488,8.13,460064560,8914501772.79,8914501813.44,5.2590436935424805,102535641,093430,093430,0,1/1,1,互联网服,2023-10-30
25,300846,首都在线,20.01516342163086,15.83,1785069040,5642216013.26,7389805430.56,32.29203796386719,42153707,094654,131330,5,1/1,1,互联网服,2023-10-30
3,002232,启明信息,9.994597434997559,20.36,68950586,8318046543.8,8318046401.28,0.8289276361465454,342343810,092500,092500,0,3/3,3,互联网服,2023-10-30
21,002387,维信诺,10.049751281738281,11.06,596285792,15180563989.36,15281297097.92,3.9760539531707764,33515870,093724,095830,2,1/1,1,光学光电,2023-10-30
42,002962,五方光电,10.015527725219727,14.17,326488640,2964279164.21,4150886569.44,11.382037162780762,90647983,103900,103900,0,1/1,1,光学光电,2023-10-30
52,002273,水晶光电,9.992254257202148,14.2,1472749488,19242597741.399998,19746977580.8,7.8344407081604,57425013,130206,130206,0,1/1,1,光学光电,2023-10-30
23,000638,万方发展,10.066006660461426,6.67,100160687,2059526588.67,2067803731.84,5.005366325378418,49128552,094133,094133,0,1/1,1,农牧饲渔,2023-10-30
4,002437,誉衡药业,9.876543045043945,2.67,121458450,5849513942.639999,5868988260.48,2.076385259628296,136900896,092500,092500,0,2/2,2,化学制药,2023-10-30
40,002940,昂利康,10.005293846130371,20.78,211145393,3850024225.0400004,4191911705.0800004,5.67142391204834,22661192,102657,105015,1,1/1,1,化学制药,2023-10-30
24,603456,九洲药业,9.984928131103516,29.19,417494976,26215738309.32,26256181287.84,1.6160184144973755,22507474,094435,111708,6,1/1,1,化学制药,2023-10-30
11,002755,奥赛康,10.021552085876465,10.21,47712717,9476427590.960001,9476517193.92,0.5084869861602783,40123972,093127,093127,0,1/1,1,化学制药,2023-10-30
37,002898,赛隆药业,9.98427677154541,13.99,132511381,1416663228.39,2462240000.0,9.673861503601074,34726397,102003,102003,0,1/1,1,化学制药,2023-10-30
50,600610,中毅达,10.014727592468262,7.47,241098583,3351988486.35,8002421321.759999,7.483825206756592,50150397,112830,112830,0,1/1,1,化学原料,2023-10-30
63,600423,柳化股份,10.06289291381836,3.5,86929877,2795432591.0,2795432584.0,3.2050535678863525,31565751,135658,135658,0,1/1,1,化学原料,2023-10-30
31,603332,苏州龙杰,9.978070259094238,10.03,102911672,2169962255.52,2169962255.52,4.832560062408447,65721755,095802,095802,0,1/1,1,化纤行业,2023-10-30
12,603108,润达医疗,9.988839149475098,19.71,821263488,11424738281.49,11424738143.52,7.271607875823975,122566240,093135,095429,1,2/2,2,医疗服务,2023-10-30
20,300782,卓胜微,20.00333595275879,143.86,3112314848,63989497397.880005,76792840885.12001,4.899584770202637,149878670,093636,110206,21,1/1,1,半导体,2023-10-30
8,603101,汇嘉时代,9.94962215423584,8.73,177584523,4106592000.0,4106592000.0,4.385414123535156,23163832,093037,094116,4,5/3,2,商业百货,2023-10-30
10,603266,天龙股份,10.017889022827148,24.6,692883504,4892614050.0,4892614050.0,14.363574981689453,100913037,093119,095346,2,12/6,4,塑料制品,2023-10-30
64,002519,银河电子,10.055866241455078,5.91,484054656,6597332267.16,6657206595.360001,7.534727573394775,47864085,140439,140439,0,1/1,1,家电行业,2023-10-30
1,000628,高新发展,9.993715286254883,35.0,24357795,6722591400.0,12329800000.0,0.3623274564743042,1688286705,092500,092500,0,8/8,8,工程建设,2023-10-30
60,600846,同济科技,9.965636253356934,9.6,203528075,5997710553.599999,5997710592.0,3.4742565155029297,30191232,134605,134605,0,1/1,1,工程建设,2023-10-30
13,603338,浙江鼎力,9.995654106140137,50.62,173466752,25631329634.98,25631329280.64,0.6775930523872375,51484387,093209,093209,0,1/1,1,工程机械,2023-10-30
19,600322,津投城开,10.222222328186035,2.48,147908835,2742136000.0,2742136000.0,5.520285606384277,19309032,093624,093745,1,1/1,1,房地产开,2023-10-30
36,000656,金科股份,10.0,1.65,1228200864,8758820428.05,8810531136.0,14.332070350646973,38716708,101436,133815,8,1/1,1,房地产开,2023-10-30
17,600675,中华企业,10.149253845214844,3.69,106881798,22494739079.88,22494738769.92,0.4788646996021271,7563983,093455,104555,4,1/1,1,房地产开,2023-10-30
59,603721,中广天择,10.0,17.71,176132232,2302300000.0,2302300000.0,7.839284420013428,28249221,134337,141943,1,1/1,1,文化传媒,2023-10-30
62,300426,唐德影视,20.0,10.86,278849936,4310763230.639999,4441790042.88,7.09328556060791,120833790,135209,135209,0,1/1,1,文化传媒,2023-10-30
49,300063,天龙集团,20.04454231262207,5.39,864136832,3345491206.75,4063693221.2799997,27.487926483154297,43541201,112445,112445,0,1/1,1,文化传媒,2023-10-30
67,300291,百纳千成,20.037105560302734,6.47,378484624,5352183774.19,6094026022.559999,7.647946834564209,28846495,144227,144421,2,1/1,1,文化传媒,2023-10-30
2,000676,智度股份,10.060060501098633,7.33,129442508,9344460103.25,9356796134.08,1.3852325677871704,174798510,092500,092500,0,1/1,1,文化传媒,2023-10-30
26,002753,永东股份,9.97150993347168,7.72,113800267,1874377593.0,2900293202.56,6.165460586547852,20681941,094736,094736,0,1/1,1,橡胶制品,2023-10-30
48,301387,光大同创,19.99270248413086,65.78,357971712,1158280946.68,4999280000.0,33.5705451965332,30896273,112436,133139,2,1/1,1,消费电子,2023-10-30
29,688260,昀冢科技,19.985057830810547,32.12,239846304,2187894271.2,3854399999.9999995,11.534459114074707,11164622,095036,110839,7,1/1,1,消费电子,2023-10-30
38,603890,春秋电子,10.040567398071289,10.85,321812960,4763584499.099999,4763584520.8,6.98749303817749,66736169,102343,102343,0,1/1,1,消费电子,2023-10-30
41,603327,福蓉科技,9.967845916748047,13.68,282547168,9270799200.0,9270799200.0,3.09309720993042,6549354,102846,111546,2,1/1,1,消费电子,2023-10-30
44,300709,精研科技,19.992456436157227,31.81,1008906448,4735859376.179999,5919099222.61,22.830078125,59920497,110548,110933,1,1/1,1,消费电子,2023-10-30
46,002981,朝阳科技,10.019193649291992,28.66,63821333,2428935000.0,2751360000.0,2.7257416248321533,31739058,110909,110909,0,1/1,1,消费电子,2023-10-30
55,600203,福日电子,10.061349868774414,8.97,1152331072,5319103095.54,5319103077.6,22.71207618713379,5008848,132429,144859,10,6/3,1,消费电子,2023-10-30
5,603629,利通电子,10.011919021606445,36.92,175143459,9407216000.0,9407216000.0,1.8617990016937256,142257781,092501,092501,0,2/2,2,消费电子,2023-10-30
35,002045,国光电器,9.971909523010254,15.66,613169232,7324709162.58,7334892187.2,8.574363708496094,65600084,100812,100812,0,1/1,1,消费电子,2023-10-30
45,603689,皖天然气,9.975369453430176,8.93,157097911,4200818398.42,4270615332.0,3.816520929336548,10432919,110832,111823,1,1/1,1,燃气,2023-10-30
28,002889,东方嘉盛,9.98307991027832,26.0,409682656,3259858030.0,5016965200.0,13.119186401367188,29213080,094951,095030,1,2/2,2,物流行业,2023-10-30
27,300350,华鹏飞,20.0,5.28,312892032,2473217039.04,2969756444.1600003,13.159720420837402,52542130,094821,094821,0,1/1,1,物流行业,2023-10-30
9,002682,龙洲股份,10.067113876342773,8.2,2285856416,4611353590.799999,4611422454.4,51.36160659790039,34847622,093045,150000,10,7/7,7,物流行业,2023-10-30
57,600563,法拉电子,10.005311012268066,103.57,698569056,23303250000.0,23303250000.0,3.1206448078155518,17403281,133235,143523,2,1/1,1,电子元件,2023-10-30
51,002436,兴森科技,10.007412910461426,14.84,1208124432,22264798603.04,25072942894.72,5.585551738739014,34098832,130003,132451,5,1/1,1,电子元件,2023-10-30
47,002484,江海股份,9.975062370300293,17.64,475230464,14040833554.44,14910849273.6,3.4741971492767334,66257057,111554,111554,0,1/1,1,电子元件,2023-10-30
43,002137,实益达,9.936908721923828,6.97,429138848,2763043162.24,4025208790.56,15.790115356445312,23223621,104318,111448,1,1/1,1,电子元件,2023-10-30
54,003021,兆威机电,10.00449275970459,73.45,222000286,4426978400.0,12561050134.1,5.235623359680176,17307243,131918,132230,1,1/1,1,电机,2023-10-30
18,002790,瑞尔特,9.961685180664062,11.48,57287608,2992667393.2400002,4797174049.92,1.9524390697479248,47737352,093457,093457,0,1/1,1,装修建材,2023-10-30
7,002457,青龙管业,9.974205017089844,12.79,1647859632,4282435398.7099996,4284547679.9999995,38.90004348754883,68276434,093000,104409,5,4/4,4,装修建材,2023-10-30
53,603408,建霖家居,10.0,12.1,83051942,1414630759.3,5434019201.599999,5.9753336906433105,34510168,131115,131115,0,1/1,1,装修装饰,2023-10-30
6,603929,亚翔集成,9.989701271057129,21.36,29286696,4557369600.0,4557369600.0,0.6426227688789368,217679760,092503,092503,0,2/2,2,装修装饰,2023-10-30
61,000034,神州数码,10.01692008972168,32.51,1808331520,17882223680.2,21768094174.879997,10.483060836791992,84269268,134633,141036,4,1/1,1,计算机设,2023-10-30
30,603003,龙宇股份,9.980039596557617,11.02,513346592,4434927303.88,4434927237.76,11.858736038208008,40976768,095219,101416,7,1/1,1,贸易行业,2023-10-30
34,000829,天音控股,10.035842895507812,9.21,441652432,9432234251.490002,9441174978.720001,4.761833667755127,32753523,100551,100551,0,1/1,1,贸易行业,2023-10-30
56,003007,直真科技,10.003650665283203,30.13,300352448,1161945823.95,3133520000.0,27.00297737121582,58593811,133203,133203,0,1/1,1,软件开发,2023-10-30
15,002178,延华智能,10.071942329406738,4.59,123149272,3266797453.02,3268782306.72,3.8173887729644775,72054182,093400,093400,0,1/1,1,软件开发,2023-10-30
39,002123,梦网科技,9.98603343963623,15.75,908529552,10809625333.5,12693542148.0,8.483678817749023,18690588,102509,142536,10,1/1,1,通信服务,2023-10-30
65,600435,北方导航,10.0,11.0,616971488,16480889612.0,16480889568.0,3.8286945819854736,75185935,141749,141749,0,1/1,1,通信设备,2023-10-30
58,600186,莲花健康,9.954751014709473,7.29,1046588192,13019583817.89,13077539281.44,8.399834632873535,63771447,134205,134205,0,4/2,1,食品饮料,2023-10-30
